subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
76.0,100.0,3.0,1589,14.0298,10.4651,11.6576,10.0761,8.9836,50.7813
76.0,71.0,1.0,1589,2.1785,-2.5147,0.5447,2.9152,3.5857,50.7813
76.0,70.0,3.0,1589,4.4378,6.4308,5.9493,7.515,7.8625,50.7813
76.0,70.0,2.0,1589,2.0083,-0.0399,-2.6388,-2.8797,-3.0529,50.7813
76.0,70.0,1.0,1589,-1.1366,-5.9018,-1.7582,-1.5181,-2.4895,50.7813
76.0,6.0,3.0,1589,-0.7306,-5.3371,-3.4639,-2.6438,-2.5099,50.7813
76.0,6.0,2.0,1589,-1.819,-0.2527,2.8964,3.1695,5.8821,50.7813
76.0,71.0,2.0,1589,-6.7361,-7.7185,-9.755,-11.231,-5.0207,50.7813
76.0,6.0,1.0,1589,-8.4552,-10.2871,-7.8576,-6.7474,-3.0865,50.7813
76.0,69.0,2.0,1589,-1.1449,0.043,-2.663,0.2045,-0.8631,50.7813
76.0,69.0,1.0,1589,2.7698,-7.9699,-3.7344,-3.1379,-2.7834,50.7813
76.0,68.0,3.0,1589,11.0205,12.4147,8.3846,4.821,3.4148,50.7813
76.0,68.0,2.0,1589,-13.116,-13.3251,-9.4006,-7.7907,-8.5179,50.7813
76.0,68.0,1.0,1589,-4.4208,-6.0471,-2.7393,-0.5142,-1.1404,50.7813
76.0,67.0,3.0,1589,3.6415,5.2149,6.2398,8.8361,6.6619,50.7813
76.0,69.0,3.0,1589,4.5431,6.4101,10.0138,13.7822,13.4375,50.7813
76.0,67.0,2.0,1589,5.7146,5.5381,5.545,3.7621,3.2304,50.7813
76.0,71.0,3.0,1589,1.7817,4.3426,6.0353,7.2751,6.9735,50.7813
76.0,72.0,2.0,1589,-3.3431,-5.7135,-4.1134,-7.6394,-5.2329,50.7813
76.0,77.0,1.0,1589,1.2998,-0.4757,-0.2485,-0.3533,0.8045,50.7813
76.0,76.0,3.0,1589,0.1618,-4.6378,-3.6078,-0.9773,2.6729,50.7813
76.0,76.0,2.0,1589,-4.6828,-9.2042,-13.3633,-14.8905,-14.7061,50.7813
76.0,76.0,1.0,1589,-10.6954,-8.2267,-6.0707,-5.7995,-7.6543,50.7813
76.0,75.0,3.0,1589,-15.4558,-16.7173,-12.8461,-9.5046,-8.7232,50.7813
76.0,75.0,2.0,1589,-7.4446,-3.6905,-3.9187,-2.2877,-0.667,50.7813
76.0,72.0,1.0,1589,3.8656,5.0824,0.7954,0.6256,-1.6749,50.7813
76.0,75.0,1.0,1589,-3.9108,-1.4297,2.8695,5.2376,6.4184,50.7813
76.0,74.0,2.0,1589,4.9865,10.3891,15.9602,18.0096,14.9164,50.7813
76.0,74.0,1.0,1589,-11.1525,-10.7808,-7.6737,-4.7141,-7.9684,50.7813
76.0,73.0,3.0,1589,-0.4701,-0.2361,-1.1991,0.8989,2.2128,50.7813
76.0,73.0,2.0,1589,-0.5741,4.6999,-0.3248,-0.5134,-3.3167,50.7813
76.0,73.0,1.0,1589,1.5798,-2.9825,-2.782,-0.9686,1.5442,50.7813
76.0,72.0,3.0,1589,5.1341,6.376,3.5365,3.9628,7.6847,50.7813
76.0,74.0,3.0,1589,1.1389,0.612,1.419,4.4472,2.6277,50.7813
76.0,77.0,2.0,1589,5.0696,5.6875,2.499,3.3912,3.0372,50.7813
76.0,67.0,1.0,1589,5.4844,5.8532,2.7997,2.7569,5.2903,50.7813
76.0,66.0,2.0,1589,-13.1218,-11.8456,-10.2765,-8.7522,-10.331,50.7813
76.0,60.0,1.0,1589,-7.1097,-6.2432,-3.0944,2.944,-0.2638,50.7813
76.0,5.0,3.0,1589,-12.9003,-16.3042,-14.674,-12.3653,-11.9405,50.7813
76.0,5.0,2.0,1589,-5.3326,-2.7295,-1.0092,0.7639,-0.0036,50.7813
76.0,5.0,1.0,1589,1.6652,2.2512,0.3457,1.4424,-3.8862,50.7813
76.0,59.0,3.0,1589,7.7096,5.2037,4.438,5.8844,7.0236,50.7813
76.0,59.0,2.0,1589,-10.2225,-12.1469,-9.8301,-7.6707,-7.3395,50.7813
76.0,60.0,2.0,1589,-2.8079,-3.6463,-1.9899,-0.8845,-4.2712,50.7813
76.0,59.0,1.0,1589,2.3554,-11.2956,-6.0802,-6.4596,-1.8515,50.7813
76.0,58.0,2.0,1589,11.0258,5.8492,10.8813,9.9742,10.5906,50.7813
76.0,58.0,1.0,1589,-3.4596,-5.8097,-2.2649,-0.0348,-0.3177,50.7813
76.0,57.0,3.0,1589,-4.3666,-3.7282,0.1266,2.4269,0.3011,50.7813
76.0,57.0,2.0,1589,-4.5116,2.1961,1.3852,1.6643,1.362,50.7813
76.0,57.0,1.0,1589,-0.2087,-2.1906,-6.1965,-6.8679,-5.328,50.7813
76.0,56.0,3.0,1589,-10.7874,-11.6178,-9.1013,-4.8851,-5.2016,50.7813
76.0,58.0,3.0,1589,-3.154,-3.3077,0.0976,0.3043,4.3506,50.7813
76.0,66.0,3.0,1589,-4.7393,-3.5694,2.5558,6.7198,9.4434,50.7813
76.0,60.0,3.0,1589,-6.6923,-12.4401,-6.2151,-5.3145,-3.6524,50.7813
76.0,61.0,2.0,1589,-1.5704,-1.9147,-3.7795,-2.2983,-3.1318,50.7813
76.0,66.0,1.0,1589,11.3628,5.5943,7.0904,6.3558,7.8482,50.7813
76.0,65.0,3.0,1589,7.6572,6.632,6.6732,11.0313,7.6632,50.7813
76.0,65.0,2.0,1589,3.2198,2.1726,4.2322,6.2558,5.4021,50.7813
76.0,65.0,1.0,1589,7.5634,3.5153,4.0206,4.3829,7.4184,50.7813
76.0,64.0,3.0,1589,-0.9698,2.0075,4.0725,3.3557,2.1257,50.7813
76.0,64.0,2.0,1589,-1.8579,-0.6391,-7.0789,-6.7133,-10.7217,50.7813
76.0,61.0,1.0,1589,18.3464,14.1897,12.5088,10.6039,7.8645,50.7813
76.0,64.0,1.0,1589,10.736,3.8309,7.4225,12.0956,11.0736,50.7813
76.0,63.0,2.0,1589,-13.2189,-8.9549,-10.4257,-9.1235,-9.6716,50.7813
76.0,63.0,1.0,1589,4.6852,0.65,0.5005,-0.2528,0.1795,50.7813
76.0,62.0,3.0,1589,1.2508,0.1548,4.8514,8.7726,8.9198,50.7813
76.0,62.0,2.0,1589,17.7648,23.5211,23.7991,21.6721,20.9347,50.7813
76.0,62.0,1.0,1589,-1.6617,-6.9538,-2.2728,-3.148,-5.1809,50.7813
76.0,61.0,3.0,1589,21.6198,24.075,19.5131,17.7739,11.8845,50.7813
76.0,63.0,3.0,1589,-8.4982,-10.8083,-10.385,-4.9884,-2.9054,50.7813
76.0,78.0,1.0,1589,-3.4096,-5.5461,-9.0604,-8.4964,-4.0231,50.7813
