subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
74.0,100.0,1.0,1589,-39.5977,-46.0632,-41.854,-33.0364,-23.5964,50.7813
74.0,70.0,1.0,1589,7.5091,5.9164,6.9668,5.837,7.0617,50.7813
74.0,6.0,3.0,1589,7.2171,19.2601,39.502,56.2751,62.3349,50.7813
74.0,6.0,2.0,1589,0.1201,-4.6191,-4.1678,-17.197,-16.8973,50.7813
74.0,6.0,1.0,1589,7.6664,9.4788,13.5199,13.9489,12.7917,50.7813
74.0,69.0,3.0,1589,-3.1738,-0.7418,-5.7293,-4.4997,-4.9383,50.7813
74.0,69.0,2.0,1589,-30.4136,-36.1838,-24.1565,-20.0281,-16.1487,50.7813
74.0,70.0,2.0,1589,-71.4571,-69.9645,-63.3788,-55.661,-48.2271,50.7813
74.0,69.0,1.0,1589,-17.467,-13.9268,-13.1642,-16.6993,-12.7893,50.7813
74.0,68.0,2.0,1589,3.2094,5.9987,16.3804,21.2915,20.3767,50.7813
74.0,68.0,1.0,1589,-6.7957,-18.4867,-31.1146,-43.4818,-49.2985,50.7813
74.0,67.0,3.0,1589,-32.1336,-37.4291,-44.6266,-44.7644,-32.8119,50.7813
74.0,67.0,2.0,1589,24.1514,30.6545,27.204,29.139,26.582,50.7813
74.0,67.0,1.0,1589,-20.32,-15.7392,-12.9593,-9.9161,-5.393,50.7813
74.0,66.0,3.0,1589,3.1963,4.9564,12.462,22.7602,22.2762,50.7813
74.0,68.0,3.0,1589,15.5753,13.2217,5.4364,-0.2728,-3.0282,50.7813
74.0,66.0,2.0,1589,49.4843,53.0426,42.8522,46.8995,39.2155,50.7813
74.0,70.0,3.0,1589,25.0373,21.4645,13.3855,12.6795,7.3567,50.7813
74.0,71.0,2.0,1589,18.3302,17.8742,15.3599,3.5771,-3.9923,50.7813
74.0,76.0,3.0,1589,2.5377,1.6392,3.897,-0.0841,-0.8918,50.7813
74.0,76.0,2.0,1589,29.33,32.2342,29.1895,20.6928,14.1944,50.7813
74.0,76.0,1.0,1589,4.7414,6.9469,9.0534,7.7358,7.4671,50.7813
74.0,75.0,3.0,1589,-12.453,-12.1307,-13.9063,-18.7244,-12.9066,50.7813
74.0,75.0,1.0,1589,26.2439,26.2712,22.089,13.2372,8.3884,50.7813
74.0,74.0,3.0,1589,9.4116,10.5732,10.7838,12.4455,16.7008,50.7813
74.0,71.0,1.0,1589,18.1527,13.1966,8.1959,4.5619,7.2653,50.7813
