subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
32.0,100.0,1.0,1589,3.9603,-1.1933,-8.0991,1.0998,6.8191,50.7813
32.0,68.0,1.0,1589,-11.9031,-12.5635,-7.1948,-4.9318,-5.5804,50.7813
32.0,68.0,2.0,1589,-49.372,-40.8856,-31.3495,-17.0907,-17.0033,50.7813
32.0,69.0,1.0,1589,-9.9496,-12.8744,-17.9242,-13.1656,-15.0858,50.7813
32.0,69.0,2.0,1589,-1.3343,-4.2906,-8.2997,-2.259,1.7873,50.7813
32.0,69.0,3.0,1589,-17.9439,-21.1924,-39.0308,-26.4014,-19.8929,50.7813
32.0,6.0,1.0,1589,2.1684,3.0014,6.2111,5.6517,8.3737,50.7813
32.0,6.0,2.0,1589,-4.4207,-4.7661,-0.5975,7.7165,13.6688,50.7813
32.0,6.0,3.0,1589,15.2109,16.4037,11.1601,7.2738,5.3956,50.7813
32.0,70.0,1.0,1589,-3.9147,-3.9046,-1.9783,-7.7573,-8.8377,50.7813
32.0,70.0,2.0,1589,30.4952,29.1796,25.9316,19.4843,22.7946,50.7813
32.0,70.0,3.0,1589,1.7795,-0.2271,13.7693,11.0628,16.544,50.7813
32.0,71.0,1.0,1589,10.2876,11.1827,10.0184,11.561,12.5192,50.7813
32.0,71.0,2.0,1589,-72.8604,-62.9281,-43.7611,-22.7195,-17.7237,50.7813
32.0,71.0,3.0,1589,-2.7145,2.1795,-2.1991,2.0991,3.6422,50.7813
32.0,67.0,3.0,1589,-2.7373,-4.8163,-12.4711,-7.8723,-7.589,50.7813
32.0,72.0,1.0,1589,-1.9419,-1.763,-1.9645,-1.2333,-1.4459,50.7813
32.0,72.0,3.0,1589,-9.3969,-8.7468,-7.2995,-11.2474,-18.8978,50.7813
32.0,73.0,1.0,1589,-20.351,-25.4565,-27.0689,-23.0361,-25.025,50.7813
32.0,73.0,2.0,1589,9.5071,8.1117,10.1188,7.8812,7.1142,50.7813
32.0,73.0,3.0,1589,-16.4718,-19.7841,-18.8892,-16.2469,-19.5483,50.7813
32.0,74.0,1.0,1589,-17.3929,-14.4202,-13.903,-9.0356,-7.7112,50.7813
32.0,74.0,2.0,1589,-28.6381,-28.0744,-23.5166,-14.2287,-14.6622,50.7813
