subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
73.0,100.0,3.0,1589,0.212,0.7961,10.856,11.2328,12.3897,50.7813
73.0,71.0,1.0,1589,-13.7313,-11.0762,-14.2515,-15.4397,-13.4182,50.7813
73.0,70.0,3.0,1589,-5.8888,-1.653,-4.9764,-8.7405,-7.0702,50.7813
73.0,70.0,2.0,1589,-6.5665,-11.6076,-13.7272,-18.9837,-21.4835,50.7813
73.0,70.0,1.0,1589,-3.7778,-2.2875,-6.0028,-4.7066,2.573,50.7813
73.0,6.0,3.0,1589,5.1445,-3.6305,-3.3817,-1.0199,-1.0174,50.7813
73.0,6.0,2.0,1589,0.8793,3.0236,6.5039,10.3918,4.3394,50.7813
73.0,71.0,2.0,1589,-11.1073,-15.9621,-11.5261,-6.5948,-2.9097,50.7813
73.0,6.0,1.0,1589,-11.6877,-14.9738,-10.6189,-8.6012,-1.3267,50.7813
73.0,69.0,2.0,1589,-6.0982,-5.4661,-4.325,3.9487,-1.3853,50.7813
73.0,69.0,1.0,1589,-3.5198,-2.4802,-5.806,-1.3093,-3.7978,50.7813
73.0,68.0,3.0,1589,-4.9045,-7.1085,-10.4115,-6.7763,-4.3235,50.7813
73.0,68.0,2.0,1589,-12.8576,-12.4838,-11.4759,-10.7053,-14.4471,50.7813
73.0,68.0,1.0,1589,1.9854,-4.8259,-7.4259,-6.417,-9.9012,50.7813
73.0,67.0,3.0,1589,4.1053,-1.6956,5.409,7.7723,6.9899,50.7813
73.0,69.0,3.0,1589,4.4283,-1.6596,-0.3707,-1.6653,-0.5453,50.7813
73.0,67.0,2.0,1589,4.4559,6.3521,6.8999,5.5051,5.3924,50.7813
73.0,71.0,3.0,1589,-9.3915,-10.0458,-4.7634,-7.6993,-0.5247,50.7813
73.0,72.0,2.0,1589,1.7124,-1.6282,-4.1614,-5.192,-8.3906,50.7813
73.0,77.0,1.0,1589,-1.1931,2.0135,-6.3418,2.8757,4.6109,50.7813
73.0,76.0,3.0,1589,-15.7377,-13.7605,-17.6254,-18.6014,-17.7134,50.7813
73.0,76.0,2.0,1589,-9.4829,-10.9915,-1.8289,-9.8689,1.4399,50.7813
73.0,76.0,1.0,1589,-0.613,-1.453,-6.5835,-2.7656,-5.1939,50.7813
73.0,75.0,3.0,1589,11.5073,5.2833,0.9744,7.1179,8.058,50.7813
73.0,75.0,2.0,1589,-5.7368,-2.2745,6.1275,12.8073,7.1121,50.7813
73.0,72.0,1.0,1589,-4.3704,-3.5558,-3.5687,-7.8239,-3.1313,50.7813
73.0,75.0,1.0,1589,0.3346,-0.0864,-0.1233,4.6831,14.1549,50.7813
73.0,74.0,2.0,1589,-3.4963,-1.8071,1.41,6.4868,0.5355,50.7813
73.0,74.0,1.0,1589,-0.7315,-0.2203,-3.4266,4.2176,0.2653,50.7813
73.0,73.0,3.0,1589,-3.7968,-12.3183,-4.0264,-2.8627,5.2887,50.7813
73.0,73.0,2.0,1589,5.5918,12.7236,11.8782,6.1805,7.463,50.7813
73.0,73.0,1.0,1589,-3.0544,-1.9069,-0.4788,0.6963,-0.0179,50.7813
73.0,72.0,3.0,1589,4.7094,-0.4843,2.2124,0.5435,9.1382,50.7813
73.0,74.0,3.0,1589,-4.6995,-5.2564,-8.2112,7.0831,-2.266,50.7813
