subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
64.0,100.0,1.0,1589,-9.3554,-12.7276,-9.4732,-9.474,-10.7458,50.7813
64.0,71.0,1.0,1589,7.2504,5.3453,7.562,4.1513,0.978,50.7813
64.0,70.0,3.0,1589,-0.3777,0.1672,6.3015,8.9584,10.8793,50.7813
64.0,70.0,2.0,1589,4.762,1.0233,0.7751,1.6188,6.7952,50.7813
64.0,70.0,1.0,1589,1.7212,2.517,-0.2034,-1.7074,0.8093,50.7813
64.0,6.0,3.0,1589,-2.84,-2.2692,0.5845,1.0595,5.7584,50.7813
64.0,6.0,2.0,1589,9.8563,10.1404,7.2394,6.1158,1.837,50.7813
64.0,71.0,2.0,1589,-4.1057,-3.2493,-2.4825,-0.8394,2.8203,50.7813
64.0,6.0,1.0,1589,6.589,6.0967,5.3426,11.7712,14.3838,50.7813
64.0,69.0,2.0,1589,5.7573,9.7777,11.3074,8.823,4.6565,50.7813
64.0,69.0,1.0,1589,-5.1047,-5.9797,-1.3187,0.4347,0.6538,50.7813
64.0,68.0,3.0,1589,-1.6301,-2.508,-1.0264,0.9926,0.6693,50.7813
64.0,68.0,2.0,1589,9.8038,7.6619,4.323,1.1818,0.2055,50.7813
64.0,68.0,1.0,1589,0.932,3.9443,4.9556,6.5423,9.4488,50.7813
64.0,67.0,3.0,1589,-3.3855,-2.3403,1.802,-1.3394,-4.5647,50.7813
64.0,69.0,3.0,1589,-3.0616,-5.7547,-5.4977,-5.9085,-1.4442,50.7813
64.0,67.0,2.0,1589,-2.257,0.5642,10.9439,14.2498,15.0355,50.7813
64.0,71.0,3.0,1589,-8.9974,-6.4117,-2.1419,-0.6118,-1.5509,50.7813
64.0,72.0,2.0,1589,2.6182,0.6552,0.7771,-1.7051,3.4021,50.7813
64.0,77.0,1.0,1589,13.2442,13.7617,13.8183,10.4681,11.4561,50.7813
64.0,76.0,3.0,1589,5.4483,3.7465,9.3966,12.4137,17.2858,50.7813
64.0,76.0,2.0,1589,6.1213,12.5048,14.754,12.5495,7.6152,50.7813
64.0,76.0,1.0,1589,3.8293,4.7247,6.7116,6.3669,1.0515,50.7813
64.0,75.0,3.0,1589,1.0992,0.6901,0.5905,-0.9283,-1.0523,50.7813
64.0,75.0,2.0,1589,-0.5014,-1.7514,1.0541,1.3775,3.3996,50.7813
64.0,72.0,1.0,1589,10.8283,9.0185,10.2889,13.368,10.1377,50.7813
64.0,75.0,1.0,1589,-7.0317,-7.4091,-1.1245,1.2638,-3.7296,50.7813
64.0,74.0,2.0,1589,5.8021,10.454,10.9346,7.1395,8.4437,50.7813
64.0,74.0,1.0,1589,1.5213,1.8145,1.2576,5.2237,8.0399,50.7813
64.0,73.0,3.0,1589,-19.2244,-18.1351,-12.6743,-6.9866,-6.6061,50.7813
64.0,73.0,2.0,1589,12.5335,16.054,12.2546,9.7005,8.0987,50.7813
64.0,73.0,1.0,1589,2.9897,4.2908,10.1767,6.5209,6.4103,50.7813
64.0,72.0,3.0,1589,-14.9325,-14.5959,-8.9868,-7.9323,-5.5712,50.7813
64.0,74.0,3.0,1589,-1.2654,5.3235,0.4435,0.7863,2.0088,50.7813
64.0,67.0,1.0,1589,10.2433,12.8107,12.3408,13.091,8.2686,50.7813
64.0,66.0,3.0,1589,-12.8373,-12.4953,-3.3262,-0.4179,6.7411,50.7813
64.0,66.0,1.0,1589,-20.3515,-23.0821,-23.3943,-23.0453,-16.9077,50.7813
64.0,5.0,1.0,1589,-11.2517,-13.3439,-8.2933,-8.4712,-4.2628,50.7813
64.0,59.0,3.0,1589,-17.9199,-18.3317,-13.5125,-5.639,-5.429,50.7813
64.0,59.0,2.0,1589,16.0165,16.6759,17.0419,13.0867,10.388,50.7813
64.0,59.0,1.0,1589,-20.6795,-19.3782,-13.2407,-8.5035,-11.1584,50.7813
64.0,58.0,3.0,1589,1.533,-1.4284,6.0536,6.7146,4.7717,50.7813
64.0,58.0,2.0,1589,-11.2418,-13.8103,-14.3426,-10.1609,-8.5907,50.7813
64.0,5.0,2.0,1589,1.0225,1.7758,0.3349,-2.4688,2.196,50.7813
64.0,58.0,1.0,1589,-3.8038,-1.2886,3.5806,9.7843,13.5772,50.7813
64.0,57.0,2.0,1589,4.2973,3.1757,6.1178,4.7537,-3.3781,50.7813
64.0,57.0,1.0,1589,-1.7539,0.7848,3.7493,3.9738,5.5752,50.7813
64.0,56.0,3.0,1589,-4.2745,-3.2116,-1.92,-0.6651,-4.1361,50.7813
64.0,56.0,2.0,1589,13.5213,10.7997,8.7753,5.0029,3.1782,50.7813
64.0,56.0,1.0,1589,3.7514,5.5205,14.4527,16.92,7.7578,50.7813
64.0,55.0,3.0,1589,-0.3641,3.2311,4.4941,4.1267,6.3843,50.7813
64.0,57.0,3.0,1589,2.0324,2.2243,5.1396,3.9768,5.83,50.7813
64.0,5.0,3.0,1589,0.7419,1.8327,5.8448,7.5531,5.701,50.7813
64.0,60.0,1.0,1589,-10.224,-10.4722,-7.3755,-6.1934,-6.4525,50.7813
64.0,60.0,2.0,1589,-19.333,-18.9517,-10.0257,-3.608,-6.2048,50.7813
64.0,65.0,3.0,1589,-2.5962,-3.4278,0.4937,1.7732,2.8725,50.7813
64.0,65.0,1.0,1589,-1.4413,-1.5902,-5.1796,-5.1729,-4.0883,50.7813
64.0,64.0,3.0,1589,-2.4232,1.6388,1.6735,-0.9112,-2.5541,50.7813
64.0,64.0,2.0,1589,-1.9432,-5.1794,-4.5592,-2.5535,-2.5723,50.7813
64.0,64.0,1.0,1589,11.1486,15.9149,14.3934,11.348,13.6497,50.7813
64.0,63.0,3.0,1589,-11.5239,-10.2236,1.3122,6.6676,9.6828,50.7813
64.0,63.0,2.0,1589,-3.4967,-4.1007,-6.4499,-8.3094,-9.1582,50.7813
64.0,63.0,1.0,1589,-3.6384,-5.2984,-2.6515,-2.0814,-2.3472,50.7813
64.0,62.0,3.0,1589,-14.0131,-20.4746,-16.8095,-14.7042,-8.7335,50.7813
64.0,62.0,2.0,1589,-13.4261,-15.1097,-16.628,-17.3945,-13.1603,50.7813
64.0,62.0,1.0,1589,-17.9529,-16.5093,-16.2421,-14.214,-10.2951,50.7813
64.0,61.0,3.0,1589,-6.5108,-10.3329,-17.8971,-21.3256,-22.9396,50.7813
64.0,61.0,2.0,1589,-9.824,-6.5242,-3.4566,-3.4911,-3.3866,50.7813
64.0,61.0,1.0,1589,-0.0104,-2.7882,1.9341,-0.8703,-5.2289,50.7813
64.0,60.0,3.0,1589,-0.3723,-0.0764,0.3221,0.2231,-2.8428,50.7813
64.0,77.0,3.0,1589,2.3845,5.7929,10.137,14.1077,16.2988,50.7813
64.0,55.0,2.0,1589,4.6027,6.379,9.1997,8.6161,8.6077,50.7813
64.0,78.0,1.0,1589,-3.6267,-4.144,-1.9281,1.219,1.3893,50.7813
64.0,78.0,3.0,1589,9.1748,11.5544,6.2591,2.1632,0.2795,50.7813
64.0,94.0,2.0,1589,-11.4408,-8.9496,-6.2926,-6.1272,-6.2207,50.7813
64.0,94.0,1.0,1589,12.6564,11.3863,13.1148,15.1509,14.2015,50.7813
64.0,93.0,3.0,1589,19.6795,21.3175,23.0552,23.8083,19.0419,50.7813
64.0,93.0,2.0,1589,-10.7121,-8.339,-8.629,-8.2119,-6.9375,50.7813
64.0,93.0,1.0,1589,-12.3877,-10.0539,-3.7965,-5.6451,-7.5645,50.7813
64.0,92.0,3.0,1589,-6.8961,-3.7643,8.9625,11.5129,11.1448,50.7813
