subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
65.0,100.0,3.0,1589,-0.9608,-4.9478,-3.3894,-4.2077,-3.0813,50.7813
65.0,72.0,1.0,1589,11.8416,8.6437,11.627,12.0609,11.2273,50.7813
65.0,71.0,3.0,1589,10.4458,8.0895,9.9103,4.7007,3.963,50.7813
65.0,71.0,2.0,1589,14.957,13.2061,10.4362,9.8412,13.1081,50.7813
65.0,71.0,1.0,1589,-2.6791,-4.3073,-5.9497,-6.8741,-9.3941,50.7813
65.0,70.0,3.0,1589,-5.7417,-1.38,0.8988,4.4536,7.1858,50.7813
65.0,70.0,1.0,1589,1.4667,1.7717,-0.4612,0.5516,1.0478,50.7813
65.0,72.0,2.0,1589,20.2635,10.2787,8.8427,9.4207,10.367,50.7813
65.0,6.0,3.0,1589,4.7105,8.4386,8.4027,7.9248,6.1159,50.7813
65.0,6.0,1.0,1589,1.1203,3.072,7.709,3.0442,-2.1657,50.7813
65.0,69.0,3.0,1589,1.5486,1.7467,1.2706,0.3402,-1.7921,50.7813
65.0,69.0,1.0,1589,6.5453,8.2317,9.4087,9.0523,7.2638,50.7813
65.0,68.0,3.0,1589,-1.1556,-1.636,3.6158,5.7034,4.6435,50.7813
65.0,68.0,2.0,1589,-1.3192,-5.1805,-0.5795,-2.4621,-2.0588,50.7813
65.0,68.0,1.0,1589,9.2537,11.7488,19.0537,19.9773,16.0814,50.7813
65.0,6.0,2.0,1589,7.6682,7.1242,6.2154,8.4112,10.8549,50.7813
65.0,67.0,3.0,1589,-6.789,-7.9596,-4.8673,-1.0526,-1.4125,50.7813
65.0,72.0,3.0,1589,5.3127,7.0214,4.559,6.3377,7.785,50.7813
65.0,73.0,2.0,1589,-1.5453,1.4306,-6.3171,-4.4977,-6.1095,50.7813
65.0,78.0,1.0,1589,-8.5664,-4.4913,-3.8904,-1.3539,-2.4392,50.7813
65.0,77.0,3.0,1589,0.5228,-1.743,-4.488,-3.1423,-6.2135,50.7813
65.0,77.0,2.0,1589,3.536,8.7828,3.8755,1.1892,-2.403,50.7813
65.0,77.0,1.0,1589,11.151,12.233,10.4486,9.2706,8.5316,50.7813
65.0,76.0,3.0,1589,-8.2555,-8.9059,-10.2407,-6.6578,-4.9154,50.7813
65.0,76.0,2.0,1589,7.8456,1.4377,1.1683,-2.7003,-6.3469,50.7813
65.0,73.0,1.0,1589,4.8887,3.2782,2.6911,0.1448,-0.1297,50.7813
65.0,76.0,1.0,1589,-8.8554,-2.7513,0.3678,1.6625,-0.4738,50.7813
65.0,75.0,2.0,1589,12.8877,3.8256,-1.1164,-5.6089,-11.8858,50.7813
65.0,75.0,1.0,1589,11.1297,7.1722,9.4359,10.9208,9.6062,50.7813
65.0,74.0,3.0,1589,15.5302,21.3547,19.1209,17.3958,14.737,50.7813
65.0,74.0,2.0,1589,-1.3093,-1.6702,1.2356,-3.9068,-3.4212,50.7813
65.0,74.0,1.0,1589,-3.4321,-1.5569,1.3134,1.5933,3.2609,50.7813
65.0,73.0,3.0,1589,-7.2821,-5.8917,-2.2099,0.0028,2.3042,50.7813
65.0,75.0,3.0,1589,-0.1118,-0.5268,0.8209,2.9674,3.1704,50.7813
65.0,78.0,3.0,1589,-5.0712,-8.9438,-2.1561,0.3643,6.5697,50.7813
65.0,67.0,2.0,1589,10.3594,14.0623,13.0993,5.625,1.1362,50.7813
65.0,66.0,3.0,1589,-8.635,-2.5128,-3.6191,-4.9956,-6.466,50.7813
65.0,60.0,2.0,1589,9.7206,12.0212,11.6939,5.5262,5.1645,50.7813
65.0,60.0,1.0,1589,4.6297,6.2065,4.8784,1.1298,1.5327,50.7813
65.0,5.0,3.0,1589,-8.4084,-6.9643,-10.1306,-11.7424,-8.1517,50.7813
65.0,5.0,2.0,1589,8.2492,13.0418,1.2949,-1.6118,-4.2328,50.7813
65.0,5.0,1.0,1589,-8.5737,-8.4528,-2.2306,-1.3931,-2.2087,50.7813
65.0,59.0,3.0,1589,9.7054,7.0284,3.8351,3.2289,2.8463,50.7813
65.0,60.0,3.0,1589,5.9416,4.5515,14.6928,15.5357,15.5829,50.7813
65.0,59.0,2.0,1589,-4.2136,-5.858,-3.9343,-8.162,-12.4732,50.7813
65.0,58.0,3.0,1589,12.2099,11.8553,6.2613,4.9911,3.6832,50.7813
65.0,58.0,2.0,1589,4.4154,-1.2362,-6.5069,-6.6848,-10.79,50.7813
65.0,58.0,1.0,1589,2.7859,9.2352,8.551,14.9625,13.4121,50.7813
65.0,57.0,3.0,1589,3.0764,6.2034,3.0629,2.5812,5.0981,50.7813
65.0,57.0,2.0,1589,-11.8999,-11.8901,-9.534,-10.3611,-8.7255,50.7813
65.0,57.0,1.0,1589,-13.8042,-9.2065,-1.2167,0.6365,4.7889,50.7813
65.0,59.0,1.0,1589,-7.1858,-5.745,-3.4465,-0.9638,-1.2261,50.7813
65.0,67.0,1.0,1589,-0.76,1.5277,4.3452,6.4054,3.6817,50.7813
65.0,61.0,1.0,1589,-0.5254,0.6125,0.586,2.3125,2.0119,50.7813
65.0,61.0,3.0,1589,-4.3755,-8.9103,-15.2797,-14.8471,-9.4627,50.7813
65.0,66.0,2.0,1589,0.997,-0.0318,-0.8815,-0.7024,-4.1774,50.7813
65.0,66.0,1.0,1589,11.1264,6.9421,15.329,18.9354,18.7036,50.7813
65.0,65.0,3.0,1589,1.7623,4.9118,8.2769,5.8008,7.3826,50.7813
65.0,65.0,2.0,1589,24.8999,30.0602,23.3527,17.7847,10.3245,50.7813
65.0,65.0,1.0,1589,-3.2574,-2.139,-0.1906,-1.6321,-3.9787,50.7813
65.0,64.0,3.0,1589,-8.565,-6.133,-3.7623,-3.4808,-3.3471,50.7813
65.0,61.0,2.0,1589,8.8737,4.9905,5.4963,5.678,4.0272,50.7813
65.0,64.0,2.0,1589,-0.8303,-2.4839,-3.3088,-3.3047,-4.2915,50.7813
65.0,63.0,3.0,1589,4.7689,2.6078,4.2679,0.7805,-0.4338,50.7813
65.0,63.0,2.0,1589,3.105,1.7659,-2.2501,-4.5449,-7.195,50.7813
65.0,63.0,1.0,1589,-0.2695,-2.8525,2.4269,0.5774,-0.6959,50.7813
65.0,62.0,3.0,1589,-4.0039,-3.1827,-4.4984,-5.3158,-7.3582,50.7813
65.0,62.0,2.0,1589,-4.8264,-6.1642,-4.5593,-4.3568,-5.8773,50.7813
65.0,62.0,1.0,1589,-2.3118,-9.4015,-4.7346,-6.8811,-6.1337,50.7813
65.0,64.0,1.0,1589,-1.111,7.6844,2.1718,4.52,7.8489,50.7813
65.0,56.0,3.0,1589,-0.1345,3.3586,-5.5756,-9.0731,-9.3887,50.7813
65.0,79.0,1.0,1589,12.0523,7.8735,5.5686,1.0093,-2.0901,50.7813
65.0,79.0,3.0,1589,-5.935,-9.2785,-2.2541,-2.7301,-2.9997,50.7813
65.0,94.0,2.0,1589,-6.0054,-3.2756,-1.9349,-4.0752,-4.9816,50.7813
65.0,94.0,1.0,1589,4.627,3.0867,10.0636,10.8793,11.9536,50.7813
65.0,93.0,3.0,1589,-4.2228,-3.6344,0.4159,3.0445,5.6452,50.7813
65.0,93.0,2.0,1589,-13.0657,-5.2615,-4.9975,-2.027,-0.1715,50.7813
65.0,93.0,1.0,1589,-2.0998,-1.4233,-1.9715,-2.5003,-4.7117,50.7813
65.0,92.0,3.0,1589,3.2579,6.4853,8.7748,11.0629,7.592,50.7813
65.0,94.0,3.0,1589,-14.2473,-17.2317,-12.3858,-10.5614,-9.4395,50.7813
65.0,92.0,2.0,1589,5.4475,2.7087,2.6296,2.2343,2.6145,50.7813
65.0,91.0,3.0,1589,-6.0813,-5.1298,-7.6595,-6.0427,-3.6995,50.7813
65.0,91.0,2.0,1589,-0.4927,-5.7777,-6.2235,-7.0802,-8.8789,50.7813
65.0,91.0,1.0,1589,7.8358,10.4265,5.3992,-1.293,2.0494,50.7813
65.0,90.0,3.0,1589,-12.5057,-12.8247,-13.9571,-11.9694,-11.2995,50.7813
65.0,90.0,2.0,1589,9.2856,11.6116,4.5571,-2.1464,-3.3023,50.7813
65.0,90.0,1.0,1589,3.7163,7.1147,10.3915,11.1432,10.973,50.7813
65.0,92.0,1.0,1589,1.0719,-0.8933,1.0565,-1.6233,-2.7346,50.7813
65.0,8.0,3.0,1589,-10.2615,-7.6285,-0.145,0.3181,-2.2847,50.7813
65.0,95.0,1.0,1589,-3.7045,-2.7892,1.1203,1.0084,0.198,50.7813
65.0,95.0,3.0,1589,-16.7186,-13.5594,-6.7479,-6.0454,-7.7269,50.7813
65.0,9.0,3.0,1589,14.9586,22.1727,20.1704,15.04,13.1433,50.7813
65.0,9.0,2.0,1589,-2.7672,-6.1962,-9.6825,-7.4877,-4.2235,50.7813
65.0,9.0,1.0,1589,2.1239,4.3157,4.2615,2.7141,-0.5833,50.7813
65.0,99.0,3.0,1589,-5.1376,-3.7089,0.3402,2.0328,4.0026,50.7813
65.0,99.0,1.0,1589,-0.0974,2.8302,6.1384,5.5853,8.1809,50.7813
65.0,98.0,3.0,1589,-1.4602,-0.7412,2.2674,4.2141,4.4311,50.7813
65.0,95.0,2.0,1589,-1.7536,-4.5415,-4.6442,-7.6439,-5.4575,50.7813
65.0,98.0,2.0,1589,3.2228,8.7294,5.7603,3.0964,1.0745,50.7813
65.0,97.0,3.0,1589,1.3525,1.0783,4.2339,4.5223,4.5499,50.7813
65.0,97.0,2.0,1589,8.2569,8.7242,11.2943,15.4469,15.5485,50.7813
65.0,97.0,1.0,1589,-7.9672,-5.4555,-2.4311,-5.65,-4.5164,50.7813
65.0,96.0,3.0,1589,4.1098,6.7709,8.3809,5.2732,4.9255,50.7813
65.0,96.0,2.0,1589,9.0707,8.7068,8.9387,9.5133,7.4762,50.7813
65.0,96.0,1.0,1589,3.1265,-0.0753,0.3256,-0.9226,-0.4024,50.7813
65.0,98.0,1.0,1589,6.2082,2.2028,-2.1598,-2.8225,-3.8998,50.7813
65.0,79.0,2.0,1589,-11.6911,-5.1607,-0.1047,4.9205,6.2525,50.7813
65.0,8.0,2.0,1589,6.7918,8.8363,7.4629,9.6982,12.8791,50.7813
65.0,89.0,3.0,1589,-8.5349,-14.5341,-10.4451,-9.6312,-9.0615,50.7813
65.0,83.0,2.0,1589,0.5079,5.7346,0.011,-5.4784,-11.6964,50.7813
65.0,83.0,1.0,1589,6.6355,8.0885,1.9976,-5.2111,-6.4392,50.7813
65.0,82.0,3.0,1589,-8.5498,-10.9755,-11.1054,-12.2703,-13.1768,50.7813
65.0,82.0,2.0,1589,15.8125,12.6391,4.7513,1.1385,-3.9811,50.7813
65.0,82.0,1.0,1589,-2.1663,3.4038,10.2806,11.7304,7.9031,50.7813
65.0,81.0,3.0,1589,-5.6406,-2.4687,-1.6172,-2.5999,-3.7383,50.7813
65.0,83.0,3.0,1589,3.8485,0.3395,2.4735,1.7214,3.3356,50.7813
65.0,81.0,2.0,1589,9.3123,12.035,11.5843,8.3129,6.5483,50.7813
65.0,80.0,3.0,1589,0.2945,0.7062,-5.7916,-6.8775,-5.3544,50.7813
65.0,80.0,2.0,1589,-2.8948,-6.9861,-6.1036,-2.73,3.005,50.7813
65.0,80.0,1.0,1589,-18.1074,-21.0324,-14.9193,-9.988,-6.4121,50.7813
65.0,7.0,3.0,1589,-6.0159,-7.3764,-6.1003,-4.9621,-5.4291,50.7813
65.0,7.0,2.0,1589,-7.3221,-6.4903,-9.2588,-7.5107,-9.3269,50.7813
65.0,7.0,1.0,1589,10.6405,11.3394,13.3557,12.8128,9.9537,50.7813
65.0,81.0,1.0,1589,0.3409,4.9724,4.5333,6.8218,7.6275,50.7813
65.0,8.0,1.0,1589,3.6956,-0.0692,5.8482,6.1647,4.3818,50.7813
65.0,84.0,1.0,1589,0.8545,-1.0291,-4.5317,-7.8857,-9.6043,50.7813
65.0,84.0,3.0,1589,-14.614,-15.6133,-8.9415,-6.5841,-6.2984,50.7813
65.0,89.0,2.0,1589,6.8494,9.2449,7.8539,2.8194,1.1936,50.7813
65.0,89.0,1.0,1589,7.5587,13.432,17.7976,14.9158,12.8977,50.7813
65.0,88.0,3.0,1589,-10.3557,-3.7842,-7.3019,-2.7379,-2.7645,50.7813
65.0,88.0,2.0,1589,20.1743,14.1214,2.5287,-2.9563,-4.7569,50.7813
65.0,88.0,1.0,1589,3.0494,1.5291,0.8439,0.4653,-0.3891,50.7813
65.0,87.0,3.0,1589,7.8322,2.2534,1.3603,0.0186,2.1703,50.7813
65.0,84.0,2.0,1589,16.077,17.1131,11.296,5.2359,0.7436,50.7813
65.0,87.0,2.0,1589,5.7885,1.1861,1.9961,0.8176,3.6871,50.7813
65.0,86.0,3.0,1589,2.672,0.2239,5.2736,3.6631,9.5637,50.7813
65.0,86.0,2.0,1589,2.606,-1.8073,-4.0278,-7.3265,-9.3117,50.7813
65.0,86.0,1.0,1589,-8.1012,-16.6498,-23.0533,-21.7148,-19.0369,50.7813
65.0,85.0,3.0,1589,30.833,24.941,18.0045,12.0748,8.3939,50.7813
65.0,85.0,2.0,1589,2.6283,1.2411,-7.0473,-9.0654,-9.2227,50.7813
65.0,85.0,1.0,1589,2.3863,1.075,6.9072,6.2724,7.0289,50.7813
65.0,87.0,1.0,1589,19.6666,19.8307,23.0376,21.9852,19.3579,50.7813
65.0,56.0,2.0,1589,8.6211,12.896,11.9908,10.2845,12.9604,50.7813
65.0,78.0,2.0,1589,6.0561,6.8506,5.1512,6.2968,7.379,50.7813
65.0,55.0,3.0,1589,7.2187,14.4558,14.9334,15.6521,11.5573,50.7813
65.0,27.0,1.0,1589,4.1929,3.8818,7.5171,8.3093,9.8169,50.7813
65.0,26.0,3.0,1589,-11.4375,-8.078,-3.6284,-2.5647,-2.0876,50.7813
65.0,26.0,2.0,1589,8.14,6.167,2.1149,-2.3163,-3.8468,50.7813
65.0,26.0,1.0,1589,-6.7761,-5.6776,-2.1064,0.9844,1.154,50.7813
65.0,25.0,3.0,1589,-2.6918,2.5239,9.0952,12.4104,12.0283,50.7813
65.0,25.0,2.0,1589,0.5309,1.5421,2.8612,-1.1582,-1.1741,50.7813
65.0,27.0,2.0,1589,6.0601,3.2715,2.0388,3.6068,5.3229,50.7813
65.0,25.0,1.0,1589,4.6552,-3.2892,3.3953,0.6305,-3.8395,50.7813
65.0,24.0,2.0,1589,-6.2418,-1.056,4.849,8.2599,9.7603,50.7813
65.0,24.0,1.0,1589,0.7827,3.4252,-1.8084,-3.2295,-2.7652,50.7813
65.0,23.0,3.0,1589,-0.6334,3.4079,3.7478,4.4114,6.3594,50.7813
65.0,23.0,2.0,1589,3.7553,4.9172,-0.2422,-0.2724,0.1569,50.7813
65.0,23.0,1.0,1589,-8.0074,-2.6323,-1.0491,-1.7498,-0.8519,50.7813
65.0,22.0,3.0,1589,12.7839,14.6568,15.3224,15.6163,10.8061,50.7813
65.0,24.0,3.0,1589,7.8276,7.5971,12.3404,10.7831,11.5042,50.7813
65.0,22.0,2.0,1589,9.2673,16.161,16.7787,13.7976,8.732,50.7813
65.0,27.0,3.0,1589,12.5997,10.6952,11.7082,11.5066,7.7172,50.7813
65.0,28.0,2.0,1589,-2.0233,1.4139,-1.9536,-4.3476,-3.0871,50.7813
65.0,32.0,1.0,1589,2.5566,1.6944,3.4517,2.254,3.5001,50.7813
65.0,31.0,3.0,1589,-4.5422,-6.8879,-6.8098,-7.1245,-8.0081,50.7813
65.0,31.0,2.0,1589,-4.4191,-0.5286,-4.2043,-10.2992,-11.5715,50.7813
65.0,31.0,1.0,1589,-1.6538,-1.8078,1.1863,4.2125,5.9621,50.7813
65.0,30.0,3.0,1589,1.2235,5.6454,-1.0043,-3.3159,-4.8168,50.7813
65.0,30.0,2.0,1589,13.1902,17.725,17.4843,12.1965,7.02,50.7813
65.0,28.0,1.0,1589,-5.7682,-3.3715,-1.2107,1.1944,1.3734,50.7813
65.0,30.0,1.0,1589,1.7519,0.775,0.194,-0.7905,-1.1101,50.7813
65.0,2.0,2.0,1589,16.3963,13.7726,6.9354,6.5325,3.1955,50.7813
65.0,2.0,1.0,1589,5.3092,3.766,8.9825,8.4421,5.4208,50.7813
65.0,29.0,3.0,1589,-10.9634,-11.6268,-15.7393,-15.3564,-15.4531,50.7813
65.0,29.0,2.0,1589,-2.8875,1.2576,-1.22,-0.3308,0.3003,50.7813
65.0,29.0,1.0,1589,2.7374,4.178,5.375,0.4077,-4.162,50.7813
65.0,28.0,3.0,1589,-8.2771,-7.8218,-3.5598,-4.133,-2.7859,50.7813
65.0,2.0,3.0,1589,-4.185,0.4066,0.6584,0.017,-1.3744,50.7813
65.0,32.0,2.0,1589,18.702,22.1628,12.6123,4.8359,-0.361,50.7813
65.0,22.0,1.0,1589,6.0053,5.1385,-4.7573,-8.3149,-9.281,50.7813
65.0,21.0,2.0,1589,3.2398,0.9724,4.5156,5.433,5.2047,50.7813
65.0,14.0,3.0,1589,-3.2993,-1.3781,3.0955,5.367,6.5489,50.7813
65.0,14.0,1.0,1589,-1.0348,0.5667,-2.3983,-2.1911,-5.4435,50.7813
65.0,13.0,3.0,1589,16.212,18.3394,14.7466,12.847,11.9923,50.7813
65.0,13.0,2.0,1589,4.8766,-0.5096,-0.5299,-1.2169,0.1174,50.7813
65.0,13.0,1.0,1589,3.8679,1.4597,7.2279,8.1733,8.2958,50.7813
65.0,12.0,3.0,1589,5.3495,9.5888,8.1757,7.7165,3.7755,50.7813
65.0,15.0,1.0,1589,-0.761,1.9219,12.9587,15.084,13.1386,50.7813
65.0,12.0,2.0,1589,1.8318,6.1505,-2.7589,-3.2317,-5.2865,50.7813
65.0,11.0,3.0,1589,-1.6312,-0.5949,-2.5863,0.107,-0.6252,50.7813
65.0,11.0,2.0,1589,1.4485,-1.0376,2.3026,1.3909,0.1006,50.7813
65.0,11.0,1.0,1589,3.9297,10.1418,6.9686,6.4509,6.9671,50.7813
65.0,10.0,3.0,1589,8.8141,16.0092,10.4117,8.524,9.4573,50.7813
65.0,10.0,2.0,1589,-6.4558,-5.4433,-1.1975,-3.8091,-2.9913,50.7813
65.0,56.0,1.0,1589,1.3171,0.8116,4.4717,6.49,5.6946,50.7813
65.0,12.0,1.0,1589,9.8723,8.2848,6.2933,6.4161,5.9494,50.7813
65.0,21.0,3.0,1589,2.9899,-2.3803,-7.3013,-7.1641,-8.4575,50.7813
65.0,15.0,3.0,1589,9.489,7.5151,2.3578,1.2609,0.1319,50.7813
65.0,16.0,3.0,1589,-14.1657,-11.4122,4.268,10.6245,16.0603,50.7813
65.0,21.0,1.0,1589,-7.1831,-7.3028,-5.1633,-4.2304,-3.1622,50.7813
65.0,20.0,3.0,1589,-6.1769,-10.4583,-6.3828,-3.9534,-3.6843,50.7813
65.0,20.0,2.0,1589,-0.9501,-1.518,3.1198,4.0896,2.9609,50.7813
65.0,20.0,1.0,1589,6.9488,9.9202,8.1746,9.5727,9.3393,50.7813
65.0,1.0,3.0,1589,-3.0315,2.4402,6.7904,7.9124,9.2889,50.7813
65.0,19.0,3.0,1589,-1.0249,1.03,3.2239,4.4581,2.478,50.7813
65.0,16.0,1.0,1589,-1.6087,-2.7888,-0.0074,0.386,-0.5568,50.7813
65.0,19.0,2.0,1589,0.6387,-0.1808,-0.7778,0.1793,-0.3111,50.7813
65.0,18.0,3.0,1589,10.2375,13.3203,15.0027,16.0605,14.1833,50.7813
65.0,18.0,2.0,1589,5.8606,5.1118,13.3349,15.3985,15.2165,50.7813
65.0,18.0,1.0,1589,-3.5168,-3.7566,2.5418,6.3074,6.5089,50.7813
65.0,17.0,3.0,1589,6.1464,9.1822,6.8168,8.1595,9.6799,50.7813
65.0,17.0,2.0,1589,14.3615,12.7864,11.1237,6.3238,3.7449,50.7813
65.0,17.0,1.0,1589,1.5823,0.8097,7.7799,7.6028,7.94,50.7813
65.0,19.0,1.0,1589,-1.3037,-2.8992,-4.8183,-3.728,-2.189,50.7813
65.0,32.0,3.0,1589,9.7514,6.8183,10.4911,8.0129,9.1904,50.7813
65.0,10.0,1.0,1589,6.0233,2.4936,5.4782,5.6095,4.7006,50.7813
65.0,33.0,2.0,1589,7.6319,13.0272,10.4629,7.9477,4.5047,50.7813
65.0,4.0,1.0,1589,-15.0806,-12.9168,-3.5388,0.1689,5.5931,50.7813
65.0,49.0,3.0,1589,5.7421,11.1088,11.4841,10.4822,10.0196,50.7813
65.0,49.0,2.0,1589,-4.9541,-6.9925,-1.7979,-4.0431,-6.6295,50.7813
65.0,49.0,1.0,1589,12.2561,7.3761,7.0567,5.58,5.2311,50.7813
65.0,48.0,3.0,1589,0.2048,7.2043,3.2192,-0.0089,-3.0916,50.7813
65.0,48.0,2.0,1589,-11.239,-11.9777,-5.471,-5.6859,-4.6582,50.7813
65.0,4.0,2.0,1589,4.191,5.1772,5.5164,9.2692,7.0518,50.7813
65.0,48.0,1.0,1589,-9.144,-10.5436,-8.9933,-8.9111,-7.0247,50.7813
65.0,47.0,2.0,1589,-8.3513,-12.2823,-11.5905,-16.9481,-18.0358,50.7813
