subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
26.0,100.0,1.0,1589,26.579,32.1671,32.4131,28.9508,21.8549,50.7813
26.0,70.0,2.0,1589,-6.3095,-4.7864,2.9118,4.2874,7.1106,50.7813
26.0,70.0,1.0,1589,-1.181,-3.4513,-1.0679,-3.5818,-5.5302,50.7813
26.0,6.0,3.0,1589,-8.7607,-5.0863,-2.5013,1.4112,6.9349,50.7813
26.0,6.0,2.0,1589,12.6712,8.3953,10.5355,13.8285,15.7358,50.7813
26.0,6.0,1.0,1589,-15.8996,-17.9139,-9.8634,-4.4806,-2.165,50.7813
26.0,69.0,3.0,1589,-0.1549,-10.8191,-13.0749,-16.9109,-19.9078,50.7813
26.0,70.0,3.0,1589,9.3754,9.1813,7.5472,9.606,7.7084,50.7813
26.0,69.0,2.0,1589,-15.2016,-16.8371,-20.1344,-14.7598,-11.1055,50.7813
26.0,68.0,3.0,1589,5.7373,2.8255,-1.4933,-4.6787,-15.143,50.7813
26.0,68.0,2.0,1589,-22.1441,-20.8973,-15.9052,-10.6054,-7.6226,50.7813
26.0,68.0,1.0,1589,2.5529,6.655,6.4713,3.5956,-1.2232,50.7813
26.0,67.0,3.0,1589,12.8832,10.2046,1.2937,-1.3117,1.7064,50.7813
26.0,67.0,2.0,1589,-0.9394,-4.8946,-6.1692,-6.1952,-0.2511,50.7813
26.0,67.0,1.0,1589,3.4485,6.9318,9.0542,10.1665,5.8383,50.7813
26.0,69.0,1.0,1589,-7.2049,-8.1951,-13.8232,-11.3586,-10.6133,50.7813
26.0,71.0,1.0,1589,-7.0939,-8.4633,-4.7274,-8.2631,-3.8427,50.7813
26.0,71.0,2.0,1589,-14.7683,-17.8393,-11.8467,-14.8147,-10.1284,50.7813
26.0,71.0,3.0,1589,6.1925,3.3412,2.7482,0.7259,0.3837,50.7813
26.0,76.0,3.0,1589,-11.828,-10.0078,-9.5689,-13.6593,-10.9634,50.7813
26.0,76.0,2.0,1589,-4.7364,-1.2996,1.5405,4.3237,7.1502,50.7813
26.0,76.0,1.0,1589,8.8778,10.1722,9.9379,6.6255,6.5833,50.7813
