subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
77.0,100.0,3.0,1589,12.6105,15.4471,2.4356,8.1683,-7.3328,50.7813
77.0,65.0,2.0,1589,7.1122,2.8448,-2.5666,-9.8544,-19.7838,50.7813
77.0,65.0,3.0,1589,-1.0018,-0.9674,1.1206,0.7579,3.1106,50.7813
77.0,66.0,2.0,1589,2.2669,4.9584,-0.6475,-5.0604,-17.4917,50.7813
77.0,66.0,3.0,1589,1.4278,2.6413,0.0131,7.156,12.1079,50.7813
77.0,67.0,2.0,1589,6.6683,5.5425,0.2973,0.6873,-1.3975,50.7813
77.0,67.0,3.0,1589,4.8506,5.2144,3.5612,4.4431,11.2856,50.7813
77.0,68.0,1.0,1589,10.2486,16.9006,4.7631,20.5807,22.7202,50.7813
77.0,68.0,2.0,1589,8.8093,12.8515,1.2048,12.7874,13.8532,50.7813
77.0,68.0,3.0,1589,-6.2675,-6.6762,2.259,-9.7395,-6.5302,50.7813
77.0,69.0,2.0,1589,3.4608,4.217,2.8774,8.9871,11.0464,50.7813
77.0,69.0,3.0,1589,5.8906,0.7941,1.4208,-2.3957,-2.3759,50.7813
77.0,6.0,1.0,1589,9.5936,7.7415,-0.3082,1.0041,2.6689,50.7813
77.0,6.0,2.0,1589,-5.4781,-3.8845,-0.5868,-12.3243,-14.1938,50.7813
77.0,6.0,3.0,1589,-9.3797,-10.762,-3.664,-10.3917,-11.0538,50.7813
77.0,70.0,1.0,1589,-2.1692,1.0992,-2.9467,-8.6316,-12.7219,50.7813
77.0,70.0,2.0,1589,0.5326,-0.7651,0.7023,-5.67,-7.0836,50.7813
77.0,70.0,3.0,1589,-7.2776,-8.6858,-1.3718,0.7817,-0.9004,50.7813
77.0,76.0,1.0,1589,-1.3106,-1.0584,0.2413,-1.4655,4.7608,50.7813
77.0,75.0,3.0,1589,3.1557,3.4849,7.6796,10.8285,15.2771,50.7813
77.0,75.0,2.0,1589,-4.6593,-2.4482,0.8425,0.663,3.3325,50.7813
77.0,75.0,1.0,1589,1.1749,5.2881,1.011,6.0877,4.4574,50.7813
77.0,74.0,2.0,1589,-6.1757,-8.3004,-1.7521,-0.8865,0.8048,50.7813
77.0,74.0,1.0,1589,-6.9463,-6.0403,-1.6044,-12.3268,-16.3197,50.7813
77.0,65.0,1.0,1589,-0.9859,1.5205,-1.4515,-9.943,-14.3149,50.7813
77.0,73.0,3.0,1589,19.0826,12.3433,4.6582,-5.1036,-8.1353,50.7813
77.0,72.0,3.0,1589,0.468,0.6353,0.314,3.8182,3.8454,50.7813
77.0,72.0,2.0,1589,-12.923,-12.0375,-2.4552,-8.0276,-4.7599,50.7813
77.0,72.0,1.0,1589,-11.8357,-18.3593,-14.7296,-8.9505,-3.9442,50.7813
77.0,71.0,3.0,1589,0.2954,2.6511,0.6865,7.2365,19.9998,50.7813
77.0,71.0,2.0,1589,9.5847,6.6503,2.0336,3.8051,2.1457,50.7813
77.0,71.0,1.0,1589,6.3528,5.0715,3.4848,9.8541,5.7927,50.7813
77.0,73.0,2.0,1589,-12.3446,-9.9082,-12.5204,-9.7562,-2.0059,50.7813
77.0,76.0,3.0,1589,-2.2272,1.764,1.3878,19.0717,21.8335,50.7813
77.0,64.0,3.0,1589,1.4538,1.4046,3.7648,-8.1145,-6.577,50.7813
77.0,64.0,1.0,1589,9.1005,8.5101,4.3143,6.5801,3.1989,50.7813
77.0,54.0,2.0,1589,-10.1109,-11.015,-3.5372,-4.4342,-3.0698,50.7813
77.0,54.0,3.0,1589,-1.5021,-4.161,0.222,3.0194,8.0651,50.7813
77.0,55.0,1.0,1589,4.9995,-0.4608,-1.8515,-1.6953,-3.2203,50.7813
77.0,55.0,2.0,1589,-0.9011,-2.9986,0.8029,-2.6364,-1.0997,50.7813
77.0,56.0,1.0,1589,5.0295,2.4538,0.2198,-1.15,-2.6865,50.7813
77.0,56.0,2.0,1589,1.8977,3.2779,3.974,7.1284,3.5713,50.7813
77.0,56.0,3.0,1589,2.9338,4.1886,-0.5803,14.3149,22.4958,50.7813
77.0,57.0,1.0,1589,-5.0133,-4.9899,-1.6638,-8.9315,-13.6483,50.7813
77.0,57.0,2.0,1589,-6.9713,-3.2437,-0.5402,-4.3982,-3.7099,50.7813
77.0,57.0,3.0,1589,10.4831,12.5171,-2.1181,2.924,-1.4516,50.7813
77.0,58.0,1.0,1589,-6.6417,-1.938,5.8452,3.2887,10.5447,50.7813
77.0,58.0,2.0,1589,2.3905,6.7249,-0.4785,5.6427,3.0874,50.7813
77.0,58.0,3.0,1589,-2.1668,-4.5562,0.7905,3.5807,3.6958,50.7813
77.0,59.0,1.0,1589,10.4499,7.9614,2.7227,5.3633,3.0756,50.7813
77.0,59.0,2.0,1589,1.667,3.5436,-2.3816,-6.4729,-3.5491,50.7813
77.0,59.0,3.0,1589,0.8727,3.5419,2.9379,0.3702,4.4013,50.7813
77.0,5.0,1.0,1589,-3.739,-1.3084,-2.8979,-1.1796,-0.1689,50.7813
77.0,63.0,3.0,1589,2.6516,3.1531,1.6084,4.2691,1.4814,50.7813
77.0,63.0,2.0,1589,-9.4136,-10.9877,-2.1408,-10.1113,-14.1479,50.7813
77.0,63.0,1.0,1589,-13.0623,-8.0275,-1.426,-0.1779,1.6158,50.7813
77.0,62.0,3.0,1589,-2.631,-5.4991,-1.8782,-2.83,-4.8898,50.7813
77.0,62.0,2.0,1589,5.1015,4.9813,11.5644,12.7897,12.8377,50.7813
77.0,62.0,1.0,1589,-9.3033,-8.5898,-1.8717,1.4061,2.0727,50.7813
77.0,64.0,2.0,1589,-8.8035,-8.6841,-3.2109,-4.9321,-2.721,50.7813
77.0,61.0,3.0,1589,-6.7083,-6.2086,0.091,1.9053,2.7013,50.7813
77.0,61.0,1.0,1589,3.061,2.0343,-2.1772,-6.3125,-11.8674,50.7813
77.0,60.0,3.0,1589,-1.5876,-5.2077,2.9331,-11.8659,-12.5272,50.7813
77.0,60.0,2.0,1589,17.5732,18.7301,4.0595,11.2113,9.0773,50.7813
77.0,60.0,1.0,1589,-3.5226,-4.4321,1.0985,1.8263,-0.7779,50.7813
77.0,5.0,3.0,1589,-1.5348,-1.8076,0.0518,1.8702,4.3555,50.7813
77.0,5.0,2.0,1589,6.7707,10.1187,0.4397,4.161,-0.5587,50.7813
77.0,61.0,2.0,1589,9.9428,6.4172,-2.3912,-11.9468,-17.9619,50.7813
77.0,54.0,1.0,1589,1.1263,6.2632,1.7709,-6.9681,-18.8098,50.7813
77.0,77.0,1.0,1589,1.6449,5.477,2.8202,3.173,5.6641,50.7813
77.0,77.0,3.0,1589,-4.2427,-4.1678,-1.6484,3.469,3.8132,50.7813
