subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
15.0,100.0,3.0,1589,8.3854,11.7245,6.835,-0.6633,-5.9943,50.7813
15.0,71.0,1.0,1589,6.4519,7.6607,11.0835,8.904,10.8475,50.7813
15.0,70.0,3.0,1589,3.4976,-1.2449,-3.6311,0.1057,-3.1592,50.7813
15.0,70.0,2.0,1589,8.6311,12.71,10.7914,7.5814,6.2894,50.7813
15.0,70.0,1.0,1589,-18.9396,-21.3,-21.2415,-25.4688,-17.9619,50.7813
15.0,6.0,3.0,1589,6.5893,8.834,9.2767,6.6994,5.8562,50.7813
15.0,6.0,2.0,1589,21.392,23.4485,19.8905,15.8511,22.0469,50.7813
15.0,71.0,2.0,1589,-6.2475,-6.3543,-6.3218,-9.7657,-3.3067,50.7813
15.0,69.0,3.0,1589,-8.369,-7.4779,-5.7395,-9.2023,-8.7092,50.7813
15.0,69.0,1.0,1589,14.1569,18.751,16.5052,8.8452,2.386,50.7813
15.0,68.0,3.0,1589,-1.0871,1.3616,1.5154,-1.4056,3.9822,50.7813
15.0,68.0,2.0,1589,1.3576,-4.091,-6.3405,-0.4429,-0.9772,50.7813
15.0,68.0,1.0,1589,20.3447,17.2823,7.6446,2.9968,-10.6583,50.7813
15.0,67.0,3.0,1589,-5.4709,-2.571,2.5442,2.3368,-3.049,50.7813
15.0,67.0,2.0,1589,-14.0498,-12.9777,-8.7585,-10.0405,-0.3613,50.7813
15.0,69.0,2.0,1589,14.5971,18.4468,17.0148,14.458,14.78,50.7813
15.0,67.0,1.0,1589,-11.6729,-12.2066,-18.9724,-18.8549,-40.061,50.7813
15.0,71.0,3.0,1589,-6.0797,-7.3529,-9.5362,-11.1573,-11.7377,50.7813
15.0,72.0,2.0,1589,1.4687,-2.8234,-7.4105,-5.4466,-5.1253,50.7813
15.0,77.0,1.0,1589,-2.0059,-7.8531,-8.7561,-7.0815,-7.0653,50.7813
15.0,76.0,3.0,1589,7.3832,11.2037,10.7544,7.1797,8.8349,50.7813
15.0,76.0,2.0,1589,-4.5318,-8.5287,-10.8363,-7.7729,-11.089,50.7813
15.0,76.0,1.0,1589,-9.2511,-13.4694,-11.5081,-8.4586,-4.3181,50.7813
15.0,75.0,3.0,1589,10.5893,10.241,3.007,-3.0974,-7.7235,50.7813
15.0,75.0,2.0,1589,0.8173,1.2947,-3.5482,-10.8009,-2.4526,50.7813
15.0,72.0,1.0,1589,1.2087,4.5966,11.7626,12.3763,13.249,50.7813
15.0,75.0,1.0,1589,-18.1245,-20.4613,-19.9009,-11.5389,-17.1072,50.7813
15.0,74.0,2.0,1589,-3.5085,-7.6987,-13.5693,-12.1173,-7.8094,50.7813
15.0,74.0,1.0,1589,-10.9255,-16.0294,-20.1222,-19.955,-23.0174,50.7813
