subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
19.0,100.0,1.0,1589,-37.7788,-30.2976,-30.415,-25.2506,-19.1232,50.7813
19.0,70.0,1.0,1589,-9.873,-10.1896,-6.8427,-4.8891,-8.0869,50.7813
19.0,6.0,3.0,1589,-0.9817,1.1393,4.7602,-0.0344,-3.0433,50.7813
19.0,6.0,2.0,1589,-4.8621,-3.2038,-6.7683,-6.1193,-10.7293,50.7813
19.0,6.0,1.0,1589,3.6266,8.4294,11.2322,10.884,16.366,50.7813
19.0,69.0,3.0,1589,-28.2302,-26.7725,-23.7366,-13.9166,-18.8279,50.7813
19.0,69.0,2.0,1589,2.8264,3.8926,6.3242,1.6161,-5.1125,50.7813
19.0,70.0,2.0,1589,-9.3656,-9.9107,-7.9177,-3.4375,10.5291,50.7813
19.0,69.0,1.0,1589,11.4522,13.491,12.7341,16.1705,10.6971,50.7813
19.0,68.0,2.0,1589,-1.9685,-4.6277,-2.1229,-0.3433,17.9529,50.7813
19.0,68.0,1.0,1589,-5.9579,-4.2693,-2.748,-1.1259,-10.953,50.7813
19.0,67.0,3.0,1589,-0.631,0.3848,-4.7077,-12.4866,-16.2553,50.7813
19.0,67.0,2.0,1589,1.8182,2.7192,1.1903,0.5393,-0.3391,50.7813
19.0,67.0,1.0,1589,-9.5853,-15.429,-18.6336,-8.3016,-9.9402,50.7813
19.0,66.0,3.0,1589,15.8716,12.4106,10.7753,10.2856,7.1677,50.7813
19.0,68.0,3.0,1589,-7.9122,-6.2734,-2.4749,0.9989,4.1885,50.7813
19.0,70.0,3.0,1589,4.6677,4.179,1.8217,-3.8597,-0.8036,50.7813
19.0,71.0,1.0,1589,-15.405,-13.7838,-9.1648,-6.4216,-11.3519,50.7813
19.0,71.0,2.0,1589,-14.2448,-19.7564,-15.2976,-19.5446,-11.3524,50.7813
19.0,76.0,2.0,1589,3.6144,3.4983,2.3362,3.8244,-0.6969,50.7813
19.0,76.0,1.0,1589,7.7602,2.4321,1.0369,-2.9265,-1.5338,50.7813
19.0,75.0,3.0,1589,-4.1134,-4.2991,-4.2948,0.1663,-6.422,50.7813
19.0,75.0,2.0,1589,11.9484,10.0312,11.3859,18.4084,9.1985,50.7813
19.0,75.0,1.0,1589,-1.2729,-2.149,-0.3716,-2.7421,-5.8378,50.7813
19.0,74.0,3.0,1589,-2.6069,1.3883,5.8313,1.2212,7.2925,50.7813
19.0,74.0,2.0,1589,-14.0454,-8.6997,-9.0964,-4.0137,-3.8686,50.7813
19.0,74.0,1.0,1589,9.3904,13.3654,13.0831,12.0238,8.9017,50.7813
19.0,73.0,3.0,1589,-3.5917,-2.1883,-2.6537,-5.8548,0.9857,50.7813
