subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
4.0,100.0,3.0,1589,-15.4764,-15.5478,-9.6353,-13.77,-12.2541,50.7813
4.0,70.0,2.0,1589,0.9023,-4.4601,-6.5683,-8.5433,-12.8005,50.7813
4.0,70.0,1.0,1589,0.86,-0.4927,-0.0273,-0.4115,-0.4707,50.7813
4.0,6.0,3.0,1589,-4.6739,-4.7415,-2.3801,-4.8839,-4.1813,50.7813
4.0,6.0,2.0,1589,-11.0044,-11.1497,-7.2768,-7.7012,-9.4329,50.7813
4.0,6.0,1.0,1589,5.6134,8.0871,8.2137,3.9133,9.3315,50.7813
4.0,69.0,3.0,1589,-10.8601,-12.9919,-6.2925,5.7025,6.719,50.7813
4.0,70.0,3.0,1589,0.5651,-1.2888,-2.9808,-3.5043,-4.2952,50.7813
4.0,69.0,2.0,1589,3.8756,-1.6015,-1.4598,-6.4701,-5.7707,50.7813
4.0,68.0,3.0,1589,0.7987,5.8013,7.0681,8.8242,8.6747,50.7813
4.0,68.0,2.0,1589,18.7675,25.3862,28.3751,28.5001,26.7111,50.7813
4.0,68.0,1.0,1589,-18.4354,-17.3873,-20.0156,-20.4427,-15.5682,50.7813
4.0,67.0,3.0,1589,-8.0531,-3.0513,-3.2423,0.9285,1.6748,50.7813
4.0,67.0,1.0,1589,3.5027,0.3185,-5.2352,-6.293,-8.3218,50.7813
4.0,66.0,3.0,1589,5.451,1.3595,1.0651,3.0956,6.347,50.7813
4.0,69.0,1.0,1589,-12.1812,-9.2056,-6.8689,-6.5134,-9.5863,50.7813
4.0,66.0,1.0,1589,-5.7159,-9.7785,-11.7693,-12.0991,-12.7406,50.7813
4.0,71.0,1.0,1589,-1.2393,-3.4306,-6.6395,-5.5839,-4.29,50.7813
4.0,71.0,3.0,1589,3.3812,3.1708,-1.2199,-1.3464,-2.2224,50.7813
4.0,76.0,2.0,1589,-4.5759,-4.7799,-5.2954,-5.5719,-9.8615,50.7813
