subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
71.0,100.0,3.0,1589,22.581,20.2218,25.1888,26.9475,27.5148,50.7813
71.0,67.0,1.0,1589,-12.9283,-5.9903,-1.4431,0.1749,2.0324,50.7813
71.0,67.0,2.0,1589,3.1936,9.6472,7.1291,2.1982,3.738,50.7813
71.0,67.0,3.0,1589,-1.9498,-4.5416,-0.4636,1.8044,2.6638,50.7813
71.0,68.0,1.0,1589,4.3726,4.811,-2.3321,-2.5396,-3.2817,50.7813
71.0,68.0,2.0,1589,-0.1321,1.6491,4.3843,7.9033,4.5129,50.7813
71.0,68.0,3.0,1589,13.5279,14.6797,14.2943,16.3091,16.9915,50.7813
71.0,69.0,1.0,1589,-9.6394,-6.2178,-6.1867,-5.2093,3.6439,50.7813
71.0,69.0,2.0,1589,-7.2898,-9.5095,-4.0613,0.5648,-1.5865,50.7813
71.0,6.0,1.0,1589,-14.0971,-17.8393,-14.4696,-13.1263,-13.1929,50.7813
71.0,6.0,2.0,1589,5.6561,9.6283,7.5891,5.2328,6.1176,50.7813
71.0,6.0,3.0,1589,1.7404,1.2981,6.2472,7.8901,10.5822,50.7813
71.0,70.0,1.0,1589,14.0732,17.7144,16.2374,11.8262,5.0267,50.7813
71.0,70.0,2.0,1589,-3.8536,-0.0191,-3.5539,-5.9014,-3.5501,50.7813
71.0,70.0,3.0,1589,-1.9048,-2.1086,-5.8035,-3.4208,-6.3896,50.7813
71.0,71.0,1.0,1589,-1.999,-2.4355,-2.1397,-3.3639,-8.0205,50.7813
71.0,71.0,2.0,1589,-14.9117,-11.0315,-2.9044,-0.882,0.2023,50.7813
71.0,71.0,3.0,1589,0.688,3.0064,9.6484,10.5795,8.7874,50.7813
71.0,77.0,3.0,1589,-20.1033,-20.3763,-13.3859,-11.1144,-6.1274,50.7813
71.0,77.0,2.0,1589,-7.8915,-2.673,-1.6542,-0.7038,-2.6229,50.7813
71.0,77.0,1.0,1589,-3.6735,-6.2108,4.3942,7.3458,7.2762,50.7813
71.0,76.0,3.0,1589,1.5428,-3.6289,-7.1142,-8.1609,-6.2804,50.7813
71.0,76.0,1.0,1589,-12.1973,-12.7002,-9.3811,-13.8086,-12.5108,50.7813
71.0,75.0,3.0,1589,12.1956,14.6839,10.4072,9.8175,5.0107,50.7813
