subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
43.0,100.0,1.0,1589,1.0865,3.5692,8.3457,4.0072,-0.2939,50.7813
43.0,67.0,3.0,1589,2.5089,4.7186,5.528,10.4988,8.1869,50.7813
43.0,68.0,1.0,1589,12.4817,11.8542,15.853,17.6277,15.4358,50.7813
43.0,68.0,2.0,1589,-11.8571,-9.8344,-8.103,-1.687,-7.8965,50.7813
43.0,68.0,3.0,1589,-4.0449,-4.7351,-1.5225,1.038,4.8358,50.7813
43.0,69.0,1.0,1589,9.3205,8.5648,8.1433,5.0989,7.2501,50.7813
43.0,69.0,2.0,1589,10.2335,9.632,10.8103,4.4808,4.117,50.7813
43.0,69.0,3.0,1589,-11.9088,-8.7335,-12.4966,4.7192,3.3543,50.7813
43.0,6.0,1.0,1589,-6.0174,-0.667,4.4661,-2.6823,8.3668,50.7813
43.0,6.0,2.0,1589,-0.1416,-1.5043,6.6673,2.9419,-1.0008,50.7813
43.0,6.0,3.0,1589,6.2651,4.0557,3.1452,-2.0508,-3.0295,50.7813
43.0,70.0,1.0,1589,8.4316,13.2198,12.1592,13.0034,10.5003,50.7813
43.0,70.0,2.0,1589,13.3975,12.6024,5.6169,5.6651,5.9608,50.7813
43.0,70.0,3.0,1589,11.311,8.4253,4.4528,-4.2541,-9.5427,50.7813
43.0,71.0,1.0,1589,-6.4074,-5.4737,-13.3131,-9.0,-8.1161,50.7813
43.0,71.0,2.0,1589,16.875,15.428,7.2545,0.1607,-2.7439,50.7813
43.0,71.0,3.0,1589,4.8524,7.1573,10.053,15.0825,11.3997,50.7813
43.0,72.0,1.0,1589,25.4067,25.9911,19.9579,9.5212,21.426,50.7813
43.0,77.0,1.0,1589,-2.4502,-8.7785,-2.5976,2.6755,5.6094,50.7813
43.0,76.0,3.0,1589,1.2782,0.8971,6.0218,-0.447,3.6868,50.7813
43.0,76.0,2.0,1589,14.155,14.5228,15.5977,9.446,6.7624,50.7813
43.0,76.0,1.0,1589,9.8897,6.9925,13.5445,14.1518,9.209,50.7813
43.0,75.0,3.0,1589,9.2999,7.0412,-1.3024,-6.1672,-5.7813,50.7813
43.0,75.0,2.0,1589,17.6585,18.9016,14.2197,13.3057,12.508,50.7813
43.0,67.0,2.0,1589,5.0476,6.1033,5.4497,17.3728,12.5401,50.7813
43.0,75.0,1.0,1589,20.49,15.7498,11.5813,6.7241,1.5259,50.7813
43.0,74.0,2.0,1589,19.8319,16.5542,15.1538,19.3398,9.7366,50.7813
43.0,74.0,1.0,1589,14.4948,12.065,13.3669,10.4384,9.4389,50.7813
43.0,73.0,2.0,1589,19.6893,19.04,17.8167,17.1499,10.9457,50.7813
43.0,73.0,1.0,1589,-10.102,-11.915,-1.9845,-8.4101,-10.0625,50.7813
43.0,72.0,3.0,1589,-14.5875,-12.6287,-10.4029,-4.5074,-3.3585,50.7813
43.0,72.0,2.0,1589,9.5941,7.0694,2.9977,9.4945,-3.0985,50.7813
43.0,74.0,3.0,1589,-5.4053,-7.3295,-4.3649,1.8115,0.6461,50.7813
43.0,77.0,2.0,1589,8.1797,10.0611,14.0469,12.6385,4.4077,50.7813
43.0,67.0,1.0,1589,7.0852,11.5315,7.4794,10.5323,10.0152,50.7813
43.0,66.0,2.0,1589,4.5647,7.3789,5.2995,9.1539,10.6689,50.7813
43.0,55.0,3.0,1589,-7.4,-5.981,-1.2354,-3.3966,-1.3363,50.7813
43.0,56.0,1.0,1589,-9.7951,-11.5666,-8.5596,-10.6857,-5.7105,50.7813
43.0,56.0,2.0,1589,17.9702,18.4465,10.6389,7.3126,4.2238,50.7813
43.0,56.0,3.0,1589,12.9654,21.4266,21.1219,16.8581,18.2351,50.7813
43.0,57.0,1.0,1589,-3.6648,-4.1186,-5.7961,-2.6855,-9.074,50.7813
43.0,57.0,2.0,1589,3.2916,0.6927,-0.2594,6.9154,3.8287,50.7813
43.0,58.0,1.0,1589,3.5224,-1.6957,5.341,2.318,11.7729,50.7813
43.0,58.0,2.0,1589,-6.2872,-1.119,-0.1121,-0.5199,-0.4021,50.7813
43.0,59.0,1.0,1589,-19.9024,-11.6974,-10.172,-0.5063,-0.7804,50.7813
43.0,59.0,2.0,1589,-1.1386,-4.1844,-10.1283,-9.0371,-14.2452,50.7813
43.0,59.0,3.0,1589,3.7195,2.6799,5.5822,1.7696,4.5139,50.7813
43.0,5.0,1.0,1589,7.2436,6.8706,9.0665,-1.2176,3.2513,50.7813
43.0,5.0,2.0,1589,8.0689,6.2928,6.3949,10.3228,14.7139,50.7813
43.0,5.0,3.0,1589,10.2226,3.8122,6.948,2.1936,9.1203,50.7813
43.0,60.0,1.0,1589,-9.2379,-9.3745,-5.0601,-4.6277,6.2402,50.7813
43.0,60.0,3.0,1589,1.1745,1.697,5.7065,8.8875,17.0425,50.7813
43.0,61.0,1.0,1589,10.1302,3.6317,5.0751,-0.2511,0.6716,50.7813
43.0,66.0,1.0,1589,5.1456,0.6356,3.0691,-1.9759,2.4823,50.7813
43.0,65.0,3.0,1589,-19.5815,-22.4204,-15.0644,-10.1504,-9.9327,50.7813
43.0,65.0,2.0,1589,8.2093,3.0308,-0.6582,-5.1965,4.3638,50.7813
43.0,65.0,1.0,1589,-8.6425,-7.6656,-0.4704,1.3517,2.3813,50.7813
43.0,64.0,3.0,1589,3.7445,8.6796,7.5175,6.43,7.77,50.7813
43.0,64.0,2.0,1589,16.9875,19.4968,17.9093,18.5772,15.1317,50.7813
43.0,66.0,3.0,1589,1.8811,2.7001,-0.6481,-3.3872,-2.3695,50.7813
43.0,64.0,1.0,1589,0.0673,-4.3744,-0.2977,-0.1804,0.5825,50.7813
43.0,63.0,2.0,1589,-19.3888,-13.1599,-14.3879,-15.5105,-11.9143,50.7813
43.0,63.0,1.0,1589,25.1436,25.1192,26.0499,23.1379,21.7632,50.7813
43.0,62.0,2.0,1589,15.9861,19.6168,16.7103,11.9216,16.4407,50.7813
43.0,62.0,1.0,1589,0.2202,-0.0228,-1.1513,2.1559,0.8986,50.7813
43.0,61.0,3.0,1589,-11.9878,-13.8619,-7.4793,-11.4098,-5.4414,50.7813
43.0,61.0,2.0,1589,21.6119,17.1179,16.3578,13.2417,14.1256,50.7813
43.0,63.0,3.0,1589,-8.2694,-5.3695,-7.5586,-8.9768,0.0611,50.7813
43.0,78.0,1.0,1589,2.3539,1.2386,6.8564,2.7681,-0.654,50.7813
43.0,78.0,2.0,1589,-8.4263,-9.8691,-12.5615,-8.1171,-2.1206,50.7813
43.0,78.0,3.0,1589,-2.4488,-2.4437,2.6769,8.4637,15.7754,50.7813
43.0,90.0,1.0,1589,-0.8192,2.8449,-0.2608,4.4042,7.9305,50.7813
43.0,90.0,2.0,1589,3.4685,1.1683,3.3183,2.8434,2.8563,50.7813
43.0,90.0,3.0,1589,-4.7011,-2.8907,-4.7099,-2.6439,-2.3687,50.7813
43.0,91.0,1.0,1589,25.6323,21.9855,17.6685,20.1101,12.5584,50.7813
43.0,91.0,2.0,1589,4.8483,0.7965,2.9132,3.0967,-0.3622,50.7813
43.0,91.0,3.0,1589,20.416,16.9239,13.7138,18.1178,14.3014,50.7813
43.0,92.0,1.0,1589,-3.7085,-5.5959,-3.4505,-8.4612,-15.0547,50.7813
43.0,92.0,2.0,1589,2.9165,9.189,8.8505,9.8771,8.364,50.7813
43.0,92.0,3.0,1589,18.8229,23.3134,21.871,13.0085,13.905,50.7813
43.0,93.0,1.0,1589,2.8495,0.7973,-3.6349,-6.51,-5.0527,50.7813
43.0,93.0,2.0,1589,4.7619,-3.6358,-4.7388,-7.7226,-11.7806,50.7813
43.0,93.0,3.0,1589,15.943,16.8165,7.83,2.7954,2.6358,50.7813
43.0,94.0,1.0,1589,9.1732,5.51,10.9741,-4.9212,6.2517,50.7813
43.0,94.0,2.0,1589,-0.0311,-0.2539,-8.0628,-11.2174,-6.247,50.7813
43.0,94.0,3.0,1589,-11.9186,-8.7281,1.102,1.0943,3.0916,50.7813
43.0,95.0,1.0,1589,12.5811,13.0416,15.7491,15.3157,7.899,50.7813
43.0,95.0,3.0,1589,4.6461,0.0122,3.7988,6.3224,6.7354,50.7813
43.0,9.0,3.0,1589,2.4163,2.3056,-1.3502,2.9805,2.3645,50.7813
43.0,9.0,2.0,1589,18.2244,15.475,13.7369,11.9295,19.4805,50.7813
43.0,9.0,1.0,1589,13.3073,13.3697,15.3119,15.8521,15.1125,50.7813
43.0,99.0,3.0,1589,-6.9913,-9.6712,-11.4643,-6.8672,-5.1349,50.7813
43.0,99.0,1.0,1589,-1.8498,-3.8569,1.894,7.4101,14.2532,50.7813
43.0,98.0,3.0,1589,10.5734,16.1526,14.4317,12.2206,14.577,50.7813
43.0,8.0,3.0,1589,0.4518,5.7102,3.5445,8.9914,4.7436,50.7813
43.0,98.0,2.0,1589,5.8339,12.1817,8.0168,1.286,-0.6417,50.7813
43.0,97.0,3.0,1589,-3.3694,-3.7007,-5.4819,-11.8054,-2.5684,50.7813
43.0,97.0,2.0,1589,21.315,16.9252,12.6607,10.2408,8.8097,50.7813
43.0,97.0,1.0,1589,6.6847,9.7,3.9886,-0.5373,-4.8324,50.7813
43.0,96.0,3.0,1589,1.353,0.5509,-3.5943,0.73,-18.7524,50.7813
43.0,96.0,2.0,1589,-15.1928,-13.8086,-15.2306,-18.9987,-19.7373,50.7813
