subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
63.0,100.0,1.0,1589,11.4847,3.288,0.5162,-0.3726,3.4416,50.7813
63.0,70.0,3.0,1589,19.5685,18.6311,20.5286,19.0746,26.7015,50.7813
63.0,70.0,2.0,1589,-22.4394,-17.8504,-16.1451,-12.0916,-8.3467,50.7813
63.0,70.0,1.0,1589,14.2978,17.1725,21.2801,17.7589,-7.0872,50.7813
63.0,6.0,3.0,1589,-1.304,-13.0879,-11.2471,-11.1844,-7.8769,50.7813
63.0,6.0,2.0,1589,-8.0428,-10.4526,-11.8323,-10.3164,-18.3635,50.7813
63.0,6.0,1.0,1589,5.5225,-6.7203,-12.3971,-11.6076,-13.9132,50.7813
63.0,71.0,1.0,1589,12.9011,15.7415,25.0444,28.3803,25.1798,50.7813
63.0,69.0,3.0,1589,-6.4384,-14.8864,-11.3411,-13.4034,-7.5675,50.7813
63.0,68.0,3.0,1589,3.0622,-1.025,3.9803,4.9218,-1.4861,50.7813
63.0,68.0,2.0,1589,11.4007,16.2006,14.2107,9.9529,9.8754,50.7813
63.0,67.0,3.0,1589,-3.9077,-4.5266,-6.1988,-11.2637,-4.6821,50.7813
63.0,67.0,2.0,1589,-4.1749,-7.9101,-14.7395,-20.4618,-31.3441,50.7813
63.0,66.0,3.0,1589,14.2995,21.3653,24.9275,30.0673,35.2405,50.7813
63.0,66.0,2.0,1589,14.5075,14.7599,14.578,12.0762,10.8959,50.7813
63.0,69.0,2.0,1589,-21.8368,-37.6938,-43.9091,-55.2459,-60.8721,50.7813
63.0,66.0,1.0,1589,0.638,13.4042,16.217,18.6499,15.4005,50.7813
63.0,71.0,2.0,1589,-2.4824,-3.7804,1.8535,7.6389,17.2322,50.7813
63.0,72.0,1.0,1589,-3.1996,-11.1643,-23.377,-29.8391,-34.9975,50.7813
63.0,76.0,3.0,1589,7.9417,9.9236,9.397,9.1083,10.8372,50.7813
63.0,76.0,2.0,1589,37.7286,28.0061,25.0611,25.5058,26.7756,50.7813
63.0,76.0,1.0,1589,4.5892,1.2018,-4.711,-8.5832,-10.5465,50.7813
63.0,75.0,3.0,1589,-20.9047,-29.9115,-34.0268,-38.4948,-26.4827,50.7813
63.0,75.0,2.0,1589,-19.5535,-10.9029,-5.2411,1.4866,4.6898,50.7813
63.0,75.0,1.0,1589,-23.2565,-32.1039,-24.8665,-26.8352,-15.314,50.7813
63.0,71.0,3.0,1589,-3.8436,-0.4269,10.3207,18.9097,19.5369,50.7813
63.0,74.0,3.0,1589,-10.2216,-15.5052,-18.0428,-24.9012,-28.1676,50.7813
63.0,74.0,1.0,1589,-12.1656,-10.8635,-12.5964,-15.9952,-6.3084,50.7813
63.0,73.0,3.0,1589,15.5656,18.666,17.8162,14.5762,10.6966,50.7813
63.0,73.0,2.0,1589,15.4476,19.2161,13.4152,10.269,4.7658,50.7813
63.0,73.0,1.0,1589,-6.6333,3.227,1.4037,2.5727,-12.4011,50.7813
63.0,72.0,3.0,1589,6.1654,3.6054,-0.168,-1.226,-0.511,50.7813
63.0,72.0,2.0,1589,-11.3607,-22.292,-20.2005,-20.2164,-27.6723,50.7813
63.0,74.0,2.0,1589,-8.8477,-6.6877,-4.9253,-2.1299,-2.3605,50.7813
63.0,77.0,2.0,1589,8.9154,9.3041,11.8832,12.6069,9.7435,50.7813
63.0,65.0,3.0,1589,-7.9689,-13.1009,-12.6116,-11.6822,1.5521,50.7813
63.0,65.0,1.0,1589,-0.9383,-5.3474,-10.6755,-19.3655,-21.8033,50.7813
63.0,59.0,3.0,1589,-15.3547,-19.7371,-20.4168,-26.4317,-22.5376,50.7813
63.0,59.0,2.0,1589,-18.9519,-7.6647,-5.1446,-6.5551,-9.2739,50.7813
63.0,59.0,1.0,1589,0.9384,3.3452,10.4584,17.995,21.4817,50.7813
63.0,58.0,3.0,1589,4.5585,15.0441,21.9639,31.23,35.2095,50.7813
63.0,58.0,2.0,1589,-5.9073,-8.0546,-4.211,6.0983,15.8989,50.7813
63.0,58.0,1.0,1589,-2.99,-3.2482,1.6907,1.7367,8.1631,50.7813
63.0,5.0,1.0,1589,5.5009,0.5075,5.3676,7.586,0.4167,50.7813
63.0,57.0,3.0,1589,6.8934,0.5851,2.8773,4.3865,-10.4035,50.7813
63.0,57.0,1.0,1589,-7.2164,-6.5264,-2.7074,2.1636,7.7985,50.7813
63.0,56.0,3.0,1589,-25.7377,-24.0972,-17.7829,-13.8036,-10.324,50.7813
63.0,56.0,2.0,1589,-11.1669,-1.5626,-2.6694,-1.9643,-0.4296,50.7813
63.0,56.0,1.0,1589,-25.4097,-32.1288,-37.6437,-39.3487,-30.9233,50.7813
63.0,55.0,3.0,1589,14.618,17.906,16.3766,16.3126,22.2581,50.7813
63.0,55.0,2.0,1589,17.4282,19.2652,19.49,17.9847,9.3489,50.7813
63.0,57.0,2.0,1589,-8.0382,-10.0591,-6.8499,-2.156,8.6657,50.7813
63.0,65.0,2.0,1589,2.7695,5.1657,2.7784,-2.4627,-3.4932,50.7813
63.0,5.0,2.0,1589,1.4295,4.2928,16.0755,24.0313,20.5585,50.7813
63.0,60.0,1.0,1589,-25.5114,-20.4518,-23.8138,-30.5714,-47.0607,50.7813
63.0,64.0,3.0,1589,2.0781,12.1159,11.7855,12.9752,8.9717,50.7813
63.0,64.0,2.0,1589,-9.727,-9.5476,-4.2976,-3.5017,1.9278,50.7813
63.0,64.0,1.0,1589,1.9907,-0.2563,-1.9378,-0.0888,-0.1654,50.7813
63.0,63.0,3.0,1589,-4.3207,-14.8637,-12.3343,-7.2911,-8.8195,50.7813
63.0,63.0,2.0,1589,-10.1863,-12.5083,-15.4664,-16.3433,-14.9099,50.7813
63.0,63.0,1.0,1589,-9.3285,-8.0549,-7.19,-0.2921,2.6013,50.7813
63.0,5.0,3.0,1589,-2.9772,-9.5824,-10.7858,-11.12,-3.3305,50.7813
63.0,62.0,3.0,1589,20.2419,18.8779,21.9265,25.5213,22.8084,50.7813
63.0,62.0,1.0,1589,-11.472,1.5334,6.7557,9.837,22.0781,50.7813
63.0,61.0,3.0,1589,-6.9463,10.8929,9.1755,8.6113,-1.8509,50.7813
63.0,61.0,2.0,1589,5.9411,3.2503,5.6621,6.2596,6.5231,50.7813
63.0,61.0,1.0,1589,-1.2465,0.5558,-4.466,-7.1924,-15.8255,50.7813
63.0,60.0,3.0,1589,1.7838,-12.7615,-13.8677,-12.6731,-13.6046,50.7813
63.0,60.0,2.0,1589,-10.6349,-5.2865,-4.0842,-6.404,-0.5859,50.7813
63.0,62.0,2.0,1589,-16.2433,-5.1908,-0.3033,3.6963,2.3354,50.7813
63.0,55.0,1.0,1589,3.4523,11.5976,21.188,33.8793,41.2814,50.7813
63.0,77.0,3.0,1589,-4.6846,0.4292,5.2025,13.4508,35.1581,50.7813
63.0,78.0,2.0,1589,-10.4556,-16.7239,-6.0378,-2.3182,-4.9086,50.7813
63.0,94.0,1.0,1589,13.1412,4.5539,2.2969,3.283,-1.8393,50.7813
63.0,93.0,3.0,1589,-28.4123,-21.0349,-17.738,-18.2628,-10.7718,50.7813
63.0,93.0,2.0,1589,-9.8976,-5.936,-0.5313,9.4509,9.3448,50.7813
63.0,93.0,1.0,1589,1.868,-9.5346,-9.1224,-7.5606,8.1868,50.7813
63.0,92.0,3.0,1589,17.1466,15.173,5.7202,1.8424,-8.9858,50.7813
63.0,92.0,2.0,1589,-7.6676,-6.9731,-6.4903,-6.568,3.4409,50.7813
63.0,94.0,2.0,1589,-1.2157,3.1848,1.0058,1.0596,1.1045,50.7813
63.0,92.0,1.0,1589,13.6753,14.5353,19.0028,24.6835,41.9977,50.7813
63.0,91.0,2.0,1589,18.2942,20.14,23.4829,23.5853,25.1537,50.7813
63.0,91.0,1.0,1589,8.6473,0.5314,-0.2991,-1.3926,2.1057,50.7813
63.0,90.0,3.0,1589,-7.345,1.5725,0.8846,7.6266,25.823,50.7813
63.0,90.0,2.0,1589,22.4028,22.2902,21.7502,23.1893,17.5252,50.7813
63.0,90.0,1.0,1589,3.4707,-7.036,-9.0806,-12.2929,-16.7509,50.7813
63.0,8.0,3.0,1589,-9.6628,-0.7909,2.5727,-0.1312,2.6733,50.7813
63.0,91.0,3.0,1589,46.1632,58.0947,74.1138,89.8039,87.9741,50.7813
63.0,8.0,2.0,1589,-11.6274,-7.8603,-0.016,9.0287,15.2098,50.7813
63.0,94.0,3.0,1589,-7.1064,-7.1992,-2.583,1.9565,4.1158,50.7813
63.0,95.0,2.0,1589,-6.4752,-6.0879,-11.1407,-13.4758,-10.7287,50.7813
63.0,9.0,3.0,1589,-18.408,-12.5375,-8.7395,-0.8979,3.0623,50.7813
63.0,9.0,2.0,1589,-8.4849,-10.9643,-13.8111,-16.2621,-17.166,50.7813
63.0,9.0,1.0,1589,-11.2665,-4.0829,-10.2517,-18.2861,-43.0022,50.7813
63.0,99.0,3.0,1589,-0.0395,-5.3416,-4.9444,-5.9661,-6.9879,50.7813
63.0,99.0,1.0,1589,-12.9393,-11.9766,-20.4753,-30.9097,-33.9928,50.7813
63.0,98.0,3.0,1589,-10.1049,-3.4075,10.8229,19.6157,22.6327,50.7813
63.0,95.0,1.0,1589,-6.3135,-9.5089,-15.4919,-22.4927,-27.4773,50.7813
63.0,98.0,1.0,1589,-1.8481,-7.7892,-8.5611,-9.0358,-1.766,50.7813
63.0,97.0,2.0,1589,1.7055,-1.6134,-4.9556,-7.4936,5.1865,50.7813
63.0,97.0,1.0,1589,-6.1096,-13.7879,-15.3978,-17.0802,-10.7808,50.7813
63.0,96.0,3.0,1589,12.9032,7.231,5.0534,1.8906,7.9392,50.7813
63.0,96.0,2.0,1589,-12.6112,-15.9035,-22.8802,-24.6724,-7.697,50.7813
63.0,96.0,1.0,1589,7.8382,4.6647,5.0403,2.5428,2.4765,50.7813
63.0,95.0,3.0,1589,-1.1168,2.3497,3.6255,5.0571,2.0761,50.7813
63.0,97.0,3.0,1589,-42.0377,-32.2894,-27.3993,-28.4428,-15.3838,50.7813
63.0,78.0,1.0,1589,16.4077,13.7017,16.2198,12.817,8.8384,50.7813
63.0,8.0,1.0,1589,1.7103,4.905,8.5161,15.5678,26.0475,50.7813
63.0,89.0,2.0,1589,-15.4433,-11.8958,-7.4548,-3.0869,-1.3855,50.7813
63.0,82.0,2.0,1589,15.8054,4.2131,-2.0017,-11.2552,-14.098,50.7813
63.0,82.0,1.0,1589,7.8293,-3.34,-2.2259,-3.2082,-2.5011,50.7813
63.0,81.0,3.0,1589,2.9037,-5.5227,-6.8556,-10.177,-2.8053,50.7813
63.0,81.0,2.0,1589,-14.58,-15.6833,-20.6005,-18.2341,-4.5542,50.7813
63.0,81.0,1.0,1589,16.3319,13.3242,9.7802,1.1801,-1.6371,50.7813
63.0,80.0,3.0,1589,-19.8501,-19.4774,-23.2328,-27.4639,-27.3228,50.7813
63.0,82.0,3.0,1589,1.2511,-1.634,1.5177,6.7647,3.7374,50.7813
63.0,80.0,1.0,1589,4.5668,-6.4493,-14.0925,-21.4129,-28.7383,50.7813
63.0,7.0,2.0,1589,4.0658,2.934,3.6596,7.6395,11.6785,50.7813
63.0,7.0,1.0,1589,9.2356,0.9281,-2.874,-5.2679,2.1202,50.7813
63.0,79.0,3.0,1589,-3.7428,4.2071,10.9581,17.6259,20.6237,50.7813
63.0,79.0,2.0,1589,9.8977,14.7085,14.114,15.455,22.5956,50.7813
63.0,79.0,1.0,1589,2.1649,-2.6122,-6.2336,-7.5546,-2.9515,50.7813
63.0,78.0,3.0,1589,-4.0959,2.0218,2.1599,3.8388,2.5491,50.7813
63.0,7.0,3.0,1589,-6.5679,-5.1115,-1.3323,-4.8709,-10.0888,50.7813
63.0,89.0,3.0,1589,-9.4227,-6.6997,-6.8796,-2.9336,2.8725,50.7813
