subject,trial,condition,sample,Fz,FCz,Cz,CPz,Pz, time_ms
55.0,100.0,1.0,1589,-2.1984,-4.1144,-1.5642,-7.4598,-9.6602,50.7813
55.0,70.0,1.0,1589,9.4273,10.9604,8.7545,6.342,6.922,50.7813
55.0,6.0,3.0,1589,-6.7946,-7.0811,-2.315,-2.485,0.1523,50.7813
55.0,6.0,2.0,1589,11.1237,11.9108,9.0954,5.6021,2.644,50.7813
55.0,6.0,1.0,1589,-4.5359,-5.2478,-4.2584,-3.8475,-5.9311,50.7813
55.0,69.0,3.0,1589,-3.487,-1.7438,5.5616,7.7388,9.5498,50.7813
55.0,69.0,2.0,1589,-6.6546,-9.838,-11.6952,-11.3951,-10.7239,50.7813
55.0,70.0,2.0,1589,-14.343,-16.2409,-15.5102,-13.0751,-10.9331,50.7813
55.0,69.0,1.0,1589,2.1007,2.2159,4.231,5.1546,6.038,50.7813
55.0,68.0,2.0,1589,-11.7331,-12.5663,-11.34,-10.1477,-9.8555,50.7813
55.0,68.0,1.0,1589,-3.8044,-3.8652,-8.1745,-7.8766,-5.9186,50.7813
55.0,67.0,3.0,1589,-1.3065,-1.7427,-0.9266,-2.1534,-2.9895,50.7813
55.0,67.0,2.0,1589,5.9978,6.3262,6.4825,7.9612,7.3511,50.7813
55.0,67.0,1.0,1589,-3.361,-6.2141,-4.4021,-4.8954,-4.7857,50.7813
55.0,66.0,3.0,1589,-3.6191,-0.0782,1.764,2.4301,4.1104,50.7813
55.0,68.0,3.0,1589,-10.3953,-10.8456,-9.2783,-7.523,-7.102,50.7813
55.0,66.0,2.0,1589,-0.0311,0.1429,-2.2761,-5.7852,-7.8606,50.7813
55.0,70.0,3.0,1589,-4.8447,-5.6229,-7.2472,-7.1835,-8.8696,50.7813
55.0,71.0,2.0,1589,-5.2681,-7.0474,-6.3535,-3.6293,-4.7928,50.7813
55.0,76.0,3.0,1589,1.458,4.4,7.1794,8.0582,7.6279,50.7813
55.0,76.0,2.0,1589,-6.5164,-10.3227,-9.8637,-9.5606,-8.1454,50.7813
55.0,76.0,1.0,1589,-8.404,-8.2228,-7.2727,-5.5036,-2.8182,50.7813
55.0,75.0,3.0,1589,-2.3845,-2.7108,-3.3331,-2.6946,-5.1535,50.7813
55.0,75.0,2.0,1589,19.9537,22.718,20.7367,21.5701,21.1627,50.7813
55.0,74.0,3.0,1589,-6.4299,-8.2699,-8.293,-8.5928,-7.3705,50.7813
55.0,71.0,1.0,1589,-1.2817,0.6503,5.6136,6.9226,8.7659,50.7813
55.0,74.0,2.0,1589,6.6441,6.5547,7.865,9.6489,10.0294,50.7813
55.0,73.0,2.0,1589,-9.418,-8.2238,-4.0522,-0.3502,1.5156,50.7813
55.0,73.0,1.0,1589,2.7958,1.8652,2.2678,1.1569,0.79,50.7813
55.0,72.0,3.0,1589,7.4757,8.7278,8.286,7.3314,6.6235,50.7813
55.0,72.0,2.0,1589,-9.6461,-3.5898,3.4669,4.674,5.1031,50.7813
55.0,72.0,1.0,1589,8.3341,6.8769,4.759,0.3359,-1.333,50.7813
55.0,71.0,3.0,1589,-9.9636,-5.6527,-3.4409,1.6117,4.2695,50.7813
55.0,73.0,3.0,1589,-10.7195,-10.4457,-8.2896,-9.0091,-5.8037,50.7813
55.0,77.0,1.0,1589,-8.0402,-7.8783,-4.11,-2.748,0.3866,50.7813
55.0,66.0,1.0,1589,2.1268,1.343,0.0805,0.9284,-0.3051,50.7813
55.0,65.0,2.0,1589,-15.1526,-13.147,-10.9535,-4.8114,-1.5539,50.7813
55.0,5.0,1.0,1589,-7.6899,-5.5031,-4.0977,0.1748,1.6434,50.7813
55.0,59.0,3.0,1589,2.8824,4.2735,8.4092,9.5596,8.3529,50.7813
55.0,59.0,2.0,1589,-5.2059,-6.8612,-10.213,-11.173,-13.4545,50.7813
55.0,59.0,1.0,1589,-11.3617,-11.989,-4.9417,-1.1082,0.2812,50.7813
55.0,58.0,3.0,1589,-9.7831,-10.9961,-11.1075,-10.4802,-9.1078,50.7813
55.0,58.0,2.0,1589,-13.3173,-13.6268,-9.8948,-8.2526,-6.901,50.7813
55.0,5.0,2.0,1589,-10.9611,-12.5842,-12.7891,-11.9422,-9.6751,50.7813
55.0,58.0,1.0,1589,-2.2068,-2.4139,-5.0036,-7.6763,-9.3915,50.7813
55.0,57.0,2.0,1589,-6.5285,-7.0745,-1.4164,2.4083,7.013,50.7813
55.0,57.0,1.0,1589,-0.9301,-1.1616,2.5977,1.4289,3.0829,50.7813
55.0,56.0,3.0,1589,-13.2507,-13.5412,-11.6566,-11.3981,-7.1624,50.7813
55.0,56.0,2.0,1589,6.202,7.0739,5.8523,5.0291,6.09,50.7813
55.0,56.0,1.0,1589,-7.1501,-7.9605,-6.6236,-5.0818,-0.1333,50.7813
55.0,55.0,3.0,1589,-4.5852,-3.347,1.0394,2.8545,2.8449,50.7813
55.0,57.0,3.0,1589,8.0691,7.0671,6.4988,6.3599,5.9783,50.7813
55.0,65.0,3.0,1589,3.2812,3.5232,2.726,2.3554,4.0221,50.7813
55.0,5.0,3.0,1589,-7.5182,-10.1464,-11.4128,-11.068,-9.0904,50.7813
55.0,60.0,2.0,1589,-1.8196,-5.1079,-5.251,-4.4754,-6.0289,50.7813
55.0,65.0,1.0,1589,0.4411,1.0191,-1.0551,-2.816,-2.728,50.7813
55.0,64.0,3.0,1589,-10.4865,-7.7641,-2.3098,1.7106,2.7899,50.7813
55.0,64.0,2.0,1589,-15.0092,-14.4074,-7.8607,-4.0191,-3.357,50.7813
55.0,64.0,1.0,1589,-10.9412,-10.4889,-5.7606,-3.1939,-3.1097,50.7813
55.0,63.0,3.0,1589,0.1456,1.5023,-1.0063,1.1051,1.9137,50.7813
55.0,63.0,2.0,1589,16.3435,16.0842,8.2284,2.929,1.7981,50.7813
55.0,60.0,1.0,1589,1.5165,1.7979,2.8301,7.2807,10.066,50.7813
55.0,63.0,1.0,1589,-10.7674,-12.0148,-12.0608,-10.0821,-6.7117,50.7813
55.0,62.0,2.0,1589,0.4614,0.4394,1.9517,2.7253,3.462,50.7813
55.0,62.0,1.0,1589,-10.4906,-8.5037,-5.7204,-3.9063,-0.2836,50.7813
55.0,61.0,3.0,1589,-11.0008,-13.7739,-6.766,-3.1142,2.9804,50.7813
55.0,61.0,2.0,1589,-0.0438,1.4699,1.3291,0.8522,0.7698,50.7813
55.0,61.0,1.0,1589,5.1146,5.0587,7.4505,5.7054,6.347,50.7813
55.0,60.0,3.0,1589,-2.4759,-1.9939,-3.5266,-3.0014,-2.4053,50.7813
55.0,62.0,3.0,1589,2.9945,4.4419,4.7576,2.8883,1.2737,50.7813
55.0,77.0,3.0,1589,0.0351,-1.9863,0.7675,2.4206,3.3354,50.7813
55.0,78.0,1.0,1589,0.4924,5.773,12.5954,15.9219,13.6627,50.7813
55.0,78.0,2.0,1589,9.9927,11.0891,14.4701,14.4978,13.2555,50.7813
55.0,93.0,3.0,1589,-8.8477,-10.8867,-8.8487,-9.5424,-8.665,50.7813
55.0,93.0,2.0,1589,-5.1202,-6.807,-2.8374,0.6584,7.5406,50.7813
55.0,93.0,1.0,1589,-23.3306,-21.7467,-16.5017,-10.7484,-6.5975,50.7813
55.0,92.0,3.0,1589,0.1883,-0.8348,-2.0888,0.5809,1.1343,50.7813
55.0,92.0,2.0,1589,-7.0608,-8.8278,-8.5699,-8.5318,-10.0014,50.7813
55.0,91.0,3.0,1589,2.6614,1.7437,3.9187,-0.0305,-1.8027,50.7813
55.0,94.0,1.0,1589,-4.6175,-3.7356,-0.8903,0.0624,0.2373,50.7813
55.0,91.0,2.0,1589,0.3822,1.9713,2.321,4.3476,3.5569,50.7813
55.0,90.0,3.0,1589,5.4668,6.6594,9.7602,9.6512,6.7072,50.7813
55.0,90.0,2.0,1589,6.8728,6.6801,3.626,1.4146,-0.2546,50.7813
55.0,90.0,1.0,1589,-5.8142,-6.8334,-4.3834,-1.3778,-0.0832,50.7813
55.0,8.0,3.0,1589,-8.7724,-9.8174,-6.255,-1.8253,-0.425,50.7813
55.0,8.0,2.0,1589,-6.4682,-4.3156,-3.1242,-1.7521,-2.7641,50.7813
55.0,8.0,1.0,1589,-2.3424,-2.9794,-3.9981,-3.5025,-1.5792,50.7813
55.0,91.0,1.0,1589,6.8546,10.86,9.948,9.085,11.0171,50.7813
55.0,89.0,3.0,1589,0.2714,1.7609,-0.7398,-1.7582,-2.1972,50.7813
55.0,94.0,2.0,1589,-24.0084,-26.6221,-29.3499,-29.624,-23.4056,50.7813
55.0,95.0,1.0,1589,-4.5181,-4.9204,-4.0298,-3.3183,-1.4389,50.7813
55.0,9.0,3.0,1589,-2.0469,-2.7893,1.0727,3.137,4.9074,50.7813
55.0,9.0,2.0,1589,-6.9312,-5.9481,-0.5381,6.9589,10.58,50.7813
55.0,9.0,1.0,1589,0.986,-0.8682,-3.0911,-4.6187,-4.771,50.7813
55.0,99.0,3.0,1589,6.2837,4.5573,5.0494,2.2934,1.8584,50.7813
55.0,99.0,1.0,1589,2.0951,2.7068,4.4351,6.4532,8.4003,50.7813
55.0,98.0,3.0,1589,-7.5625,-8.4928,-7.2856,-2.2402,4.1403,50.7813
55.0,94.0,3.0,1589,1.1143,1.445,2.0351,2.8235,4.0396,50.7813
55.0,98.0,1.0,1589,-1.7101,-3.0277,-3.204,-2.8391,-2.5344,50.7813
55.0,97.0,2.0,1589,5.8905,8.5456,12.4912,12.0179,11.2567,50.7813
55.0,97.0,1.0,1589,-0.6646,-1.638,-0.7524,-0.2679,0.8055,50.7813
55.0,96.0,3.0,1589,6.7393,8.302,9.5456,12.1812,11.5739,50.7813
55.0,96.0,2.0,1589,4.7277,2.7915,1.6757,1.1821,2.0934,50.7813
55.0,96.0,1.0,1589,-1.3531,1.7895,4.2174,6.0962,5.9957,50.7813
55.0,95.0,2.0,1589,8.8627,9.8963,7.71,3.8571,3.6226,50.7813
55.0,97.0,3.0,1589,4.8386,1.9604,-1.6289,-3.855,-3.2381,50.7813
55.0,89.0,2.0,1589,-6.6012,-5.9017,-8.1312,-5.8511,-6.088,50.7813
55.0,89.0,1.0,1589,1.2389,0.8686,-0.4336,-1.4994,-3.5236,50.7813
55.0,88.0,3.0,1589,-10.6989,-14.4478,-15.2334,-11.6312,-8.0816,50.7813
55.0,82.0,1.0,1589,-3.3988,-2.9736,-1.588,-4.0324,-3.6392,50.7813
55.0,81.0,3.0,1589,11.0235,10.0609,8.9184,10.1148,8.6126,50.7813
55.0,81.0,2.0,1589,-7.5336,-9.3674,-7.857,-8.902,-8.8416,50.7813
55.0,81.0,1.0,1589,-5.494,-6.5503,-4.025,-4.0981,-3.0235,50.7813
55.0,80.0,3.0,1589,11.7435,12.2924,10.8628,9.5173,6.524,50.7813
55.0,80.0,2.0,1589,-1.3551,-3.4551,-3.6038,-5.1406,-5.3865,50.7813
55.0,82.0,2.0,1589,-5.2329,-6.8935,-9.2635,-12.0918,-11.6853,50.7813
55.0,80.0,1.0,1589,-18.4468,-22.2601,-22.4307,-21.7954,-21.584,50.7813
55.0,7.0,2.0,1589,-1.2254,-2.124,-2.2962,-2.2466,-1.4429,50.7813
55.0,7.0,1.0,1589,-4.0258,-3.8514,-3.1907,-2.4884,-2.0238,50.7813
55.0,79.0,3.0,1589,18.1217,19.9688,20.5941,19.6812,17.4304,50.7813
55.0,79.0,2.0,1589,3.9835,2.2782,1.1602,1.7647,2.2465,50.7813
55.0,79.0,1.0,1589,7.9876,6.7851,6.9454,6.6223,5.2222,50.7813
55.0,78.0,3.0,1589,-10.0004,-9.314,-2.5567,-0.7176,2.1965,50.7813
55.0,7.0,3.0,1589,-2.7567,-5.3113,-8.69,-11.8985,-9.6177,50.7813
55.0,82.0,3.0,1589,7.6569,8.7861,20.649,12.0645,10.0844,50.7813
55.0,83.0,1.0,1589,1.7374,0.8437,-1.8711,-3.3147,-4.9342,50.7813
55.0,83.0,2.0,1589,8.8155,8.7438,9.9519,9.4932,7.0412,50.7813
55.0,88.0,2.0,1589,-3.9976,-4.7617,0.0421,2.139,4.1882,50.7813
55.0,88.0,1.0,1589,5.7362,4.5528,7.6263,8.3428,8.3351,50.7813
55.0,87.0,3.0,1589,-3.313,-1.9143,4.0503,5.8871,7.2922,50.7813
55.0,87.0,2.0,1589,-0.9296,1.2879,4.1454,5.056,5.8697,50.7813
55.0,87.0,1.0,1589,0.5431,0.9108,0.0306,-1.5111,-3.1307,50.7813
55.0,86.0,3.0,1589,5.8419,4.0163,4.8741,4.6277,6.4423,50.7813
55.0,86.0,2.0,1589,0.3075,-0.0287,1.5771,2.9427,2.5973,50.7813
55.0,86.0,1.0,1589,-6.9583,-6.4664,-6.8249,-7.0571,-6.9109,50.7813
