subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
68.0,100.0,1.0,1587.0,-1.7903,-14.9729,-6.3127,-7.2802,-9.3942
68.0,100.0,1.0,1588.0,0.1605,-16.6584,-5.0826,-6.2,-8.2527
68.0,100.0,1.0,1589.0,-0.1417,-16.3576,-5.4751,-6.1482,-7.3397
68.0,100.0,1.0,1590.0,1.3442,-13.4442,-3.8569,-3.9151,-5.8899
68.0,100.0,1.0,1591.0,1.8464,-11.1711,-4.8781,-3.7248,-5.043
68.0,100.0,1.0,1592.0,0.3673,-11.6037,-5.9852,-4.7339,-5.354
68.0,100.0,1.0,1593.0,-1.4973,-11.0694,-6.7658,-5.5719,-5.3796
68.0,100.0,1.0,1594.0,-1.4454,-10.7763,-5.7184,-4.307,-3.2063
68.0,100.0,1.0,1595.0,0.3915,-9.9251,-3.8512,-3.0695,-1.0587
68.0,100.0,1.0,1596.0,-0.6456,-11.023,-3.8611,-3.0898,-2.7214
68.0,100.0,1.0,1597.0,-1.2263,-9.2765,-3.0158,-2.4071,-1.8214
68.0,100.0,1.0,1598.0,-0.4432,-8.8833,-2.4124,-0.9575,0.4886
68.0,100.0,1.0,1599.0,0.134,-10.4085,-3.4812,-1.7492,1.1686
68.0,100.0,1.0,1600.0,1.7147,-8.1941,-2.5704,-0.4779,2.9622
68.0,100.0,1.0,1601.0,0.8429,-9.5077,-1.4638,0.1409,2.0827
68.0,100.0,1.0,1602.0,0.645,-10.4119,-1.0155,-0.195,2.4864
68.0,100.0,1.0,1603.0,-0.2151,-12.0997,-2.782,-2.0735,2.1781
68.0,100.0,1.0,1604.0,-2.1141,-13.6764,-5.1401,-3.7105,-0.0597
68.0,100.0,1.0,1605.0,-3.2673,-12.2381,-5.4279,-2.9737,-0.3618
68.0,100.0,1.0,1606.0,-4.7033,-13.1143,-4.5729,-2.7582,0.213
68.0,100.0,1.0,1607.0,-4.4013,-13.8216,-4.1705,-3.3604,-0.6559
68.0,100.0,1.0,1608.0,-4.3788,-14.1053,-6.2258,-3.7671,-1.8702
68.0,100.0,1.0,1609.0,-6.1715,-15.1123,-7.6839,-4.0764,-2.4953
68.0,100.0,1.0,1610.0,-4.4299,-13.9346,-6.9262,-3.7917,-1.169
68.0,100.0,1.0,1611.0,-0.4254,-13.1635,-3.5664,-1.9576,0.9358
68.0,100.0,1.0,1612.0,0.2524,-11.8304,-3.3633,-2.0874,0.1091
68.0,100.0,1.0,1613.0,-0.6805,-10.6032,-4.353,-3.3741,-2.9704
68.0,100.0,1.0,1614.0,1.4036,-8.9794,-2.3395,-0.7628,-1.629
68.0,100.0,1.0,1615.0,1.1394,-10.8424,-1.9721,-1.319,-1.8813
68.0,100.0,1.0,1616.0,1.4132,-11.7531,-1.5579,-1.5375,-1.5875
68.0,100.0,1.0,1617.0,2.8077,-9.1376,-1.6607,-0.8443,0.1609
68.0,100.0,1.0,1618.0,2.5097,-9.5776,-2.0039,-1.4413,-1.8327
68.0,100.0,1.0,1619.0,2.3145,-9.3452,-5.2384,-4.9062,-3.7065
68.0,100.0,1.0,1620.0,2.856,-9.2936,-7.821,-6.7909,-2.8246
68.0,100.0,1.0,1621.0,3.6593,-6.9146,-4.1143,-3.562,0.7678
68.0,100.0,1.0,1622.0,1.0361,-7.8041,-6.7087,-5.773,-1.5938
68.0,100.0,1.0,1623.0,-0.6293,-11.0164,-9.4932,-9.0346,-4.9114
68.0,100.0,1.0,1624.0,-0.9393,-10.2448,-10.3654,-9.7201,-5.2602
68.0,100.0,1.0,1625.0,1.8385,-8.354,-8.082,-8.7757,-2.8442
68.0,100.0,1.0,1626.0,5.8949,-5.3376,-4.0795,-6.1631,0.727
68.0,100.0,1.0,1627.0,9.3419,-4.158,0.2587,-2.5026,4.869
68.0,100.0,1.0,1628.0,11.6236,-4.1319,1.8148,-0.5471,7.529
68.0,100.0,1.0,1629.0,14.0567,-3.6631,1.8839,0.729,9.6685
68.0,100.0,1.0,1630.0,13.2685,-4.1746,1.5198,0.6084,8.1546
68.0,100.0,1.0,1631.0,11.0726,-5.87,-1.7608,-1.8643,4.6016
68.0,100.0,1.0,1632.0,9.9827,-5.7683,-4.0402,-3.1342,2.8308
