subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
33.0,100.0,3.0,1587.0,25.6928,18.5259,-7.9463,0.3409,13.9883
33.0,100.0,3.0,1588.0,25.9287,19.3165,-6.2331,2.0373,13.6359
33.0,100.0,3.0,1589.0,26.5202,20.3183,-4.2935,4.3979,15.0664
33.0,100.0,3.0,1590.0,27.8426,21.7309,-2.4339,6.5499,17.3116
33.0,100.0,3.0,1591.0,30.196,23.661,1.9068,10.7214,21.744
33.0,100.0,3.0,1592.0,31.5304,24.7017,3.0831,12.443,23.2109
33.0,100.0,3.0,1593.0,33.5119,27.4572,4.4479,15.0964,25.4291
33.0,100.0,3.0,1594.0,33.5164,28.7933,8.9674,19.1007,27.5627
33.0,100.0,3.0,1595.0,32.7066,28.6165,11.6688,20.4068,28.8759
33.0,100.0,3.0,1596.0,33.3928,29.8091,13.8049,22.1547,30.6787
33.0,100.0,3.0,1597.0,32.0072,29.0914,14.9208,23.7542,31.0392
33.0,100.0,3.0,1598.0,31.0381,28.3455,15.0704,25.2473,30.7464
33.0,100.0,3.0,1599.0,31.6107,29.1055,18.2639,26.9374,32.1307
33.0,100.0,3.0,1600.0,31.7641,29.5819,23.0916,30.7706,33.8604
33.0,100.0,3.0,1601.0,29.803,28.737,23.8598,31.9378,33.0019
33.0,100.0,3.0,1602.0,29.9759,29.7686,26.8254,34.4642,35.5739
33.0,100.0,3.0,1603.0,29.2197,28.6322,28.4131,35.5146,36.1577
33.0,100.0,3.0,1604.0,27.6653,27.2841,28.9919,35.8926,35.6264
33.0,100.0,3.0,1605.0,29.5546,29.7889,33.4189,40.4272,38.7044
33.0,100.0,3.0,1606.0,30.6232,30.9744,35.6207,42.094,38.6063
33.0,100.0,3.0,1607.0,30.1694,30.9594,36.8243,43.24,39.7195
33.0,100.0,3.0,1608.0,28.7671,29.9996,37.1723,44.0039,40.0989
33.0,100.0,3.0,1609.0,26.6588,28.439,36.028,42.9765,38.3218
33.0,100.0,3.0,1610.0,28.0465,30.2126,38.9269,44.4195,39.9138
33.0,100.0,3.0,1611.0,29.9418,31.6505,42.264,48.1014,42.7518
33.0,100.0,3.0,1612.0,30.6381,32.5961,44.3049,51.063,44.6526
33.0,100.0,3.0,1613.0,30.4746,33.6857,45.9775,52.1771,45.4379
33.0,100.0,3.0,1614.0,28.3273,31.6229,45.5278,51.8597,43.5205
33.0,100.0,3.0,1615.0,27.262,30.4626,46.6308,53.581,43.3317
33.0,100.0,3.0,1616.0,30.278,33.5617,50.975,57.3208,46.9796
33.0,100.0,3.0,1617.0,32.6215,35.9835,52.9891,58.534,49.4537
33.0,100.0,3.0,1618.0,31.5534,35.1784,51.5485,56.5635,47.7609
33.0,100.0,3.0,1619.0,30.7935,35.463,51.9125,56.0693,47.8435
33.0,100.0,3.0,1620.0,29.867,34.4347,49.9173,55.0108,46.7221
33.0,100.0,3.0,1621.0,29.7175,32.9745,48.1136,54.9616,45.64
33.0,100.0,3.0,1622.0,31.9829,34.5618,50.1841,56.3487,47.661
33.0,100.0,3.0,1623.0,31.6792,34.8869,49.2637,55.5251,46.9303
33.0,100.0,3.0,1624.0,29.847,33.5578,44.8272,52.1663,44.5877
33.0,100.0,3.0,1625.0,28.3512,31.3151,40.7696,49.3635,42.545
33.0,100.0,3.0,1626.0,26.9452,29.5439,39.283,48.0938,41.4248
33.0,100.0,3.0,1627.0,27.4803,30.2516,40.448,48.5406,41.9044
33.0,100.0,3.0,1628.0,27.7359,30.7469,40.6489,48.7524,41.3224
33.0,100.0,3.0,1629.0,28.1712,30.7896,40.1056,48.8677,42.1258
33.0,100.0,3.0,1630.0,27.4356,30.3051,38.2926,47.2496,41.5917
33.0,100.0,3.0,1631.0,25.153,27.7376,34.5537,43.8633,37.9293
33.0,100.0,3.0,1632.0,25.1958,27.8822,33.4185,41.5935,36.7608
33.0,100.0,3.0,1633.0,25.4447,27.9293,32.4164,40.1043,36.5302
33.0,100.0,3.0,1634.0,25.2967,27.3239,31.4399,38.2155,35.7638
33.0,100.0,3.0,1635.0,23.8159,25.2913,28.1977,34.6326,32.6235
33.0,100.0,3.0,1636.0,24.2611,25.9956,27.6966,33.8069,33.1492
33.0,100.0,3.0,1637.0,25.257,27.005,27.5726,34.2196,34.0625
33.0,100.0,3.0,1638.0,25.4633,27.1024,26.3356,35.5009,34.3811
33.0,100.0,3.0,1639.0,24.5217,26.5139,24.5868,34.6017,33.5142
33.0,100.0,3.0,1640.0,22.7302,24.8062,22.3729,31.8106,31.9811
33.0,100.0,3.0,1641.0,20.865,22.8165,21.3889,30.4239,30.444
33.0,100.0,3.0,1642.0,20.4996,22.404,23.389,31.1058,30.3072
33.0,100.0,3.0,1643.0,20.6681,22.4957,23.3932,29.9896,30.0076
33.0,100.0,3.0,1644.0,21.0394,22.502,20.577,28.8597,29.0739
33.0,100.0,3.0,1645.0,20.6497,22.2806,18.4876,27.9897,28.5163
33.0,100.0,3.0,1646.0,20.6951,22.5557,19.4959,28.425,28.4042
33.0,100.0,3.0,1647.0,21.0964,22.6383,19.6705,27.2643,27.9599
33.0,100.0,3.0,1648.0,20.1469,21.7089,16.9891,25.0485,25.3653
33.0,100.0,3.0,1649.0,18.0739,19.2024,14.3333,22.4816,22.3386
33.0,100.0,3.0,1650.0,18.7319,19.7747,14.4533,21.4701,24.1123
33.0,100.0,3.0,1651.0,17.7594,18.7588,12.1939,19.0808,22.5708
33.0,100.0,3.0,1652.0,15.2519,15.122,8.5518,16.8087,19.0124
33.0,100.0,3.0,1653.0,13.8355,13.2499,5.8347,15.146,16.7265
33.0,100.0,3.0,1654.0,11.9773,11.718,2.6427,11.2697,14.4873
33.0,100.0,3.0,1655.0,10.5384,10.9703,0.1188,7.255,11.8128
33.0,100.0,3.0,1656.0,10.2714,10.8577,-0.9469,5.5321,10.445
33.0,100.0,3.0,1657.0,10.6866,10.531,-1.8691,3.8287,9.8726
33.0,100.0,3.0,1658.0,10.3292,9.1221,-2.4957,3.6621,9.3739
33.0,100.0,3.0,1659.0,10.1656,9.0443,-2.6367,3.1234,9.3094
33.0,100.0,3.0,1660.0,9.1221,7.4755,-4.8447,1.3486,6.5752
33.0,100.0,3.0,1661.0,9.189,7.0325,-7.317,-1.0114,5.1204
33.0,100.0,3.0,1662.0,10.3333,8.5638,-7.8027,-0.0723,5.5909
33.0,100.0,3.0,1663.0,11.4257,9.7908,-8.3404,0.7345,6.223
33.0,100.0,3.0,1664.0,10.2618,7.3323,-9.9938,-0.4278,3.7335
33.0,100.0,3.0,1665.0,11.3705,7.7462,-10.3456,-0.7869,3.5042
33.0,100.0,3.0,1666.0,12.5437,9.3753,-10.1625,-1.0823,4.5959
33.0,100.0,3.0,1667.0,13.8998,11.5234,-8.8635,0.0914,6.5704
33.0,100.0,3.0,1668.0,13.7815,11.6707,-9.5263,0.3274,6.4951
33.0,100.0,3.0,1669.0,13.5431,11.5451,-11.3905,-1.2331,5.2117
33.0,100.0,3.0,1670.0,14.1666,12.1969,-11.1948,-0.7848,5.6096
33.0,100.0,3.0,1671.0,14.5085,12.7715,-11.5021,-0.0673,5.4912
33.0,100.0,3.0,1672.0,13.9274,12.0075,-13.0044,-1.1706,4.6213
33.0,100.0,3.0,1673.0,17.6585,15.2681,-9.0286,1.6519,9.0949
33.0,100.0,3.0,1674.0,21.6409,19.2299,-5.2325,5.548,12.8418
33.0,100.0,3.0,1675.0,22.092,19.2852,-4.1984,7.6637,13.0142
33.0,100.0,3.0,1676.0,22.4993,19.5456,-2.4566,8.8713,14.5432
33.0,100.0,3.0,1677.0,23.6175,20.2734,-1.9648,8.5255,16.0182
33.0,100.0,3.0,1678.0,23.8975,20.3088,-0.5396,10.4681,16.8971
33.0,100.0,3.0,1679.0,23.8967,20.1548,1.1332,11.588,17.4337
33.0,100.0,3.0,1680.0,24.6888,21.8101,1.1839,12.2525,18.0385
33.0,100.0,3.0,1681.0,24.1399,22.3908,1.6759,12.9791,17.9837
33.0,100.0,3.0,1682.0,22.2492,20.8806,2.335,13.4737,18.5334
33.0,100.0,3.0,1683.0,22.1056,21.2437,2.9733,13.665,19.9733
33.0,100.0,3.0,1684.0,23.4548,22.5548,5.9767,15.8706,21.9621
33.0,100.0,3.0,1685.0,24.4777,23.4773,10.0109,18.9152,23.6762
33.0,100.0,3.0,1686.0,24.707,23.8097,12.6337,21.843,24.9199
33.0,100.0,3.0,1687.0,23.9921,23.8187,16.1348,24.2036,26.6667
33.0,100.0,3.0,1688.0,22.6587,22.6374,19.8189,27.0949,27.0307
33.0,100.0,3.0,1689.0,22.3084,22.7864,23.1092,29.3644,28.0931
33.0,100.0,3.0,1690.0,22.0015,23.0812,24.1929,30.8209,28.8682
33.0,100.0,3.0,1691.0,22.9838,24.0065,27.0515,33.627,31.6718
33.0,100.0,3.0,1692.0,25.6662,26.3766,30.1193,35.8491,34.5834
33.0,100.0,3.0,1693.0,27.4449,28.1161,31.5177,38.3154,35.7715
33.0,100.0,3.0,1694.0,26.3018,27.586,31.6957,38.1313,35.5212
33.0,100.0,3.0,1695.0,24.3086,25.7647,31.4652,36.6645,33.7341
33.0,100.0,3.0,1696.0,24.1144,25.5487,31.9136,38.848,33.8793
33.0,100.0,3.0,1697.0,28.1598,29.2584,35.9045,43.6506,38.1783
33.0,100.0,3.0,1698.0,29.9239,31.2605,36.8195,44.2127,39.8566
33.0,100.0,3.0,1699.0,30.7637,32.4632,37.3614,43.956,40.7
33.0,100.0,3.0,1700.0,31.5179,32.8062,37.2049,44.1859,40.8165
33.0,100.0,3.0,1701.0,31.418,32.5093,37.5676,44.4477,39.6244
33.0,100.0,3.0,1702.0,32.3871,33.9276,38.6403,45.0202,40.5906
33.0,100.0,3.0,1703.0,32.5906,33.9513,37.6678,45.0303,40.2329
33.0,100.0,3.0,1704.0,31.8576,33.3973,35.2146,43.0411,38.3705
33.0,100.0,3.0,1705.0,32.5611,34.1727,32.7415,41.2495,38.1135
33.0,100.0,3.0,1706.0,33.031,34.8623,34.2623,42.0438,38.9317
33.0,100.0,3.0,1707.0,33.7997,35.6282,38.7115,45.2776,39.8061
33.0,100.0,3.0,1708.0,36.215,37.8382,43.2184,49.3454,42.7016
33.0,100.0,3.0,1709.0,36.9658,38.3741,42.2993,48.8542,43.534
33.0,100.0,3.0,1710.0,37.4625,38.2458,40.0402,48.9597,43.4122
33.0,100.0,3.0,1711.0,37.255,37.5127,37.9939,47.8008,43.1049
33.0,100.0,3.0,1712.0,37.2248,37.2676,37.3828,46.728,44.1424
33.0,100.0,3.0,1713.0,39.1674,39.3039,39.7268,48.5109,46.4756
33.0,100.0,3.0,1714.0,43.5449,43.5225,42.997,52.5032,50.0964
33.0,100.0,3.0,1715.0,45.622,45.5274,45.4103,55.712,51.3445
33.0,100.0,3.0,1716.0,45.9605,45.888,45.7594,56.4407,51.7929
33.0,100.0,3.0,1717.0,46.7723,46.6259,46.7796,58.126,52.9615
33.0,100.0,3.0,1718.0,46.2987,47.0454,46.9573,57.2341,52.328
33.0,100.0,3.0,1719.0,46.0541,46.751,46.3104,56.743,52.3866
33.0,100.0,3.0,1720.0,47.6648,47.7562,47.2199,57.6498,53.863
33.0,100.0,3.0,1721.0,47.8161,48.427,47.5292,58.512,54.5893
33.0,100.0,3.0,1722.0,46.5831,46.9824,45.7771,57.9621,53.8401
33.0,100.0,3.0,1723.0,46.3797,46.4802,44.4693,57.6279,54.2304
33.0,100.0,3.0,1724.0,47.4901,46.9911,44.176,58.2112,54.3599
33.0,100.0,3.0,1725.0,48.2433,48.2237,44.3736,59.0719,54.1333
33.0,100.0,3.0,1726.0,49.2827,49.6329,45.467,60.1664,56.0766
33.0,100.0,3.0,1727.0,49.5727,49.9048,46.4778,60.8948,57.3361
33.0,100.0,3.0,1728.0,49.8586,50.5282,47.9143,62.3728,57.7963
33.0,100.0,3.0,1729.0,51.3011,52.2407,48.4956,63.0991,59.385
33.0,100.0,3.0,1730.0,54.6202,54.8779,50.7587,66.5154,63.1527
33.0,100.0,3.0,1731.0,54.9347,54.1501,51.5687,68.5557,63.3434
33.0,100.0,3.0,1732.0,53.9455,53.6867,49.4544,66.9377,61.7437
33.0,100.0,3.0,1733.0,53.0657,52.7939,47.2,63.9011,60.0829
33.0,100.0,3.0,1734.0,54.3867,53.1036,47.5175,64.0878,60.9618
33.0,100.0,3.0,1735.0,55.389,53.8908,47.6565,64.3625,62.1246
33.0,100.0,3.0,1736.0,54.8201,52.8361,46.1744,62.9908,61.2129
33.0,100.0,3.0,1737.0,53.7183,51.2623,44.2741,61.1728,59.393
33.0,100.0,3.0,1738.0,50.7124,48.326,39.8788,57.6379,55.8521
33.0,100.0,3.0,1739.0,46.0203,43.3681,32.4087,51.8988,49.5577
33.0,100.0,3.0,1740.0,43.2757,40.9391,30.0063,49.3502,46.1109
33.0,100.0,3.0,1741.0,42.298,40.0666,29.6403,47.745,44.7556
33.0,100.0,3.0,1742.0,41.6348,38.1648,26.5218,44.3239,42.8321
33.0,100.0,3.0,1743.0,41.4953,37.6115,25.4388,42.6908,42.0177
33.0,100.0,3.0,1744.0,40.6543,36.8001,25.1123,43.2389,40.199
33.0,100.0,3.0,1745.0,39.4452,35.6911,24.4526,42.1741,38.1632
33.0,100.0,3.0,1746.0,39.7985,36.0195,24.3266,41.2254,37.5711
33.0,100.0,3.0,1747.0,40.4559,36.9254,22.9415,40.6344,36.9594
33.0,100.0,3.0,1748.0,39.3388,35.8561,19.5752,37.9437,35.2419
33.0,100.0,3.0,1749.0,37.5421,33.7558,15.4934,34.7954,32.4741
33.0,100.0,3.0,1750.0,37.0736,32.603,14.3527,33.4625,31.1677
33.0,100.0,3.0,1751.0,35.9621,30.9161,11.1701,30.1467,28.8969
33.0,100.0,3.0,1752.0,35.1029,30.0313,9.8718,28.6842,28.6334
33.0,100.0,3.0,1753.0,35.2725,30.1718,9.1909,28.8207,28.8372
33.0,100.0,3.0,1754.0,34.4184,29.5993,5.8382,27.2172,26.7436
33.0,100.0,3.0,1755.0,33.3155,28.8227,3.9438,25.3743,25.4475
33.0,100.0,3.0,1756.0,34.5931,29.7775,3.0957,25.3123,25.5697
33.0,100.0,3.0,1757.0,36.0693,31.7507,1.2953,24.3614,26.9435
33.0,100.0,3.0,1758.0,36.7825,32.5809,1.2429,24.7107,28.0819
33.0,100.0,3.0,1759.0,37.2995,33.1746,1.4157,24.3562,28.3752
33.0,100.0,3.0,1760.0,38.2869,34.8861,1.902,24.4843,29.8552
33.0,100.0,3.0,1761.0,38.7482,35.332,0.6907,23.5751,30.7069
33.0,100.0,3.0,1762.0,40.0623,36.1953,-1.7262,22.2873,31.2262
33.0,100.0,3.0,1763.0,39.3424,35.079,-3.7735,21.213,29.5935
33.0,100.0,3.0,1764.0,37.1372,33.0028,-5.6419,18.6178,28.2407
33.0,100.0,3.0,1765.0,37.3214,32.4214,-5.2929,18.7446,28.6081
33.0,100.0,3.0,1766.0,38.7484,32.4714,-6.6618,18.0113,28.4373
33.0,100.0,3.0,1767.0,38.6852,32.2332,-8.2326,15.8509,26.7422
33.0,100.0,3.0,1768.0,37.7876,32.1306,-9.3643,14.011,26.9385
33.0,100.0,3.0,1769.0,38.9034,32.5675,-9.9563,13.4891,28.2984
33.0,100.0,3.0,1770.0,39.7942,32.4801,-10.7823,13.5483,28.026
33.0,100.0,3.0,1771.0,39.0287,32.0098,-11.5103,12.8999,26.2995
33.0,100.0,3.0,1772.0,39.184,31.3314,-13.7346,11.1334,24.279
33.0,100.0,3.0,1773.0,41.793,33.1605,-12.5995,12.5663,25.6495
33.0,100.0,3.0,1774.0,43.0261,34.489,-12.6926,12.1052,25.888
33.0,100.0,3.0,1775.0,45.8532,36.9266,-11.6688,14.1115,27.4866
33.0,100.0,3.0,1776.0,45.6,36.7756,-12.206,14.6288,26.3095
33.0,100.0,3.0,1777.0,44.4675,36.0116,-11.1489,15.2006,26.5579
33.0,100.0,3.0,1778.0,43.3494,35.086,-9.5823,15.1713,27.0954
33.0,100.0,3.0,1779.0,43.1437,35.7542,-8.018,15.5285,27.8336
33.0,100.0,3.0,1780.0,43.5817,36.3784,-7.8711,16.214,28.3569
33.0,100.0,3.0,1781.0,45.6536,37.9765,-6.4241,17.315,30.7179
33.0,100.0,3.0,1782.0,47.3981,39.0927,-3.3327,19.8479,32.9995
33.0,100.0,3.0,1783.0,47.8626,40.0109,0.143,22.2492,35.5142
33.0,100.0,3.0,1784.0,48.602,41.3398,3.0599,25.5196,36.3937
33.0,100.0,3.0,1785.0,48.3877,41.3945,2.8405,26.853,35.7905
33.0,100.0,3.0,1786.0,46.8273,40.5811,3.4275,27.8606,35.7617
33.0,100.0,3.0,1787.0,45.0529,40.2236,6.6656,29.1138,36.6139
33.0,100.0,3.0,1788.0,43.7563,38.7519,6.8729,29.0519,35.9434
33.0,100.0,3.0,1789.0,43.9252,39.0735,7.0054,29.2379,36.4436
33.0,100.0,3.0,1790.0,45.9986,41.8429,10.6647,32.1839,39.6859
33.0,100.0,3.0,1791.0,46.6208,42.5003,13.1208,35.402,41.1872
33.0,100.0,3.0,1792.0,45.8248,41.3256,13.5959,36.811,40.6588
33.0,10.0,1.0,1587.0,5.2322,3.7688,18.8197,2.605,11.1354
33.0,10.0,1.0,1588.0,3.6759,1.903,14.9026,0.1583,8.7884
33.0,10.0,1.0,1589.0,3.1367,0.7612,12.6143,-1.0255,7.7693
33.0,10.0,1.0,1590.0,6.2618,3.8832,15.1975,1.3158,9.443
33.0,10.0,1.0,1591.0,8.6369,6.5082,17.1421,3.2828,11.4713
33.0,10.0,1.0,1592.0,10.9033,8.6523,21.8197,7.0302,14.3591
33.0,10.0,1.0,1593.0,12.6478,9.9653,23.2371,8.4794,15.8658
33.0,10.0,1.0,1594.0,12.183,9.5525,21.8317,7.7267,15.5701
33.0,10.0,1.0,1595.0,11.7676,9.5551,22.4487,7.5286,15.3919
33.0,10.0,1.0,1596.0,11.2005,9.3585,21.6121,5.893,13.1595
33.0,10.0,1.0,1597.0,9.5327,7.8086,19.5765,3.5676,10.1293
33.0,10.0,1.0,1598.0,7.8872,6.4816,19.0702,3.0128,9.166
33.0,10.0,1.0,1599.0,6.6985,5.6118,18.7014,2.9151,9.0735
33.0,10.0,1.0,1600.0,4.8192,3.095,16.2288,0.6032,7.8707
33.0,10.0,1.0,1601.0,3.9758,1.5325,13.9124,-2.103,6.2022
33.0,10.0,1.0,1602.0,6.1262,3.3575,15.1303,-1.3549,7.3053
33.0,10.0,1.0,1603.0,6.4281,3.9173,16.2608,-1.1657,6.5625
33.0,10.0,1.0,1604.0,4.7289,2.1905,15.2062,-3.4228,4.5615
33.0,10.0,1.0,1605.0,1.51,-1.4178,11.9173,-7.3927,1.955
33.0,10.0,1.0,1606.0,2.4704,-1.5318,10.574,-8.6489,1.9978
33.0,10.0,1.0,1607.0,4.4561,0.1348,11.3283,-7.3821,3.2314
33.0,10.0,1.0,1608.0,4.9181,1.3047,11.8925,-7.0583,3.7207
33.0,10.0,1.0,1609.0,4.7613,1.0067,9.4051,-9.274,2.8896
33.0,10.0,1.0,1610.0,4.2547,0.1461,7.5668,-10.5317,1.7848
33.0,10.0,1.0,1611.0,3.1811,-0.7938,7.1676,-11.0836,0.6599
33.0,10.0,1.0,1612.0,4.1525,0.4927,8.3171,-9.9738,2.1542
33.0,10.0,1.0,1613.0,5.5307,1.7431,8.7749,-9.3159,3.8068
33.0,10.0,1.0,1614.0,7.0456,3.0476,9.4303,-9.0764,4.6957
33.0,10.0,1.0,1615.0,8.0361,4.121,10.0278,-9.0723,4.216
33.0,10.0,1.0,1616.0,7.3565,3.9084,10.1959,-8.7605,4.4473
33.0,10.0,1.0,1617.0,7.1262,4.0277,11.007,-7.7793,5.9715
33.0,10.0,1.0,1618.0,6.4092,4.1562,12.0021,-7.0256,6.6732
33.0,10.0,1.0,1619.0,4.9069,3.9195,11.9269,-7.0583,6.5691
33.0,10.0,1.0,1620.0,2.1895,0.9101,8.9058,-9.5851,4.4697
33.0,10.0,1.0,1621.0,3.2649,1.8081,8.7316,-8.6009,5.2019
33.0,10.0,1.0,1622.0,6.9603,6.191,13.8293,-3.938,8.7958
33.0,10.0,1.0,1623.0,6.4524,6.0734,16.0391,-2.2393,10.2868
33.0,10.0,1.0,1624.0,5.8699,5.7404,17.5391,-0.9552,11.1856
33.0,10.0,1.0,1625.0,4.3329,4.9426,19.2329,-0.464,10.5169
33.0,10.0,1.0,1626.0,4.2255,5.08,21.0677,0.2161,9.7624
33.0,10.0,1.0,1627.0,4.8744,5.6802,21.6988,0.891,9.9645
33.0,10.0,1.0,1628.0,5.8995,7.4236,21.5778,0.9164,11.2372
33.0,10.0,1.0,1629.0,4.924,7.2958,21.184,-0.2941,11.0559
33.0,10.0,1.0,1630.0,1.2147,3.3509,18.8522,-2.9775,8.4029
33.0,10.0,1.0,1631.0,0.1881,2.2166,17.801,-3.5247,7.2676
33.0,10.0,1.0,1632.0,-0.0204,2.0724,18.1741,-3.1143,7.7335
33.0,10.0,1.0,1633.0,1.0724,4.1985,20.672,-0.3078,10.8136
