subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
37.0,100.0,1.0,1587.0,11.6977,0.3352,5.0353,-0.5276,-4.2832
37.0,100.0,1.0,1588.0,7.7185,0.3527,4.2717,-1.9281,-4.565
37.0,100.0,1.0,1589.0,12.0274,1.3178,5.165,0.5924,-2.0708
37.0,100.0,1.0,1590.0,10.8647,1.6733,2.3665,1.4955,-1.3243
37.0,100.0,1.0,1591.0,5.1461,1.0998,-0.1057,1.5374,-1.7631
37.0,100.0,1.0,1592.0,5.8796,-1.1232,0.6163,1.1708,-1.7381
37.0,100.0,1.0,1593.0,6.1858,-2.219,-0.3768,0.0028,-2.7905
37.0,100.0,1.0,1594.0,4.1872,0.4455,-4.3186,-2.808,-3.4311
37.0,100.0,1.0,1595.0,4.1827,-0.7839,-5.8504,-4.0707,-3.872
37.0,100.0,1.0,1596.0,2.7857,0.0686,-6.3156,-3.742,-4.8165
37.0,100.0,1.0,1597.0,-1.8464,-1.8821,-8.5329,-4.6674,-7.1357
37.0,100.0,1.0,1598.0,-7.0206,-3.1856,-9.1273,-7.6056,-9.603
37.0,100.0,1.0,1599.0,-13.2853,-3.0864,-8.4834,-7.8306,-12.0344
37.0,100.0,1.0,1600.0,-20.2749,-5.4493,-10.8408,-11.4284,-16.1623
37.0,100.0,1.0,1601.0,-24.8523,-6.7628,-13.044,-14.7738,-17.5282
37.0,100.0,1.0,1602.0,-27.5879,-7.2882,-11.1886,-14.6573,-16.6972
37.0,100.0,1.0,1603.0,-27.7588,-9.6196,-11.2144,-15.191,-18.3007
37.0,100.0,1.0,1604.0,-28.7043,-10.9363,-13.1795,-15.6549,-18.6866
37.0,100.0,1.0,1605.0,-27.3771,-9.6725,-12.0633,-12.7334,-16.8288
37.0,100.0,1.0,1606.0,-26.0387,-9.6298,-13.3815,-12.5029,-16.8399
37.0,100.0,1.0,1607.0,-22.0206,-13.799,-13.8354,-11.8644,-16.7841
37.0,100.0,1.0,1608.0,-17.2575,-14.7362,-12.6733,-9.2378,-16.8026
37.0,100.0,1.0,1609.0,-13.9594,-13.0007,-11.2122,-7.1973,-16.4328
37.0,100.0,1.0,1610.0,-16.9069,-10.9475,-12.1998,-9.1007,-16.7603
37.0,100.0,1.0,1611.0,-24.5983,-12.8153,-15.135,-13.9264,-19.7968
37.0,100.0,1.0,1612.0,-30.04,-13.0148,-17.1748,-16.8298,-21.4305
37.0,100.0,1.0,1613.0,-32.0638,-9.7686,-12.8055,-15.3191,-21.4312
37.0,100.0,1.0,1614.0,-35.0156,-6.0472,-8.5393,-15.3256,-20.3019
37.0,100.0,1.0,1615.0,-32.8952,-4.5354,-5.3938,-13.7738,-16.7189
37.0,100.0,1.0,1616.0,-25.1108,-5.0927,-2.5306,-10.5638,-14.3532
37.0,100.0,1.0,1617.0,-18.9375,-4.9588,1.8334,-6.4992,-13.1772
37.0,100.0,1.0,1618.0,-13.9396,-7.1639,3.4211,-5.0294,-14.3643
37.0,100.0,1.0,1619.0,-8.4829,-9.5735,2.0812,-5.7625,-16.6625
37.0,100.0,1.0,1620.0,-8.5888,-11.0246,0.8562,-6.2392,-18.1721
37.0,100.0,1.0,1621.0,-7.8253,-11.177,4.6082,-3.9818,-17.202
37.0,100.0,1.0,1622.0,-13.9971,-12.4751,4.7728,-5.2121,-19.1318
37.0,100.0,1.0,1623.0,-20.1863,-15.8407,-3.4104,-9.4309,-22.9699
37.0,100.0,1.0,1624.0,-27.9828,-18.6733,-13.3134,-17.2489,-28.945
37.0,100.0,1.0,1625.0,-27.6941,-20.0752,-12.9289,-18.0055,-29.7408
37.0,100.0,1.0,1626.0,-26.3266,-22.4546,-10.7041,-16.5634,-28.3645
37.0,100.0,1.0,1627.0,-27.4929,-23.6088,-10.7739,-15.2334,-27.972
37.0,100.0,1.0,1628.0,-24.4313,-21.6334,-8.2242,-13.3574,-27.6606
37.0,100.0,1.0,1629.0,-20.5824,-19.3027,-6.4152,-12.5738,-27.9005
37.0,100.0,1.0,1630.0,-18.9249,-17.2013,-2.9417,-11.8568,-26.1689
37.0,100.0,1.0,1631.0,-17.064,-15.2142,1.7518,-9.1255,-23.3758
37.0,100.0,1.0,1632.0,-22.5842,-14.9343,2.5154,-10.3577,-23.4948
37.0,100.0,1.0,1633.0,-32.104,-17.4856,-1.2664,-14.1964,-26.5174
37.0,100.0,1.0,1634.0,-37.0765,-20.4342,-8.2734,-17.5755,-29.7244
37.0,100.0,1.0,1635.0,-35.3881,-23.7727,-12.9235,-19.0701,-32.075
37.0,100.0,1.0,1636.0,-33.8098,-23.6515,-9.9074,-17.3098,-32.2713
37.0,100.0,1.0,1637.0,-30.1969,-22.9492,-7.8624,-16.2138,-30.0942
