subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
13.0,100.0,3.0,1587.0,-5.5695,-2.1937,-5.8631,-15.1234,-7.7191
13.0,100.0,3.0,1588.0,-7.0732,-6.5008,-8.6973,-16.7248,-8.6627
13.0,100.0,3.0,1589.0,-7.2091,-10.568,-9.3617,-16.2041,-8.8541
13.0,100.0,3.0,1590.0,-7.3381,-12.1043,-9.9739,-17.6211,-9.898
13.0,100.0,3.0,1591.0,-9.1618,-12.9863,-12.0218,-20.0608,-12.401
13.0,100.0,3.0,1592.0,-10.5175,-11.2877,-12.5635,-20.7943,-13.4919
13.0,100.0,3.0,1593.0,-11.3252,-11.3827,-12.6145,-20.7331,-13.935
13.0,100.0,3.0,1594.0,-13.5929,-14.123,-14.2982,-21.1933,-15.9882
13.0,100.0,3.0,1595.0,-14.015,-14.79,-14.446,-21.1953,-16.8176
13.0,100.0,3.0,1596.0,-14.358,-13.2302,-13.6393,-19.2447,-15.8986
13.0,100.0,3.0,1597.0,-10.385,-8.524,-10.3603,-14.6647,-11.9871
13.0,100.0,3.0,1598.0,-6.074,-3.9674,-7.6804,-11.902,-8.2296
13.0,100.0,3.0,1599.0,-7.1567,-4.0998,-7.6771,-12.5137,-9.0881
13.0,100.0,3.0,1600.0,-7.2155,-5.0247,-8.1507,-13.1611,-9.2585
13.0,100.0,3.0,1601.0,-6.1493,-4.8731,-8.6094,-13.0063,-8.2817
13.0,100.0,3.0,1602.0,-7.1381,-2.0839,-9.6569,-13.6646,-8.7738
13.0,100.0,3.0,1603.0,-9.6888,-0.6977,-10.4748,-15.5027,-9.9611
13.0,100.0,3.0,1604.0,-10.0694,0.0027,-9.4433,-15.087,-9.2227
13.0,100.0,3.0,1605.0,-6.4326,3.9841,-6.5322,-11.1699,-5.8912
13.0,100.0,3.0,1606.0,-2.4805,5.1607,-6.8513,-10.2851,-3.6722
13.0,100.0,3.0,1607.0,-2.8679,3.8837,-8.3552,-11.0241,-5.3945
13.0,100.0,3.0,1608.0,-5.296,2.5425,-9.1394,-11.4655,-8.1117
13.0,100.0,3.0,1609.0,-6.7586,0.0475,-9.7123,-10.7222,-9.6828
13.0,100.0,3.0,1610.0,-8.4499,-0.1813,-10.8573,-10.8892,-10.4242
13.0,100.0,3.0,1611.0,-9.4168,1.3788,-11.7865,-10.721,-10.6558
13.0,100.0,3.0,1612.0,-10.8836,1.7874,-12.4452,-10.5682,-11.604
13.0,100.0,3.0,1613.0,-13.2583,0.1131,-13.8759,-12.1657,-13.61
13.0,100.0,3.0,1614.0,-11.9716,0.4283,-13.0546,-11.0918,-13.048
13.0,100.0,3.0,1615.0,-8.583,3.8066,-9.5296,-8.5006,-9.4353
13.0,100.0,3.0,1616.0,-6.8368,5.4245,-7.3448,-6.7096,-8.0225
13.0,100.0,3.0,1617.0,-7.3117,6.0819,-7.8728,-7.0527,-8.5381
13.0,100.0,3.0,1618.0,-8.4263,5.2339,-7.1221,-6.2756,-8.6859
13.0,100.0,3.0,1619.0,-9.8295,4.5814,-6.7832,-5.2991,-8.688
13.0,100.0,3.0,1620.0,-10.0174,2.9273,-6.4463,-4.7836,-8.1387
13.0,100.0,3.0,1621.0,-10.4278,1.3653,-5.6693,-4.9852,-7.2628
13.0,100.0,3.0,1622.0,-11.4348,2.7495,-6.1671,-3.8778,-7.662
13.0,100.0,3.0,1623.0,-11.5456,3.3796,-6.5194,-3.6677,-8.5312
13.0,100.0,3.0,1624.0,-9.97,3.8601,-5.3638,-2.108,-8.3405
13.0,100.0,3.0,1625.0,-7.1196,3.4062,-3.7996,-2.4657,-7.1932
13.0,100.0,3.0,1626.0,-6.9362,1.2999,-5.1651,-4.7119,-8.3834
13.0,100.0,3.0,1627.0,-7.3986,-0.2166,-5.9586,-4.4331,-7.4289
13.0,100.0,3.0,1628.0,-4.7229,1.0991,-3.5928,-2.9518,-4.4947
13.0,100.0,3.0,1629.0,-2.8566,4.7733,-0.6949,-2.4239,-2.979
13.0,100.0,3.0,1630.0,-2.4045,5.1151,0.7516,-2.0562,-1.8882
13.0,100.0,3.0,1631.0,-3.8447,2.9821,-0.9069,-2.0249,-3.4624
13.0,100.0,3.0,1632.0,-3.5903,2.7429,-0.7448,-1.0879,-3.3813
13.0,100.0,3.0,1633.0,-2.3049,6.5478,0.6325,-0.4942,-1.7096
13.0,100.0,3.0,1634.0,-2.1452,8.844,-0.5344,-1.1788,-2.2727
