subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
78.0,10.0,1.0,1670.0,-8.0607,-6.5499,-20.8006,-12.4825,-3.1825
78.0,10.0,1.0,1671.0,-6.3315,-4.6977,-19.8031,-11.0176,-1.4445
78.0,10.0,1.0,1672.0,-5.9212,-4.4539,-17.6362,-10.5468,-1.368
78.0,10.0,1.0,1673.0,-8.8093,-8.1651,-17.4498,-12.2176,-3.8024
78.0,10.0,1.0,1674.0,-8.3188,-8.2483,-12.9529,-10.1767,-2.2609
78.0,10.0,1.0,1675.0,-4.3481,-3.8553,-9.5291,-6.8438,2.4066
78.0,10.0,1.0,1676.0,-1.8221,-0.5027,-4.8129,-2.5726,5.8297
78.0,10.0,1.0,1677.0,-1.739,0.4215,1.8341,0.9896,7.1916
78.0,10.0,1.0,1678.0,-1.6994,0.0491,-0.4073,-1.3294,6.1952
78.0,10.0,1.0,1679.0,-1.8337,-0.6347,-6.4045,-3.9321,4.4478
78.0,10.0,1.0,1680.0,-1.0472,-0.527,-9.8581,-4.2983,4.486
78.0,10.0,1.0,1681.0,1.1458,1.1347,-11.4217,-4.9992,4.8681
78.0,10.0,1.0,1682.0,3.6194,3.6265,-8.7931,-3.5367,6.8065
78.0,10.0,1.0,1683.0,4.7552,5.3509,-1.343,0.3695,9.3048
78.0,10.0,1.0,1684.0,2.4276,3.5365,2.3032,1.0213,8.5489
78.0,10.0,1.0,1685.0,1.3272,2.9963,0.921,0.0461,6.8749
78.0,10.0,1.0,1686.0,2.0548,3.5687,-1.5855,-1.0297,6.938
78.0,10.0,1.0,1687.0,0.4413,1.7797,-5.2893,-3.6923,6.1488
78.0,10.0,1.0,1688.0,0.5312,2.8439,-7.6766,-2.7083,7.0812
78.0,10.0,1.0,1689.0,3.0221,5.9823,-3.6519,2.163,10.3885
78.0,10.0,1.0,1690.0,4.2671,6.8976,-3.0319,2.7885,10.8384
78.0,10.0,1.0,1691.0,3.4486,5.5271,-7.355,-0.7546,9.3111
78.0,10.0,1.0,1692.0,4.6469,6.4199,-7.3096,-0.3686,10.7171
78.0,10.0,1.0,1693.0,7.6686,9.3486,-1.2135,3.9779,15.2764
78.0,10.0,1.0,1694.0,6.5286,8.3331,-0.718,2.8457,14.3012
78.0,10.0,1.0,1695.0,5.3841,7.2127,-2.2781,2.0171,12.8496
78.0,10.0,1.0,1696.0,5.1941,7.1753,-0.4934,3.3306,12.6542
78.0,10.0,1.0,1697.0,4.8891,6.4198,0.3462,2.0283,12.4192
78.0,10.0,1.0,1698.0,7.3657,8.7976,1.3367,2.9469,14.4932
78.0,10.0,1.0,1699.0,8.68,10.1065,1.954,3.0523,14.5798
78.0,10.0,1.0,1700.0,7.3414,8.2047,0.8739,0.8321,13.432
78.0,10.0,1.0,1701.0,5.4645,5.7643,-0.0679,-1.3701,10.7709
