subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
67.0,100.0,1.0,1587.0,15.2052,8.9988,4.789,7.3914,10.6101
67.0,100.0,1.0,1588.0,14.9279,8.2722,5.7576,7.0589,11.5539
67.0,100.0,1.0,1589.0,14.926,8.5109,7.1213,7.3786,11.9348
67.0,100.0,1.0,1590.0,16.1866,10.2361,9.7424,10.0462,14.0464
67.0,100.0,1.0,1591.0,18.7061,12.7058,10.2275,13.1751,16.9011
67.0,100.0,1.0,1592.0,18.1495,13.7267,10.5251,14.4411,18.8182
67.0,100.0,1.0,1593.0,18.9761,14.5296,12.9003,15.052,19.2641
67.0,100.0,1.0,1594.0,19.0849,13.9949,10.9934,12.3275,17.5137
67.0,100.0,1.0,1595.0,16.2185,11.0638,6.4704,8.1484,14.691
67.0,100.0,1.0,1596.0,16.0808,9.5127,5.7924,7.3576,12.4776
67.0,100.0,1.0,1597.0,18.067,12.3383,8.4556,9.7765,15.0173
67.0,100.0,1.0,1598.0,18.5853,15.3963,11.9384,12.0384,17.5113
67.0,100.0,1.0,1599.0,18.1791,13.0229,10.4748,10.0151,13.7055
67.0,100.0,1.0,1600.0,17.1212,9.7781,7.2037,6.9347,10.2374
67.0,100.0,1.0,1601.0,14.9494,8.5103,6.2018,5.6481,9.7969
67.0,100.0,1.0,1602.0,15.1588,9.9466,8.0389,8.7831,11.689
67.0,100.0,1.0,1603.0,14.9228,10.0605,9.5488,11.1066,13.3325
67.0,100.0,1.0,1604.0,13.0977,8.6603,9.6734,10.5138,12.3302
67.0,100.0,1.0,1605.0,11.1042,6.4504,7.0502,7.6837,9.1812
67.0,100.0,1.0,1606.0,8.8987,3.7546,5.7678,6.2961,6.8538
67.0,100.0,1.0,1607.0,7.9842,3.863,8.6047,7.6155,8.3046
67.0,100.0,1.0,1608.0,7.6037,4.0415,10.512,10.164,9.9111
67.0,100.0,1.0,1609.0,7.3775,3.8534,11.9837,11.5242,10.2871
67.0,100.0,1.0,1610.0,7.3237,3.2319,10.8016,9.7312,8.5118
67.0,100.0,1.0,1611.0,4.9904,2.0258,9.1045,9.3853,8.0254
67.0,100.0,1.0,1612.0,3.3973,1.4238,9.2456,8.6969,7.6698
67.0,100.0,1.0,1613.0,3.374,0.1852,6.3124,6.1031,5.1278
67.0,100.0,1.0,1614.0,3.5876,0.4242,4.7054,5.5428,4.8989
67.0,100.0,1.0,1615.0,4.9977,1.7573,5.6981,6.4424,6.0633
67.0,100.0,1.0,1616.0,5.4354,1.7153,7.1003,6.1373,5.2104
67.0,100.0,1.0,1617.0,3.2156,-0.7056,3.3339,3.0774,2.3105
67.0,100.0,1.0,1618.0,-0.4169,-3.8409,0.7979,1.5171,0.8948
67.0,100.0,1.0,1619.0,-0.9265,-1.6758,3.4406,4.5859,4.4153
67.0,100.0,1.0,1620.0,0.8434,0.2895,2.9297,5.8522,6.3942
67.0,100.0,1.0,1621.0,5.1293,1.4769,4.1127,7.6092,8.3999
67.0,100.0,1.0,1622.0,7.9885,3.1755,5.174,8.5416,8.787
67.0,100.0,1.0,1623.0,5.0639,0.0002,1.9681,5.4814,5.2134
67.0,100.0,1.0,1624.0,1.0506,-4.2485,-1.4887,2.0551,2.1029
67.0,100.0,1.0,1625.0,-0.0984,-4.8997,-0.1929,2.2108,1.9631
67.0,100.0,1.0,1626.0,-0.6753,-3.5348,0.7563,3.334,2.9048
67.0,100.0,1.0,1627.0,1.7864,-0.2056,1.5637,4.3349,5.6227
67.0,100.0,1.0,1628.0,3.3077,0.9224,1.2006,5.285,5.9365
67.0,100.0,1.0,1629.0,2.8443,-0.9939,-1.2068,4.5114,4.2914
67.0,100.0,1.0,1630.0,1.7707,-3.0579,-2.0562,2.7042,3.2755
67.0,100.0,1.0,1631.0,1.9517,-2.7819,-1.0383,2.4933,2.9085
67.0,100.0,1.0,1632.0,1.934,-3.7367,-3.5658,0.7157,0.5785
67.0,100.0,1.0,1633.0,3.018,-2.5433,-3.3328,2.6348,0.8016
67.0,100.0,1.0,1634.0,3.3365,-0.7021,-2.8417,2.9747,-0.13
67.0,100.0,1.0,1635.0,1.781,-1.0094,-3.2767,1.4585,0.2944
67.0,100.0,1.0,1636.0,0.248,-3.6271,-4.5698,0.1301,-1.1633
67.0,100.0,1.0,1637.0,-0.4962,-2.7562,-3.0715,1.6234,-0.3698
67.0,100.0,1.0,1638.0,-0.9832,-2.5571,-2.9295,1.1142,0.4756
67.0,100.0,1.0,1639.0,-1.623,-3.0448,-3.4884,0.1322,0.3577
67.0,100.0,1.0,1640.0,-0.4044,-1.0645,-1.7748,2.7532,1.943
67.0,100.0,1.0,1641.0,-0.5499,-2.3853,-1.6757,2.6009,1.6162
67.0,100.0,1.0,1642.0,-2.0288,-3.5659,-0.9819,2.8537,2.2392
67.0,100.0,1.0,1643.0,0.6656,-1.0793,1.8083,5.0475,4.0581
67.0,100.0,1.0,1644.0,3.0278,1.1581,3.3923,6.586,5.169
67.0,100.0,1.0,1645.0,2.4638,-0.6287,2.2098,6.0443,4.4495
67.0,100.0,1.0,1646.0,0.9151,-3.0628,1.0548,3.9885,1.8715
67.0,100.0,1.0,1647.0,0.3043,-3.3755,-0.8325,2.9589,1.5934
67.0,100.0,1.0,1648.0,0.8322,-3.0003,-1.1077,2.6328,1.8843
67.0,100.0,1.0,1649.0,1.014,-1.9847,-2.9812,0.8946,-0.144
67.0,100.0,1.0,1650.0,1.349,-1.6362,-3.7182,-0.6582,-0.0995
67.0,100.0,1.0,1651.0,0.763,-4.6422,-6.7979,-3.9443,-3.7627
67.0,100.0,1.0,1652.0,0.6625,-6.6244,-8.6267,-7.0184,-8.2251
67.0,100.0,1.0,1653.0,0.0688,-6.7646,-7.6855,-7.4021,-7.7786
67.0,100.0,1.0,1654.0,2.7841,-3.3049,-3.4988,-2.8069,-3.535
67.0,100.0,1.0,1655.0,5.2735,-2.8978,-1.2258,-1.8161,-2.6452
67.0,100.0,1.0,1656.0,6.5524,-1.2435,0.074,0.096,-0.2724
67.0,100.0,1.0,1657.0,7.1243,0.0797,0.1241,1.695,3.1781
67.0,100.0,1.0,1658.0,8.5991,1.6724,0.6094,2.5915,4.0598
67.0,100.0,1.0,1659.0,9.949,5.4424,2.132,4.9659,5.6461
67.0,100.0,1.0,1660.0,9.1491,7.2446,3.2149,8.4592,8.1917
67.0,100.0,1.0,1661.0,13.0678,10.5447,7.5617,11.1598,11.4122
67.0,100.0,1.0,1662.0,14.805,11.2856,6.9016,10.5544,12.6551
67.0,100.0,1.0,1663.0,16.7779,11.9054,5.2236,11.041,12.9989
67.0,100.0,1.0,1664.0,17.9611,11.0939,1.3034,7.8319,9.4029
67.0,100.0,1.0,1665.0,15.9966,8.7779,-2.3052,3.1575,6.5289
67.0,100.0,1.0,1666.0,15.1803,8.3674,-4.7568,1.8287,5.8887
67.0,100.0,1.0,1667.0,16.2456,10.4022,-4.4286,3.0953,7.9383
67.0,100.0,1.0,1668.0,18.0332,13.0543,-3.3448,5.608,10.1075
67.0,100.0,1.0,1669.0,18.1936,13.4787,-1.9638,5.8463,10.2692
67.0,100.0,1.0,1670.0,17.1422,11.8829,-2.5118,4.0782,9.0273
67.0,100.0,1.0,1671.0,16.3755,10.9468,-2.2513,4.7678,9.9492
67.0,100.0,1.0,1672.0,16.5788,11.9984,-0.7824,6.3033,11.0246
67.0,100.0,1.0,1673.0,18.618,13.6274,-1.7862,6.4679,10.8169
67.0,100.0,1.0,1674.0,15.5617,12.1325,-3.9936,4.4476,9.3326
67.0,100.0,1.0,1675.0,13.92,11.6955,-2.8408,4.5574,10.8859
67.0,100.0,1.0,1676.0,16.2073,13.3066,-0.8507,6.9943,12.8051
67.0,100.0,1.0,1677.0,19.4672,16.8939,2.8271,12.1458,17.608
67.0,100.0,1.0,1678.0,21.0434,19.0965,7.426,14.0619,20.2601
67.0,100.0,1.0,1679.0,19.2238,18.2079,7.8253,13.043,18.8587
67.0,100.0,1.0,1680.0,16.7686,14.4587,1.3261,9.3537,15.2791
67.0,100.0,1.0,1681.0,17.7968,12.4417,-1.0602,7.6355,13.3071
67.0,100.0,1.0,1682.0,17.0932,10.8939,-2.1391,6.7059,11.5603
67.0,100.0,1.0,1683.0,16.4699,10.7793,-1.7695,5.8267,11.3144
67.0,100.0,1.0,1684.0,17.4128,12.6747,2.7642,9.4812,13.8905
67.0,100.0,1.0,1685.0,17.3182,13.2465,1.9666,10.7484,12.9445
67.0,100.0,1.0,1686.0,17.1676,13.7558,1.7407,9.8669,13.346
67.0,100.0,1.0,1687.0,16.4355,13.6139,3.5005,11.0543,14.0557
67.0,100.0,1.0,1688.0,16.1325,13.6227,4.4854,12.215,14.4528
67.0,100.0,1.0,1689.0,15.1785,13.5045,5.2631,12.3739,14.9152
67.0,100.0,1.0,1690.0,13.0438,11.6827,5.1985,11.406,15.0797
67.0,100.0,1.0,1691.0,13.0725,13.2189,6.6276,13.2443,17.235
67.0,100.0,1.0,1692.0,12.8112,14.4912,7.2023,15.5053,19.15
67.0,100.0,1.0,1693.0,11.2966,12.575,5.2999,13.4166,18.5917
67.0,100.0,1.0,1694.0,13.2338,14.6259,8.4249,16.6377,20.3118
67.0,100.0,1.0,1695.0,17.4838,19.6384,12.2393,20.4944,23.9454
67.0,100.0,1.0,1696.0,17.7033,19.5888,10.7514,19.3566,24.0129
67.0,100.0,1.0,1697.0,14.2086,16.3177,6.8187,15.6015,20.0652
67.0,100.0,1.0,1698.0,13.5467,15.1235,4.8779,13.7075,17.2559
67.0,100.0,1.0,1699.0,12.7922,12.9444,2.9246,11.3733,14.9228
67.0,100.0,1.0,1700.0,12.7725,13.1916,1.654,9.9233,14.4074
67.0,100.0,1.0,1701.0,11.8823,11.623,-2.9905,6.5226,11.0789
67.0,100.0,1.0,1702.0,9.8156,9.2019,-5.9267,2.344,6.1102
67.0,100.0,1.0,1703.0,8.1282,8.2352,-4.2851,1.7094,6.0598
67.0,100.0,1.0,1704.0,9.4732,8.4286,-4.6401,1.7449,5.8361
67.0,100.0,1.0,1705.0,10.4777,7.4774,-6.2167,1.5413,4.979
67.0,100.0,1.0,1706.0,12.6766,7.0987,-5.1834,1.8569,5.6593
67.0,100.0,1.0,1707.0,14.6237,7.7313,-3.5586,2.2829,4.6011
67.0,100.0,1.0,1708.0,13.9952,7.3013,-2.7676,2.5289,3.6165
67.0,100.0,1.0,1709.0,11.521,5.0046,-3.0599,1.7524,4.3629
67.0,100.0,1.0,1710.0,8.6334,2.1776,-2.8903,0.7827,3.0799
67.0,100.0,1.0,1711.0,5.8058,-0.991,-6.2251,-1.4053,-0.3007
67.0,100.0,1.0,1712.0,6.2906,-2.005,-6.8129,-2.6826,-0.8462
67.0,100.0,1.0,1713.0,8.7546,0.0767,-4.333,-0.3795,0.5354
67.0,100.0,1.0,1714.0,8.4822,-0.0919,-4.1397,0.5733,1.4043
67.0,100.0,1.0,1715.0,11.6003,2.1204,-0.8372,3.4827,5.4928
67.0,100.0,1.0,1716.0,13.8525,5.9364,3.8871,7.0643,9.0765
67.0,100.0,1.0,1717.0,13.8823,7.3174,3.8425,8.1358,9.8456
67.0,100.0,1.0,1718.0,16.2656,10.8027,4.5226,10.4993,11.5375
