subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
57.0,100.0,1.0,1587.0,9.6282,11.4256,19.9115,11.9876,10.2133
57.0,100.0,1.0,1588.0,3.0803,4.2698,2.5686,-0.8725,0.1899
57.0,100.0,1.0,1589.0,5.2147,8.3719,16.0796,8.5323,6.3905
57.0,100.0,1.0,1590.0,8.0147,11.3531,28.8254,18.3563,11.9116
57.0,100.0,1.0,1591.0,-0.1554,-0.6362,5.2875,0.4879,-2.8104
57.0,100.0,1.0,1592.0,-8.8414,-12.2868,-24.6481,-22.3759,-19.5894
57.0,100.0,1.0,1593.0,-6.4364,-8.6249,-12.8188,-12.8684,-13.0565
57.0,100.0,1.0,1594.0,2.1638,3.16,20.0899,11.9982,4.6443
57.0,100.0,1.0,1595.0,-4.7644,-4.4451,-2.0532,-3.5366,-6.1034
57.0,100.0,1.0,1596.0,-0.7131,1.7636,9.7872,5.9471,2.0521
57.0,100.0,1.0,1597.0,-7.9211,-6.4783,-11.2396,-9.9335,-8.9685
57.0,100.0,1.0,1598.0,6.6289,12.9298,34.4341,23.4067,15.6689
57.0,100.0,1.0,1599.0,5.9665,11.5203,24.42,16.5585,12.9807
57.0,100.0,1.0,1600.0,-2.1532,2.4316,-5.4975,-4.0929,-0.4821
57.0,100.0,1.0,1601.0,3.0718,11.1663,13.0254,10.1616,9.5506
57.0,100.0,1.0,1602.0,14.2876,26.288,52.3583,38.7288,30.4763
57.0,100.0,1.0,1603.0,0.2654,9.9534,11.5776,8.8461,8.186
57.0,100.0,1.0,1604.0,-5.1242,2.7687,-4.4347,-2.1938,-0.1715
57.0,100.0,1.0,1605.0,-1.2241,7.6572,10.8855,10.2902,8.2254
57.0,100.0,1.0,1606.0,-6.0401,1.3086,-0.6159,1.7727,1.5637
57.0,100.0,1.0,1607.0,-8.1544,-2.814,-4.3472,-1.8037,-1.8313
57.0,100.0,1.0,1608.0,7.6218,17.1832,48.3917,36.2129,26.3772
57.0,100.0,1.0,1609.0,-6.0319,-1.6693,3.242,4.3163,2.7922
57.0,100.0,1.0,1610.0,9.2244,16.5387,51.1746,39.9818,27.2933
57.0,100.0,1.0,1611.0,-0.5119,4.0101,20.6695,17.3012,9.5464
57.0,100.0,1.0,1612.0,4.7419,10.3093,38.7924,29.6234,17.5592
57.0,100.0,1.0,1613.0,2.7428,7.1957,30.4725,22.4191,12.4395
57.0,100.0,1.0,1614.0,-5.3827,-2.4451,4.8633,2.5058,-2.6476
57.0,100.0,1.0,1615.0,-7.0721,-4.6505,3.2753,-0.1084,-5.0553
57.0,100.0,1.0,1616.0,5.0677,9.0245,36.4322,23.5122,12.7264
57.0,100.0,1.0,1617.0,-8.7574,-10.757,-21.5604,-18.8438,-17.4094
57.0,100.0,1.0,1618.0,4.5563,5.7426,13.9049,7.7268,2.1688
57.0,100.0,1.0,1619.0,5.4523,7.7616,13.4424,6.9236,3.201
57.0,100.0,1.0,1620.0,17.4825,24.3617,51.3981,34.6567,24.3681
57.0,100.0,1.0,1621.0,2.2823,4.6803,4.0613,0.2111,-1.6041
57.0,100.0,1.0,1622.0,-6.4618,-6.9904,-22.6107,-19.4391,-14.8087
57.0,100.0,1.0,1623.0,8.2333,9.9123,26.9496,16.74,11.0332
57.0,100.0,1.0,1624.0,6.5417,5.3479,21.2011,13.0263,7.2663
57.0,100.0,1.0,1625.0,5.3715,2.4155,16.3072,10.3148,5.5225
57.0,100.0,1.0,1626.0,-10.1517,-16.9342,-31.3011,-24.4317,-19.1985
57.0,100.0,1.0,1627.0,-2.8952,-7.9692,-2.6728,-4.952,-5.6607
57.0,100.0,1.0,1628.0,-7.2005,-12.1348,-10.6853,-11.8572,-12.2094
57.0,100.0,1.0,1629.0,-8.9953,-14.5955,-13.7059,-14.6926,-16.0496
57.0,100.0,1.0,1630.0,-4.5517,-8.896,-1.3796,-7.1584,-10.9264
57.0,100.0,1.0,1631.0,-3.2136,-7.4537,-1.9093,-7.1552,-9.5734
57.0,100.0,1.0,1632.0,4.5734,2.734,17.6106,6.7525,1.6936
57.0,100.0,1.0,1633.0,2.0242,0.1452,5.4137,-3.0544,-4.9933
57.0,100.0,1.0,1634.0,-6.4732,-10.5786,-29.1991,-27.3199,-21.8022
57.0,100.0,1.0,1635.0,14.1094,15.0251,29.8793,16.3769,11.6482
57.0,100.0,1.0,1636.0,10.998,12.0005,20.1221,10.0211,7.8515
57.0,100.0,1.0,1637.0,8.787,10.3494,13.7305,6.0238,5.2918
57.0,100.0,1.0,1638.0,11.9975,13.3231,21.2362,11.7758,9.1434
57.0,100.0,1.0,1639.0,3.6707,1.0196,-4.5962,-7.4967,-6.0211
57.0,100.0,1.0,1640.0,2.4715,0.4676,-3.1842,-6.9638,-5.193
57.0,100.0,1.0,1641.0,2.9165,2.2508,3.0006,-1.6557,-0.8236
57.0,100.0,1.0,1642.0,4.3556,4.2168,7.2323,2.1593,1.9689
57.0,100.0,1.0,1643.0,2.4996,0.683,-4.5347,-5.4761,-3.801
57.0,100.0,1.0,1644.0,8.5793,9.9578,16.9595,10.8522,8.4822
57.0,100.0,1.0,1645.0,5.583,6.4299,11.8384,7.1258,5.3187
57.0,100.0,1.0,1646.0,4.7091,3.6965,12.2025,7.3883,4.7076
57.0,100.0,1.0,1647.0,-3.0068,-6.5107,-8.7814,-7.6888,-8.1405
57.0,100.0,1.0,1648.0,8.5906,8.4869,22.8072,15.7284,9.2158
57.0,100.0,1.0,1649.0,8.5257,7.2053,14.2622,10.174,6.9978
57.0,100.0,1.0,1650.0,20.6949,24.4136,49.6051,37.6815,28.9365
57.0,100.0,1.0,1651.0,18.7185,22.7859,35.5941,28.5865,24.6385
57.0,100.0,1.0,1652.0,16.9225,20.2854,20.4786,18.4507,19.0304
57.0,100.0,1.0,1653.0,18.239,22.8338,21.1519,19.0765,20.4067
57.0,100.0,1.0,1654.0,18.4372,21.1637,14.0166,14.8214,17.6962
57.0,100.0,1.0,1655.0,25.9037,31.8724,42.7856,36.1566,32.3286
57.0,100.0,1.0,1656.0,25.5823,33.1627,48.6927,40.7111,35.7748
57.0,100.0,1.0,1657.0,21.4782,28.0889,42.5873,35.2685,30.5972
57.0,100.0,1.0,1658.0,13.7051,15.2278,20.4789,18.972,17.096
57.0,100.0,1.0,1659.0,6.5683,5.7984,7.6953,8.5421,6.8637
57.0,100.0,1.0,1660.0,7.0356,6.9169,16.0403,13.5752,9.1401
57.0,100.0,1.0,1661.0,10.0566,10.6936,29.1955,22.2035,14.1702
57.0,100.0,1.0,1662.0,7.981,6.3638,23.7379,17.1747,9.3903
57.0,100.0,1.0,1663.0,8.2887,7.1025,24.6961,17.7482,9.4327
57.0,100.0,1.0,1664.0,10.6604,9.9545,28.155,20.3693,11.7481
57.0,100.0,1.0,1665.0,7.5961,7.9506,17.6221,12.8768,7.6066
57.0,100.0,1.0,1666.0,9.6773,11.5585,18.97,14.3122,11.1485
57.0,100.0,1.0,1667.0,14.7613,18.2976,29.1835,21.6183,18.5576
57.0,100.0,1.0,1668.0,16.1372,19.0781,27.7317,20.9493,18.4816
57.0,100.0,1.0,1669.0,23.1896,27.3193,45.4697,33.887,27.6367
57.0,100.0,1.0,1670.0,20.1223,22.8579,38.0478,27.6948,22.894
57.0,100.0,1.0,1671.0,16.7708,19.1781,34.4826,24.0965,19.4151
57.0,100.0,1.0,1672.0,11.0658,13.6162,27.2268,17.293,12.8622
57.0,100.0,1.0,1673.0,5.2928,6.494,14.119,7.694,4.5455
57.0,100.0,1.0,1674.0,5.7744,7.0084,20.3546,12.0845,7.3221
57.0,100.0,1.0,1675.0,-3.32,-3.5395,0.51,-4.1781,-5.2737
57.0,100.0,1.0,1676.0,-4.9579,-7.1271,0.1639,-4.6688,-7.3576
57.0,100.0,1.0,1677.0,-4.1355,-8.1198,2.7665,-2.9866,-8.0932
57.0,100.0,1.0,1678.0,-3.2941,-7.6135,6.4045,-1.3278,-7.7574
57.0,100.0,1.0,1679.0,-4.0907,-8.2497,4.6321,-2.0473,-7.5068
57.0,100.0,1.0,1680.0,-6.0819,-9.6446,0.2304,-4.3451,-9.026
57.0,100.0,1.0,1681.0,-7.5526,-10.8983,-7.5467,-10.1816,-12.7583
57.0,100.0,1.0,1682.0,0.485,-1.7755,8.6638,1.8551,-3.1873
57.0,100.0,1.0,1683.0,-1.0737,-4.0432,-3.8133,-6.8716,-8.0204
57.0,100.0,1.0,1684.0,3.3778,1.9704,5.0894,0.6389,-0.8688
57.0,100.0,1.0,1685.0,3.6667,3.1831,5.3605,1.3101,0.8399
57.0,100.0,1.0,1686.0,2.5514,3.4597,4.6977,0.762,1.2396
57.0,100.0,1.0,1687.0,1.1063,3.7062,1.0681,-1.5356,0.0582
57.0,100.0,1.0,1688.0,7.376,12.8262,20.0695,12.8314,11.2657
57.0,100.0,1.0,1689.0,7.2943,11.0086,17.6484,12.0798,11.0204
57.0,100.0,1.0,1690.0,5.5252,8.2033,13.1111,9.1929,8.6917
57.0,100.0,1.0,1691.0,6.1969,10.4211,21.5278,15.7168,13.2409
57.0,100.0,1.0,1692.0,-0.0573,4.0037,9.2138,7.0326,5.8164
57.0,100.0,1.0,1693.0,4.6741,10.6382,25.4773,20.3455,14.9991
57.0,100.0,1.0,1694.0,-3.2799,2.1698,-0.556,3.0924,3.5048
57.0,100.0,1.0,1695.0,5.1635,13.6832,19.5095,19.0959,17.0166
57.0,100.0,1.0,1696.0,0.5384,7.4857,1.9839,8.7781,9.5463
57.0,100.0,1.0,1697.0,16.0894,28.6811,54.1427,48.1003,38.8524
57.0,100.0,1.0,1698.0,7.1964,17.2081,24.0158,25.597,22.5684
57.0,100.0,1.0,1699.0,6.2739,16.7887,25.5727,26.1276,22.2179
57.0,100.0,1.0,1700.0,-0.9069,8.4366,5.7591,12.5656,12.0123
57.0,100.0,1.0,1701.0,-2.4462,8.5955,3.9155,11.0084,11.0374
57.0,100.0,1.0,1702.0,-2.1092,11.0041,8.7234,12.6685,12.4264
57.0,100.0,1.0,1703.0,4.2425,19.1799,36.5469,31.9056,25.7089
57.0,100.0,1.0,1704.0,-1.7857,12.5973,20.6238,19.8485,16.971
57.0,100.0,1.0,1705.0,6.6827,22.71,43.5198,36.6387,28.6194
57.0,100.0,1.0,1706.0,0.3861,12.3802,15.3301,16.8713,14.7282
57.0,100.0,1.0,1707.0,7.5379,21.1528,35.0272,32.5346,26.8338
