subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
64.0,100.0,1.0,1587.0,-9.2082,-8.3236,-8.9592,-11.3561,-7.9747
64.0,100.0,1.0,1588.0,-9.8261,-9.1038,-9.4864,-12.7132,-9.3589
64.0,100.0,1.0,1589.0,-10.7458,-9.474,-9.3554,-12.7276,-9.4732
64.0,100.0,1.0,1590.0,-9.9706,-9.0419,-9.7066,-12.0959,-9.414
64.0,100.0,1.0,1591.0,-7.6333,-7.1056,-8.8537,-10.3376,-7.9154
64.0,100.0,1.0,1592.0,-6.3247,-6.0134,-7.9134,-9.1854,-6.9457
64.0,100.0,1.0,1593.0,-7.6843,-8.4388,-8.3237,-10.4369,-8.2485
64.0,100.0,1.0,1594.0,-11.0732,-11.2306,-9.9049,-12.9972,-10.4881
64.0,100.0,1.0,1595.0,-13.008,-13.1515,-12.4035,-15.5506,-13.9162
64.0,100.0,1.0,1596.0,-12.3994,-12.4457,-11.9799,-15.8284,-14.2734
64.0,100.0,1.0,1597.0,-13.2718,-13.3496,-9.5855,-14.766,-13.1373
64.0,100.0,1.0,1598.0,-14.0138,-13.6857,-9.3913,-14.7108,-13.08
64.0,100.0,1.0,1599.0,-14.4498,-13.0508,-10.0899,-15.3052,-12.3514
64.0,100.0,1.0,1600.0,-14.422,-13.1037,-10.3415,-14.4364,-11.6631
64.0,100.0,1.0,1601.0,-14.4132,-13.0853,-10.079,-13.5027,-11.397
64.0,100.0,1.0,1602.0,-15.7842,-14.8653,-12.4417,-15.5508,-12.8195
64.0,100.0,1.0,1603.0,-14.4011,-13.7425,-13.3838,-14.8001,-12.3393
64.0,100.0,1.0,1604.0,-13.2353,-12.4261,-13.1538,-13.7341,-11.9841
64.0,100.0,1.0,1605.0,-13.992,-13.2071,-13.0586,-14.2175,-12.3911
64.0,100.0,1.0,1606.0,-13.7174,-12.9656,-12.682,-14.2204,-12.8541
64.0,100.0,1.0,1607.0,-13.1994,-12.9313,-11.8979,-13.4711,-14.0065
64.0,100.0,1.0,1608.0,-14.3306,-15.2335,-12.7051,-14.2962,-16.3171
64.0,100.0,1.0,1609.0,-16.1326,-17.9493,-13.9489,-16.208,-17.5978
64.0,100.0,1.0,1610.0,-16.3036,-18.3661,-13.376,-16.1635,-17.1924
64.0,100.0,1.0,1611.0,-15.1071,-17.9341,-13.2904,-15.9531,-16.5569
64.0,100.0,1.0,1612.0,-14.6314,-17.5453,-15.1809,-17.4787,-17.2364
64.0,100.0,1.0,1613.0,-14.1101,-17.9632,-15.8756,-17.9471,-18.6921
