subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
14.0,100.0,1.0,1587.0,0.8587,2.9956,7.2857,4.8684,5.9989
14.0,100.0,1.0,1588.0,-0.0891,0.2695,4.6121,2.7075,2.5967
14.0,100.0,1.0,1589.0,-0.7501,0.0033,5.1359,3.6495,2.4501
14.0,100.0,1.0,1590.0,-4.3324,-4.24,1.3099,-0.1766,-2.8045
14.0,100.0,1.0,1591.0,-5.3093,-4.2,-1.0998,-2.1196,-2.481
14.0,100.0,1.0,1592.0,-5.2121,-2.8274,-1.1721,-1.6213,-1.0308
14.0,100.0,1.0,1593.0,-5.9017,-2.4482,0.2841,-0.3895,0.2648
14.0,100.0,1.0,1594.0,-7.9531,-3.6912,0.0637,-1.3531,-0.0885
14.0,100.0,1.0,1595.0,-6.1968,-2.9278,-0.3738,-1.2956,-0.443
14.0,100.0,1.0,1596.0,-4.6953,-2.4443,-0.1277,0.5964,-0.72
14.0,100.0,1.0,1597.0,-5.2541,-2.5724,-0.1578,0.8918,-0.4164
14.0,100.0,1.0,1598.0,-4.7353,-1.7966,1.344,1.1648,-0.0708
14.0,100.0,1.0,1599.0,-4.5797,-1.5232,1.9029,1.3829,0.755
14.0,100.0,1.0,1600.0,-5.2601,-2.5354,1.0884,0.474,0.795
14.0,100.0,1.0,1601.0,-6.3192,-4.1107,0.3843,-0.2245,-1.5432
14.0,100.0,1.0,1602.0,-6.1259,-2.6211,1.3613,1.5709,0.2242
14.0,100.0,1.0,1603.0,-5.5494,-2.0174,0.906,1.9903,0.6857
14.0,100.0,1.0,1604.0,-7.0919,-3.5979,-0.6869,-0.0254,-0.6206
14.0,100.0,1.0,1605.0,-7.8859,-4.058,-0.7368,-0.0567,0.3527
14.0,100.0,1.0,1606.0,-6.0423,-2.8996,1.0638,2.2136,2.2899
14.0,100.0,1.0,1607.0,-5.8129,-3.1551,0.2188,1.2382,0.462
14.0,100.0,1.0,1608.0,-7.2151,-4.696,-1.823,-1.5859,-2.2356
14.0,100.0,1.0,1609.0,-7.7232,-4.9752,-3.236,-3.6573,-3.207
14.0,100.0,1.0,1610.0,-6.4795,-4.8997,-4.5488,-4.6087,-4.3529
14.0,100.0,1.0,1611.0,-6.7982,-6.5511,-6.8595,-5.827,-6.7122
14.0,100.0,1.0,1612.0,-8.0408,-8.9502,-9.4807,-9.0467,-10.3205
14.0,100.0,1.0,1613.0,-6.1055,-7.3524,-9.6771,-8.3136,-9.5527
