subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
53.0,100.0,3.0,1587.0,-13.1451,-16.3523,-21.1894,-22.0789,-25.2658
53.0,100.0,3.0,1588.0,-10.7895,-13.0712,-16.7823,-17.5925,-21.4755
53.0,100.0,3.0,1589.0,-9.267,-11.2787,-13.702,-13.8385,-19.2056
53.0,100.0,3.0,1590.0,-8.5922,-10.6284,-10.9209,-11.3841,-17.5071
53.0,100.0,3.0,1591.0,-7.2876,-8.9788,-8.7207,-8.5782,-13.8103
53.0,100.0,3.0,1592.0,-5.5383,-6.2254,-7.2234,-6.188,-10.9991
53.0,100.0,3.0,1593.0,-5.891,-5.6415,-6.6623,-5.0995,-10.5892
53.0,100.0,3.0,1594.0,-5.8266,-5.3634,-4.3892,-3.4251,-8.4201
53.0,100.0,3.0,1595.0,-7.1939,-5.7486,-3.3208,-2.2732,-8.5758
53.0,100.0,3.0,1596.0,-8.1755,-6.2464,-3.8633,-2.822,-9.1962
53.0,100.0,3.0,1597.0,-7.4017,-5.8928,-3.1875,-1.889,-7.7388
53.0,100.0,3.0,1598.0,-5.6136,-4.9197,-2.7322,-0.9938,-6.9548
53.0,100.0,3.0,1599.0,-5.4301,-3.4161,-1.9454,-0.1038,-6.3649
53.0,100.0,3.0,1600.0,-4.4007,-1.3869,-0.8804,1.2006,-5.3453
53.0,100.0,3.0,1601.0,-2.5472,-0.5565,0.7015,3.258,-4.2255
53.0,100.0,3.0,1602.0,-4.0217,-2.5955,-1.0849,1.6012,-6.0438
53.0,100.0,3.0,1603.0,-5.3487,-4.1085,-3.6621,-0.9917,-7.8872
53.0,100.0,3.0,1604.0,-5.0567,-3.6948,-2.3278,-0.6962,-6.6727
53.0,100.0,3.0,1605.0,-5.8758,-5.2676,-3.9578,-1.5107,-7.5428
53.0,100.0,3.0,1606.0,-5.8608,-6.0933,-3.4513,-1.1337,-7.5802
53.0,100.0,3.0,1607.0,-6.7192,-7.5236,-3.771,-1.7169,-7.8123
53.0,100.0,3.0,1608.0,-5.8762,-6.4895,-3.3989,-2.2139,-8.6301
53.0,100.0,3.0,1609.0,-3.7962,-3.2908,-0.8586,-0.8873,-8.5933
53.0,100.0,3.0,1610.0,-2.7317,-2.4786,0.716,-0.5751,-7.949
53.0,100.0,3.0,1611.0,-4.2001,-6.0678,-3.0988,-3.2509,-10.0657
53.0,100.0,3.0,1612.0,-5.0105,-8.5764,-6.2818,-5.4051,-12.982
53.0,100.0,3.0,1613.0,-5.2404,-8.1676,-5.4234,-6.3535,-13.6551
53.0,100.0,3.0,1614.0,-6.2536,-6.938,-3.606,-5.9014,-12.9685
53.0,100.0,3.0,1615.0,-5.5942,-5.4758,-0.9798,-3.7847,-11.7219
53.0,100.0,3.0,1616.0,-4.3966,-4.179,1.1336,-2.2492,-10.5752
53.0,100.0,3.0,1617.0,-3.6863,-3.6085,1.8339,-1.4668,-8.8514
53.0,100.0,3.0,1618.0,-5.1711,-5.2937,1.0757,-2.6569,-10.353
53.0,100.0,3.0,1619.0,-5.429,-5.9535,-1.2502,-4.3489,-11.2652
53.0,100.0,3.0,1620.0,-3.5003,-4.6848,-2.0831,-5.3724,-11.5625
53.0,100.0,3.0,1621.0,-3.5327,-4.5775,-1.7563,-4.7353,-12.0859
53.0,100.0,3.0,1622.0,-2.8548,-3.3046,-2.8731,-3.9952,-11.1391
53.0,100.0,3.0,1623.0,-0.3098,-2.1878,-2.5097,-2.4096,-8.8363
53.0,100.0,3.0,1624.0,0.7447,-2.2964,1.0041,-1.134,-8.3603
53.0,100.0,3.0,1625.0,0.7648,-1.5056,1.4208,0.0115,-7.3469
53.0,100.0,3.0,1626.0,2.0544,0.3964,1.3801,1.5258,-4.8585
53.0,100.0,3.0,1627.0,3.4827,1.8394,2.7572,2.7061,-2.352
53.0,100.0,3.0,1628.0,3.5571,2.5342,3.9123,4.5993,-1.0389
53.0,100.0,3.0,1629.0,2.6279,1.2124,3.0497,4.4781,-2.0929
53.0,100.0,3.0,1630.0,1.9232,1.8275,2.3902,2.8131,-4.1458
53.0,100.0,3.0,1631.0,1.6455,3.4919,1.937,2.8089,-4.1536
53.0,100.0,3.0,1632.0,1.9608,3.5017,1.0833,2.2776,-4.2969
53.0,100.0,3.0,1633.0,3.2902,3.1641,-0.8871,1.4626,-4.6848
53.0,100.0,3.0,1634.0,2.493,2.3951,-2.2859,0.7171,-4.9966
53.0,100.0,3.0,1635.0,-1.06,0.059,-4.4687,-1.3074,-6.8908
53.0,100.0,3.0,1636.0,-3.315,-1.4387,-4.2702,-0.862,-6.6554
53.0,100.0,3.0,1637.0,-4.3041,-2.6059,-4.453,-0.3565,-6.6559
53.0,100.0,3.0,1638.0,-2.513,-1.3127,-1.9517,2.1193,-4.206
53.0,100.0,3.0,1639.0,0.3471,1.9726,-0.3727,4.7652,-1.2268
53.0,100.0,3.0,1640.0,0.4831,2.466,0.6215,4.9135,-1.5108
53.0,100.0,3.0,1641.0,1.0541,1.728,3.5133,5.9716,-0.7918
53.0,100.0,3.0,1642.0,-0.4878,-1.1593,0.0803,3.3956,-2.7269
53.0,100.0,3.0,1643.0,-4.1273,-4.4077,-5.387,0.0535,-6.1654
53.0,100.0,3.0,1644.0,-5.589,-5.2622,-5.6497,-0.7363,-6.6743
53.0,100.0,3.0,1645.0,-7.0477,-7.5501,-7.6855,-1.9119,-8.8667
53.0,100.0,3.0,1646.0,-6.9454,-8.0773,-9.1697,-4.5942,-10.4964
53.0,100.0,3.0,1647.0,-6.7624,-8.0531,-9.3465,-5.8858,-10.8457
53.0,100.0,3.0,1648.0,-7.2645,-8.7967,-9.7572,-6.1983,-12.9739
53.0,100.0,3.0,1649.0,-9.7088,-11.8214,-12.3526,-7.2678,-16.3926
53.0,100.0,3.0,1650.0,-12.1205,-15.0966,-17.2605,-10.7582,-19.2344
53.0,100.0,3.0,1651.0,-11.9617,-15.0702,-18.4832,-12.5769,-18.4485
53.0,100.0,3.0,1652.0,-12.2169,-14.0947,-17.4508,-11.5966,-17.8923
53.0,100.0,3.0,1653.0,-13.5355,-13.9484,-17.9377,-11.6897,-19.3895
53.0,100.0,3.0,1654.0,-15.6007,-15.9546,-18.5521,-13.2039,-21.8593
53.0,100.0,3.0,1655.0,-15.9545,-17.2409,-18.286,-13.8649,-22.7966
53.0,100.0,3.0,1656.0,-14.3363,-17.0552,-16.3844,-12.924,-20.9545
53.0,100.0,3.0,1657.0,-15.0897,-18.1273,-16.394,-13.2895,-20.5748
53.0,100.0,3.0,1658.0,-16.6616,-19.5236,-17.4941,-15.01,-21.7843
53.0,100.0,3.0,1659.0,-18.6551,-21.1216,-18.4918,-16.0557,-23.8392
53.0,100.0,3.0,1660.0,-19.0042,-22.6507,-20.1562,-17.5891,-24.9156
53.0,100.0,3.0,1661.0,-18.9106,-22.018,-18.7894,-16.7059,-23.704
53.0,100.0,3.0,1662.0,-19.3222,-20.9735,-17.8764,-16.0322,-22.2248
53.0,100.0,3.0,1663.0,-21.1795,-21.954,-18.8755,-17.1049,-22.9468
53.0,100.0,3.0,1664.0,-19.9991,-20.4039,-19.0937,-17.4045,-24.0321
53.0,100.0,3.0,1665.0,-18.6937,-18.5687,-17.9267,-17.1248,-23.0132
53.0,100.0,3.0,1666.0,-19.9205,-20.503,-17.8148,-17.5291,-23.2163
53.0,100.0,3.0,1667.0,-19.6636,-20.1633,-18.3554,-17.105,-22.9642
53.0,100.0,3.0,1668.0,-19.7246,-19.536,-19.9342,-17.2576,-22.589
53.0,100.0,3.0,1669.0,-19.4003,-18.5078,-19.8241,-16.3562,-22.1434
53.0,100.0,3.0,1670.0,-19.4863,-18.972,-20.2112,-15.5353,-21.7578
53.0,100.0,3.0,1671.0,-20.2089,-19.4892,-19.5006,-15.3191,-22.2812
53.0,100.0,3.0,1672.0,-19.9717,-18.9442,-18.8754,-14.349,-21.613
53.0,100.0,3.0,1673.0,-19.509,-18.8891,-18.3895,-13.2147,-20.6939
53.0,100.0,3.0,1674.0,-16.2575,-16.3826,-13.8777,-8.8406,-16.6307
