subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
24.0,100.0,3.0,1587.0,-13.6641,-1.1598,-11.7602,-5.3327,-4.8553
24.0,100.0,3.0,1588.0,-15.4146,-2.9817,-13.2654,-6.8817,-6.923
24.0,100.0,3.0,1589.0,-16.0355,-3.6148,-13.9147,-7.9253,-7.7427
24.0,100.0,3.0,1590.0,-14.7745,-4.2194,-12.3442,-6.4875,-6.0056
24.0,100.0,3.0,1591.0,-13.6632,-5.7996,-12.6961,-7.4748,-6.2529
24.0,100.0,3.0,1592.0,-15.3784,-7.1472,-14.0975,-10.4968,-8.9881
24.0,100.0,3.0,1593.0,-18.1119,-9.1066,-14.474,-12.3995,-11.8861
24.0,100.0,3.0,1594.0,-19.4337,-12.3901,-15.8025,-12.0844,-14.1358
24.0,100.0,3.0,1595.0,-18.4148,-13.3633,-14.9387,-10.3304,-13.1897
24.0,100.0,3.0,1596.0,-17.4879,-12.8425,-12.0343,-7.9373,-12.2099
24.0,100.0,3.0,1597.0,-16.0909,-11.1318,-10.2969,-6.2175,-10.929
24.0,100.0,3.0,1598.0,-16.3881,-10.676,-9.9591,-5.4519,-9.3851
24.0,100.0,3.0,1599.0,-17.7926,-10.7207,-9.8467,-4.4856,-9.3204
24.0,100.0,3.0,1600.0,-17.6666,-9.8919,-9.87,-4.4755,-9.0563
24.0,100.0,3.0,1601.0,-15.8502,-9.2773,-9.9042,-5.7902,-9.3096
24.0,100.0,3.0,1602.0,-15.5879,-9.5474,-8.7592,-4.9744,-9.1172
24.0,100.0,3.0,1603.0,-16.0086,-9.4099,-9.2573,-5.3617,-8.9238
24.0,100.0,3.0,1604.0,-17.8631,-9.451,-12.3947,-7.0427,-10.2034
24.0,100.0,3.0,1605.0,-20.1267,-9.1672,-12.4653,-7.1439,-10.7652
24.0,100.0,3.0,1606.0,-20.0385,-7.3749,-11.7718,-6.9167,-9.8273
24.0,100.0,3.0,1607.0,-19.9162,-6.3002,-13.3787,-6.7366,-9.0551
24.0,100.0,3.0,1608.0,-20.2331,-5.5665,-12.7992,-6.2585,-8.5528
24.0,100.0,3.0,1609.0,-18.6161,-4.9189,-11.7759,-6.9856,-7.5582
24.0,100.0,3.0,1610.0,-16.0648,-4.2703,-11.1657,-7.3108,-5.1486
24.0,100.0,3.0,1611.0,-14.1495,-2.2835,-10.8644,-4.7007,-3.1629
24.0,100.0,3.0,1612.0,-12.1591,-0.818,-9.2537,-1.859,-1.174
24.0,100.0,3.0,1613.0,-12.1404,-0.5558,-7.928,0.5766,1.1052
24.0,100.0,3.0,1614.0,-12.2042,-0.6898,-7.4361,0.2509,0.618
24.0,100.0,3.0,1615.0,-9.7318,-0.9294,-7.0915,1.816,-0.0623
24.0,100.0,3.0,1616.0,-10.3403,0.265,-6.0271,3.1769,0.9698
24.0,100.0,3.0,1617.0,-10.497,2.3202,-4.2559,2.6533,2.002
24.0,100.0,3.0,1618.0,-9.4324,3.6039,-2.3277,2.4572,2.2983
24.0,100.0,3.0,1619.0,-10.2283,3.3623,-1.7552,3.7144,1.654
24.0,100.0,3.0,1620.0,-12.3287,2.5945,-2.5764,1.4583,1.2097
24.0,100.0,3.0,1621.0,-12.4857,2.0592,-3.134,0.724,0.056
24.0,100.0,3.0,1622.0,-11.2053,2.1214,-3.3267,0.9437,-0.5261
24.0,100.0,3.0,1623.0,-12.0052,1.1207,-4.3374,0.5556,-1.5803
24.0,100.0,3.0,1624.0,-9.9698,1.6758,-3.9926,0.5444,-1.6871
24.0,100.0,3.0,1625.0,-9.3069,1.1604,-2.2072,3.0352,0.3339
24.0,100.0,3.0,1626.0,-10.5569,0.9623,-0.4038,6.2248,3.3747
24.0,100.0,3.0,1627.0,-12.1428,2.3255,0.2312,7.2655,4.8435
24.0,100.0,3.0,1628.0,-11.7066,3.3746,1.8246,8.2114,5.9462
24.0,100.0,3.0,1629.0,-11.2276,3.1783,2.8936,8.1239,6.2756
24.0,100.0,3.0,1630.0,-10.1657,2.541,1.8321,7.8064,7.1932
24.0,100.0,3.0,1631.0,-10.0062,4.2272,2.6737,9.5374,8.9092
24.0,100.0,3.0,1632.0,-7.6776,7.0162,5.4845,11.8928,11.1422
24.0,100.0,3.0,1633.0,-5.506,7.5816,5.9346,11.4271,11.1838
24.0,100.0,3.0,1634.0,-6.4765,7.1036,4.9255,9.5833,9.8371
24.0,100.0,3.0,1635.0,-6.4099,6.7088,4.9253,8.9352,9.1109
24.0,100.0,3.0,1636.0,-5.8709,7.808,5.6875,9.0596,8.8774
24.0,100.0,3.0,1637.0,-6.6967,9.3735,4.9652,8.9037,8.8425
24.0,100.0,3.0,1638.0,-5.1113,11.3837,5.9594,11.2796,10.9275
24.0,100.0,3.0,1639.0,-4.5171,12.4861,7.4401,11.8766,12.2146
24.0,100.0,3.0,1640.0,-3.868,11.9435,8.8051,12.5058,12.6213
24.0,100.0,3.0,1641.0,-2.1404,11.8495,7.6084,13.1745,12.443
24.0,100.0,3.0,1642.0,0.0016,12.2698,6.6087,14.5749,13.3589
24.0,100.0,3.0,1643.0,2.21,13.5185,7.8222,17.536,15.2977
24.0,100.0,3.0,1644.0,2.7778,14.0552,11.1111,18.2715,15.9963
24.0,100.0,3.0,1645.0,4.2287,14.6762,13.5017,19.9162,16.9584
24.0,100.0,3.0,1646.0,4.7519,14.6975,13.3566,20.4094,17.4068
24.0,100.0,3.0,1647.0,5.2263,15.0215,15.1088,20.7304,17.8632
24.0,100.0,3.0,1648.0,6.1105,16.0239,18.0238,22.0633,19.1177
24.0,100.0,3.0,1649.0,6.0076,17.0215,19.0101,22.1846,19.2085
24.0,100.0,3.0,1650.0,6.4824,18.9419,19.3384,23.2986,20.3606
24.0,100.0,3.0,1651.0,8.3668,19.4571,20.046,23.4046,20.9268
24.0,100.0,3.0,1652.0,8.6758,19.3001,20.2099,22.6764,18.6816
24.0,100.0,3.0,1653.0,8.7357,19.2541,21.9039,21.9832,18.4267
24.0,100.0,3.0,1654.0,10.9023,18.1435,21.678,21.9661,18.9897
24.0,100.0,3.0,1655.0,11.5413,16.1548,20.4894,20.4097,18.6213
24.0,100.0,3.0,1656.0,9.8019,16.6394,19.7738,17.863,19.439
24.0,100.0,3.0,1657.0,9.5371,19.2877,19.3035,19.6145,20.7752
24.0,100.0,3.0,1658.0,9.7274,20.0549,18.2806,20.3614,21.5562
24.0,100.0,3.0,1659.0,10.8895,19.0234,17.1709,20.5422,20.5005
24.0,100.0,3.0,1660.0,11.5217,19.5357,17.3594,22.1879,20.3435
24.0,100.0,3.0,1661.0,11.877,19.6603,18.8624,22.9746,20.659
24.0,100.0,3.0,1662.0,9.9972,19.8652,21.129,22.4151,21.3056
24.0,100.0,3.0,1663.0,5.7432,18.8399,19.7561,21.6482,20.1214
24.0,100.0,3.0,1664.0,6.1862,18.2114,20.2247,22.7264,20.1493
24.0,100.0,3.0,1665.0,9.6428,19.7013,21.5093,23.7402,22.0659
24.0,100.0,3.0,1666.0,9.247,19.5641,20.5734,24.1105,21.5044
24.0,100.0,3.0,1667.0,8.5291,19.3593,20.6079,23.0358,20.148
24.0,100.0,3.0,1668.0,9.5837,19.8936,20.2031,22.2637,19.3534
24.0,100.0,3.0,1669.0,9.7011,19.3841,18.981,23.0871,19.3852
24.0,100.0,3.0,1670.0,7.5644,17.4929,16.3132,21.2987,17.87
24.0,100.0,3.0,1671.0,8.3194,16.5065,14.0577,19.8184,18.1845
24.0,100.0,3.0,1672.0,9.4234,17.1822,15.0822,20.3026,19.5475
24.0,100.0,3.0,1673.0,10.8828,17.4609,16.2375,20.4123,18.8859
24.0,100.0,3.0,1674.0,15.2142,18.7782,18.3029,22.0761,20.0092
24.0,100.0,3.0,1675.0,11.4327,17.1717,18.2854,21.6525,19.2629
24.0,100.0,3.0,1676.0,7.4982,15.7167,17.8238,20.3994,18.6421
24.0,100.0,3.0,1677.0,5.495,15.2686,20.3481,21.3975,19.7922
24.0,100.0,3.0,1678.0,5.7107,15.3598,22.2439,22.5311,19.9864
24.0,100.0,3.0,1679.0,7.6182,15.2166,22.5876,22.2284,18.9017
24.0,100.0,3.0,1680.0,7.1432,12.8288,21.7574,20.03,17.0593
24.0,100.0,3.0,1681.0,6.1515,11.3303,22.4677,18.4707,16.5741
24.0,100.0,3.0,1682.0,3.4443,11.4529,21.2222,17.1161,15.7737
24.0,100.0,3.0,1683.0,4.2124,13.2987,20.1827,16.6588,17.0
