subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
51.0,100.0,1.0,1587.0,-16.8034,-0.6056,10.261,11.7136,7.6273
51.0,100.0,1.0,1588.0,-16.6539,-0.9727,8.3529,9.9659,6.4774
51.0,100.0,1.0,1589.0,-15.187,0.4683,7.699,9.586,7.2731
51.0,100.0,1.0,1590.0,-12.7454,2.8109,7.0684,10.3284,9.369
51.0,100.0,1.0,1591.0,-7.8484,6.3463,10.0861,13.4953,12.0625
51.0,100.0,1.0,1592.0,-5.3432,8.3711,11.3545,14.9335,13.5374
51.0,100.0,1.0,1593.0,-6.4672,6.4031,8.6852,11.1264,11.1794
51.0,100.0,1.0,1594.0,-7.217,4.6748,5.9749,8.8197,9.1847
51.0,100.0,1.0,1595.0,-9.0894,1.831,1.2645,4.9183,5.3024
51.0,100.0,1.0,1596.0,-8.2455,1.5921,-0.5949,2.3542,4.8318
51.0,100.0,1.0,1597.0,-6.6485,2.8886,-0.6319,2.3893,5.8333
51.0,100.0,1.0,1598.0,-4.0105,5.0894,0.5304,3.0045,7.4802
51.0,100.0,1.0,1599.0,-1.8393,5.9918,-0.5159,2.6134,7.2454
51.0,100.0,1.0,1600.0,-2.8944,3.9092,-3.3961,0.0417,3.0968
51.0,100.0,1.0,1601.0,-2.4924,3.5651,-4.3429,-1.428,2.0637
51.0,100.0,1.0,1602.0,-2.2859,2.691,-5.2234,-2.4722,1.3007
51.0,100.0,1.0,1603.0,-1.3206,3.2545,-4.1654,-2.0459,0.7632
51.0,100.0,1.0,1604.0,0.4999,4.8021,-3.2017,-0.7909,1.8753
51.0,100.0,1.0,1605.0,1.4766,5.3091,-5.3066,-1.0439,2.1204
51.0,100.0,1.0,1606.0,2.1074,4.5617,-6.7804,-2.1908,0.8672
51.0,100.0,1.0,1607.0,4.0827,4.7537,-5.2748,-2.0437,0.6807
51.0,100.0,1.0,1608.0,2.0401,1.8971,-7.2702,-5.1529,-2.0883
51.0,100.0,1.0,1609.0,0.069,-0.1681,-11.2221,-8.6755,-4.7969
51.0,100.0,1.0,1610.0,2.1771,1.1302,-11.1417,-8.2722,-3.8149
