subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
54.0,100.0,3.0,1587.0,6.8364,10.3558,2.0605,7.3089,11.3011
54.0,100.0,3.0,1588.0,5.8988,10.4554,1.9971,7.6648,11.9032
54.0,100.0,3.0,1589.0,5.1445,9.989,2.2898,8.3586,11.7424
54.0,100.0,3.0,1590.0,5.6551,10.2902,2.9296,9.4213,12.6266
54.0,100.0,3.0,1591.0,5.0593,9.3125,2.3315,8.4096,11.3477
54.0,100.0,3.0,1592.0,5.687,9.1912,1.6145,7.8826,11.044
54.0,100.0,3.0,1593.0,7.4366,9.7696,2.4818,8.9425,12.2544
54.0,100.0,3.0,1594.0,10.0236,12.1315,6.4604,12.8773,14.4775
54.0,100.0,3.0,1595.0,10.131,12.8075,7.7973,13.5345,14.8127
54.0,100.0,3.0,1596.0,8.6316,11.1631,6.846,11.2284,12.9608
54.0,100.0,3.0,1597.0,7.3199,9.7423,6.0737,9.4264,10.9382
54.0,100.0,3.0,1598.0,6.5003,8.3058,4.7955,8.0169,9.6381
54.0,100.0,3.0,1599.0,7.8188,9.2388,5.2103,9.0409,11.1394
54.0,100.0,3.0,1600.0,8.9338,10.9704,6.2033,11.5798,13.974
54.0,100.0,3.0,1601.0,7.6223,10.195,5.6925,11.3163,13.2769
54.0,100.0,3.0,1602.0,6.7259,9.6193,5.1589,9.8633,12.0969
54.0,100.0,3.0,1603.0,7.6893,11.4155,6.7995,11.2972,13.9725
54.0,100.0,3.0,1604.0,8.6988,12.3601,7.9938,13.0334,15.375
54.0,100.0,3.0,1605.0,9.067,12.8088,7.697,13.8411,16.2036
54.0,100.0,3.0,1606.0,9.4269,13.2535,7.4808,13.8756,16.6744
54.0,100.0,3.0,1607.0,9.7352,13.8885,7.366,13.3331,16.4759
54.0,100.0,3.0,1608.0,10.4373,14.8706,9.247,14.8874,17.2883
54.0,100.0,3.0,1609.0,10.1469,14.7259,10.0554,15.9862,17.6809
54.0,100.0,3.0,1610.0,10.0891,14.892,9.9773,16.1843,18.0333
54.0,100.0,3.0,1611.0,10.6556,15.0825,10.0942,15.426,17.4972
54.0,100.0,3.0,1612.0,10.9426,14.8185,8.2814,13.8455,16.8785
