subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
71.0,100.0,3.0,1587.0,29.2466,28.4105,22.6046,21.0107,23.7605
71.0,100.0,3.0,1588.0,28.1618,27.0639,22.8738,20.7999,24.6319
71.0,100.0,3.0,1589.0,27.5148,26.9475,22.581,20.2218,25.1888
71.0,100.0,3.0,1590.0,27.6635,27.7446,21.1886,19.1416,24.346
71.0,100.0,3.0,1591.0,26.7081,27.5392,18.9351,18.5928,23.1121
71.0,100.0,3.0,1592.0,26.8697,28.2689,20.176,19.934,23.6198
71.0,100.0,3.0,1593.0,27.6686,29.6161,20.8383,20.8633,24.1596
71.0,100.0,3.0,1594.0,27.0237,29.4029,19.8666,20.1559,23.6687
71.0,100.0,3.0,1595.0,26.0052,28.5896,20.1642,20.3566,24.0642
71.0,100.0,3.0,1596.0,26.2038,28.9499,19.9617,21.37,24.1595
71.0,100.0,3.0,1597.0,25.1668,28.9917,19.351,20.9441,22.2498
71.0,100.0,3.0,1598.0,24.6043,28.1765,20.3755,20.0305,22.4017
71.0,100.0,3.0,1599.0,25.3986,29.4068,20.4014,19.9466,23.1222
71.0,100.0,3.0,1600.0,25.0684,28.6998,19.95,19.1888,22.371
71.0,100.0,3.0,1601.0,26.7371,29.3473,20.2983,19.5837,22.9419
71.0,100.0,3.0,1602.0,27.3225,29.6262,19.8683,19.382,22.285
71.0,100.0,3.0,1603.0,28.6671,30.7075,19.8664,19.2331,22.5588
71.0,100.0,3.0,1604.0,28.2879,29.2902,17.4935,16.0294,20.7857
71.0,100.0,3.0,1605.0,26.9756,27.9661,16.1188,14.3077,19.343
71.0,100.0,3.0,1606.0,27.8669,28.7065,17.7607,15.7825,20.0552
71.0,100.0,3.0,1607.0,28.0636,29.3065,17.9996,16.749,20.4168
71.0,100.0,3.0,1608.0,28.3417,30.125,18.9191,17.3413,20.7541
71.0,100.0,3.0,1609.0,28.5379,30.2203,19.2325,17.7421,21.9779
71.0,100.0,3.0,1610.0,27.6537,30.3749,19.5686,20.029,23.4763
71.0,100.0,3.0,1611.0,27.4899,30.8833,20.6784,22.2222,24.5408
71.0,100.0,3.0,1612.0,27.8132,31.0757,22.238,23.3102,25.0337
71.0,100.0,3.0,1613.0,26.8476,30.1993,21.6561,23.2497,24.9009
71.0,100.0,3.0,1614.0,25.6696,28.2119,20.9838,22.9648,23.5001
71.0,100.0,3.0,1615.0,24.6687,27.4033,20.7107,21.9306,22.4233
71.0,100.0,3.0,1616.0,23.6437,26.3612,20.05,20.4622,20.6967
71.0,100.0,3.0,1617.0,21.6062,24.2872,18.4955,19.9715,17.8792
71.0,100.0,3.0,1618.0,20.4873,23.648,18.4338,19.7491,17.1092
71.0,100.0,3.0,1619.0,19.8986,23.6136,20.0682,19.7156,18.8257
71.0,100.0,3.0,1620.0,19.715,24.1756,19.5155,20.252,19.3606
71.0,100.0,3.0,1621.0,20.0713,23.5689,18.7321,20.7429,19.6818
71.0,100.0,3.0,1622.0,22.044,23.664,19.5589,19.3332,19.4601
71.0,100.0,3.0,1623.0,23.3068,24.3977,19.6171,18.3545,20.1473
71.0,100.0,3.0,1624.0,23.5033,24.3589,18.6895,18.9082,20.5051
71.0,100.0,3.0,1625.0,23.7591,25.1122,18.0329,18.8202,21.201
71.0,100.0,3.0,1626.0,22.5863,24.2825,17.1533,18.3616,20.8597
71.0,100.0,3.0,1627.0,22.0476,24.1799,18.1955,19.3866,21.4197
71.0,100.0,3.0,1628.0,23.2398,24.912,19.4746,20.6317,22.0609
71.0,100.0,3.0,1629.0,24.1297,24.8397,19.5538,21.331,22.6819
71.0,100.0,3.0,1630.0,23.6747,23.9152,18.2588,19.3447,22.487
71.0,100.0,3.0,1631.0,23.7564,24.3062,18.3959,18.6193,22.8888
71.0,100.0,3.0,1632.0,23.1142,24.658,19.15,19.4249,23.697
