subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
11.0,100.0,3.0,1587.0,11.919,11.6406,8.3794,9.8087,10.2754
11.0,100.0,3.0,1588.0,9.8646,11.0662,6.6389,7.5708,7.9859
11.0,100.0,3.0,1589.0,11.9352,12.368,7.6327,8.8701,10.09
11.0,100.0,3.0,1590.0,15.0494,14.9268,10.3792,11.4329,13.3986
11.0,100.0,3.0,1591.0,15.1292,14.2664,9.6568,11.3996,13.2879
11.0,100.0,3.0,1592.0,13.4066,12.2128,7.4837,9.5065,10.4577
11.0,100.0,3.0,1593.0,10.9734,10.7315,5.5858,6.1641,7.0307
11.0,100.0,3.0,1594.0,10.5745,9.6944,4.7036,6.1865,5.4034
11.0,100.0,3.0,1595.0,11.0468,9.4521,4.4602,7.9849,5.8167
11.0,100.0,3.0,1596.0,11.3298,9.3331,4.4734,7.4838,5.6756
11.0,100.0,3.0,1597.0,10.8163,8.4182,5.6303,6.4668,4.0524
11.0,100.0,3.0,1598.0,9.8742,7.7482,6.8762,7.7069,4.303
11.0,100.0,3.0,1599.0,8.6126,8.1458,5.9412,6.5882,5.0681
11.0,100.0,3.0,1600.0,8.7379,7.9954,5.6609,5.3431,4.7884
11.0,100.0,3.0,1601.0,8.8537,7.1532,6.0873,3.7943,2.9554
11.0,100.0,3.0,1602.0,8.1116,6.977,5.444,2.4826,2.3208
11.0,100.0,3.0,1603.0,7.9508,7.3343,5.0037,3.2592,2.5111
11.0,100.0,3.0,1604.0,8.2343,7.7044,3.8213,3.8033,3.5948
11.0,100.0,3.0,1605.0,6.7241,6.1478,2.7011,3.056,2.8956
11.0,100.0,3.0,1606.0,5.7806,4.2639,2.8407,3.3068,2.087
11.0,100.0,3.0,1607.0,5.6263,3.2577,2.5856,2.9033,2.0323
11.0,100.0,3.0,1608.0,4.9443,2.4359,2.0354,1.9111,1.3373
11.0,100.0,3.0,1609.0,1.5613,0.4028,1.6906,-0.3155,-0.8129
11.0,100.0,3.0,1610.0,-0.9691,-1.5282,1.8372,-0.2923,-1.8134
11.0,100.0,3.0,1611.0,-2.3705,-4.1113,0.7131,-0.6357,-2.6883
11.0,100.0,3.0,1612.0,-4.2382,-5.4573,-1.248,-2.6843,-4.7262
11.0,100.0,3.0,1613.0,-5.2008,-7.184,-4.1798,-4.9432,-6.6792
11.0,100.0,3.0,1614.0,-5.7565,-7.3808,-4.2731,-5.3773,-7.4212
11.0,100.0,3.0,1615.0,-5.703,-6.4571,-3.9077,-4.682,-8.0063
11.0,100.0,3.0,1616.0,-5.8699,-6.9489,-4.6569,-4.638,-8.1246
11.0,100.0,3.0,1617.0,-5.5751,-7.3159,-4.1657,-4.312,-7.3395
11.0,100.0,3.0,1618.0,-5.4589,-7.3237,-2.1538,-2.9904,-7.0649
11.0,100.0,3.0,1619.0,-6.3904,-7.6544,-1.3097,-3.2226,-6.9822
11.0,100.0,3.0,1620.0,-6.6795,-7.1311,-1.9812,-4.3872,-7.6325
11.0,100.0,3.0,1621.0,-6.5631,-6.4157,-2.181,-4.7908,-8.1394
11.0,100.0,3.0,1622.0,-5.4813,-4.8364,-0.6249,-4.8223,-6.6748
11.0,100.0,3.0,1623.0,-4.6201,-5.2905,-0.13,-3.8205,-5.5696
11.0,100.0,3.0,1624.0,-4.2102,-5.1975,-0.3982,-3.7944,-5.5191
11.0,100.0,3.0,1625.0,-4.4827,-4.7035,-0.2791,-3.7229,-5.7639
11.0,100.0,3.0,1626.0,-4.2344,-3.5965,-0.5216,-2.5658,-5.4747
11.0,100.0,3.0,1627.0,-4.3269,-4.0255,-1.8249,-2.1157,-5.7247
11.0,100.0,3.0,1628.0,-4.8141,-4.348,-1.509,-1.9394,-5.8899
11.0,100.0,3.0,1629.0,-5.0922,-3.7323,-0.8078,-1.8393,-4.861
11.0,100.0,3.0,1630.0,-3.7568,-2.7721,-0.2023,-0.2206,-2.2964
11.0,100.0,3.0,1631.0,-2.4608,-1.3013,2.0469,1.6024,-0.0553
11.0,100.0,3.0,1632.0,-1.8923,0.454,2.5735,1.6957,0.6371
11.0,100.0,3.0,1633.0,-1.1432,1.7099,2.3998,2.2217,1.5266
11.0,100.0,3.0,1634.0,0.6149,3.3122,4.1127,4.1992,3.7804
11.0,100.0,3.0,1635.0,2.0192,4.3438,5.6599,5.6843,4.9106
11.0,100.0,3.0,1636.0,2.65,4.9732,6.2844,6.486,5.6852
11.0,100.0,3.0,1637.0,2.286,4.7072,5.8312,5.9211,5.4624
11.0,100.0,3.0,1638.0,0.9966,2.8607,3.5941,3.9448,2.911
11.0,100.0,3.0,1639.0,-0.1056,1.652,1.9556,1.7522,-0.3582
11.0,100.0,3.0,1640.0,-2.288,0.4004,0.5907,-0.7658,-2.2557
11.0,100.0,3.0,1641.0,-4.2957,-1.5327,-0.8815,-1.8599,-2.3699
11.0,100.0,3.0,1642.0,-5.3982,-3.5139,-2.9154,-2.2826,-3.0122
11.0,100.0,3.0,1643.0,-5.7218,-3.4527,-4.8689,-4.1855,-4.0945
11.0,100.0,3.0,1644.0,-5.0929,-3.4334,-3.8298,-2.9667,-3.6347
