subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
7.0,100.0,1.0,1587.0,14.0769,20.2945,20.7678,19.2831,21.0456
7.0,100.0,1.0,1588.0,13.0457,17.4756,18.3085,16.9767,17.4845
7.0,100.0,1.0,1589.0,10.4887,13.9454,14.011,12.1669,13.3024
7.0,100.0,1.0,1590.0,9.7526,11.8611,12.8994,9.5536,11.2002
7.0,100.0,1.0,1591.0,9.6612,10.7594,11.3398,9.3139,10.2065
7.0,100.0,1.0,1592.0,9.5724,10.2128,9.4288,9.0811,9.8423
7.0,100.0,1.0,1593.0,8.9912,9.1242,6.5978,7.4962,8.3656
7.0,100.0,1.0,1594.0,8.0974,6.9719,5.2542,6.4372,6.3084
7.0,100.0,1.0,1595.0,8.8023,7.8623,5.866,7.0759,6.4513
7.0,100.0,1.0,1596.0,9.4024,8.2657,6.5598,7.6892,7.0141
7.0,100.0,1.0,1597.0,6.0515,4.9477,1.8671,3.4547,3.7137
7.0,100.0,1.0,1598.0,4.6103,2.8273,-2.1259,-0.296,0.4842
7.0,100.0,1.0,1599.0,3.8246,1.45,-3.0106,-2.1379,-0.7898
7.0,100.0,1.0,1600.0,1.8907,0.5112,-2.553,-3.4236,-1.0398
7.0,100.0,1.0,1601.0,0.5873,0.4489,-1.9286,-2.582,-0.6093
7.0,100.0,1.0,1602.0,-0.5513,0.642,-1.565,-1.1171,0.0399
7.0,100.0,1.0,1603.0,-1.4239,0.378,-1.3603,-0.4597,-0.5123
7.0,100.0,1.0,1604.0,-0.5844,1.3121,-1.908,0.0662,-0.4099
7.0,100.0,1.0,1605.0,-2.3162,-0.2661,-4.1672,-2.0293,-2.1191
7.0,100.0,1.0,1606.0,-3.9333,-2.0454,-5.1654,-3.5683,-3.1697
7.0,100.0,1.0,1607.0,-3.4307,-1.5515,-3.8085,-3.0103,-2.7355
7.0,100.0,1.0,1608.0,-4.7742,-3.719,-5.4996,-5.7834,-5.0741
7.0,100.0,1.0,1609.0,-5.7962,-5.6975,-5.9971,-8.1655,-7.0351
7.0,100.0,1.0,1610.0,-5.9012,-4.9433,-3.536,-7.9487,-6.5246
7.0,100.0,1.0,1611.0,-7.7306,-7.0115,-4.2969,-8.2368,-7.8979
7.0,100.0,1.0,1612.0,-9.6783,-10.9802,-5.287,-9.5561,-10.3146
7.0,100.0,1.0,1613.0,-10.8481,-12.9091,-5.7391,-10.7021,-11.2617
7.0,100.0,1.0,1614.0,-8.966,-11.3095,-5.982,-9.6205,-9.8651
7.0,100.0,1.0,1615.0,-6.6519,-8.0354,-3.0423,-6.178,-7.0393
