subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
75.0,10.0,1.0,1587.0,8.4812,9.2269,3.1215,7.0776,7.3311
75.0,10.0,1.0,1588.0,10.2159,11.4829,6.3348,10.6397,9.8754
75.0,10.0,1.0,1589.0,11.38,11.8294,9.3437,13.1674,11.3818
75.0,10.0,1.0,1590.0,10.6527,10.7074,8.5405,11.6475,10.424
75.0,10.0,1.0,1591.0,9.3162,9.6135,8.284,10.8848,9.9402
75.0,10.0,1.0,1592.0,7.0434,7.5127,8.4852,10.3213,8.5465
75.0,10.0,1.0,1593.0,5.1654,6.8766,9.4932,10.7544,7.7306
75.0,10.0,1.0,1594.0,2.4112,4.7952,7.5151,8.7053,5.6397
75.0,10.0,1.0,1595.0,0.3738,1.8921,4.5345,5.5586,3.145
75.0,10.0,1.0,1596.0,-2.3846,-1.7805,3.2065,3.9913,0.3681
75.0,10.0,1.0,1597.0,-5.6968,-4.6085,2.7235,3.2314,-1.7941
75.0,10.0,1.0,1598.0,-5.6695,-3.5758,4.7366,4.6435,-1.2653
75.0,10.0,1.0,1599.0,-6.5096,-4.811,3.5241,3.0006,-3.2249
75.0,10.0,1.0,1600.0,-12.9259,-11.6847,-4.9517,-5.3304,-10.7566
75.0,10.0,1.0,1601.0,-17.683,-16.1351,-9.4512,-9.6329,-15.4551
75.0,10.0,1.0,1602.0,-19.1275,-17.2251,-8.2237,-9.2187,-16.1818
75.0,10.0,1.0,1603.0,-19.8021,-18.5272,-8.4575,-9.968,-17.5541
75.0,10.0,1.0,1604.0,-20.6119,-19.926,-10.0232,-11.6186,-18.8697
75.0,10.0,1.0,1605.0,-20.349,-19.8477,-9.3628,-10.9279,-18.3189
75.0,10.0,1.0,1606.0,-21.1976,-20.7081,-8.197,-10.5872,-17.8331
75.0,10.0,1.0,1607.0,-20.1525,-20.0759,-4.6764,-9.1312,-16.4738
75.0,10.0,1.0,1608.0,-18.3179,-18.666,0.4233,-5.3455,-13.976
75.0,10.0,1.0,1609.0,-17.9418,-18.2275,3.3369,-3.7097,-13.3987
75.0,10.0,1.0,1610.0,-17.577,-17.2718,3.2822,-4.1575,-13.2396
75.0,10.0,1.0,1611.0,-15.627,-15.6103,3.4492,-3.4246,-12.202
75.0,10.0,1.0,1612.0,-13.6873,-14.2333,1.7931,-3.5016,-10.9618
75.0,10.0,1.0,1613.0,-13.4674,-13.621,0.1973,-4.0979,-11.1148
75.0,10.0,1.0,1614.0,-15.4677,-14.8818,1.3149,-3.4922,-12.4111
75.0,10.0,1.0,1615.0,-16.3949,-15.2205,4.1665,-1.9526,-12.5584
75.0,10.0,1.0,1616.0,-16.4122,-15.7882,3.4778,-2.3857,-13.1145
75.0,10.0,1.0,1617.0,-14.6733,-14.2995,4.1714,-0.7833,-11.7416
75.0,10.0,1.0,1618.0,-15.2956,-14.7864,2.0628,-2.5339,-12.5636
75.0,10.0,1.0,1619.0,-19.1467,-19.4,-6.0323,-9.9962,-17.339
75.0,10.0,1.0,1620.0,-19.7422,-20.1388,-9.3527,-11.8509,-18.1817
75.0,10.0,1.0,1621.0,-16.6843,-16.712,-8.0786,-9.0053,-15.5083
75.0,10.0,1.0,1622.0,-14.0232,-14.2982,-9.6498,-8.5975,-13.9331
75.0,10.0,1.0,1623.0,-15.5804,-15.4692,-12.9051,-10.6556,-15.1406
75.0,10.0,1.0,1624.0,-15.199,-14.7539,-12.658,-10.4054,-14.3643
75.0,10.0,1.0,1625.0,-13.3711,-13.016,-11.2691,-8.4749,-12.4541
75.0,10.0,1.0,1626.0,-14.8284,-14.18,-13.585,-10.0673,-13.8097
75.0,10.0,1.0,1627.0,-15.4373,-14.6758,-13.9613,-10.2552,-14.1714
75.0,10.0,1.0,1628.0,-15.2253,-14.6089,-12.2792,-9.0637,-13.627
75.0,10.0,1.0,1629.0,-15.1079,-13.8022,-9.9343,-7.5574,-12.1359
75.0,10.0,1.0,1630.0,-13.0613,-11.3782,-7.164,-4.9648,-9.2286
75.0,10.0,1.0,1631.0,-13.0555,-11.411,-7.9366,-5.3746,-9.4194
75.0,10.0,1.0,1632.0,-13.0604,-12.528,-9.9246,-7.6021,-10.9452
75.0,10.0,1.0,1633.0,-15.8642,-16.3621,-14.6207,-13.1464,-15.5719
75.0,10.0,1.0,1634.0,-20.0773,-19.7759,-19.9206,-18.764,-20.0781
75.0,10.0,1.0,1635.0,-21.6927,-20.4616,-18.643,-18.4439,-20.519
75.0,10.0,1.0,1636.0,-21.5066,-20.6646,-16.91,-17.2639,-20.5803
75.0,10.0,1.0,1637.0,-22.158,-22.0518,-18.1454,-18.0399,-22.2518
75.0,10.0,1.0,1638.0,-23.3502,-23.5539,-20.3446,-20.3065,-23.8834
75.0,10.0,1.0,1639.0,-23.3102,-23.5279,-20.3412,-20.9257,-23.8886
75.0,10.0,1.0,1640.0,-22.8854,-23.5849,-18.6061,-19.5485,-23.2865
75.0,10.0,1.0,1641.0,-21.1139,-21.99,-16.2636,-17.4996,-21.2813
75.0,10.0,1.0,1642.0,-19.4814,-19.8187,-15.5359,-16.6387,-19.5113
75.0,10.0,1.0,1643.0,-19.4855,-19.5261,-16.3182,-16.9089,-19.144
75.0,10.0,1.0,1644.0,-18.1071,-17.9133,-13.9628,-15.3122,-17.2604
75.0,10.0,1.0,1645.0,-15.7689,-15.5608,-12.1275,-13.1568,-14.4549
75.0,10.0,1.0,1646.0,-14.9655,-13.7656,-10.9352,-11.6114,-12.6975
75.0,10.0,1.0,1647.0,-16.4522,-14.0977,-9.1798,-10.9954,-13.0219
75.0,10.0,1.0,1648.0,-17.7268,-14.7773,-10.356,-12.4312,-14.5816
75.0,10.0,1.0,1649.0,-17.3552,-15.0694,-10.7165,-12.8928,-15.4719
75.0,10.0,1.0,1650.0,-16.8414,-14.7215,-11.2602,-12.8385,-15.4678
75.0,10.0,1.0,1651.0,-14.1484,-11.6728,-9.6083,-10.58,-12.8475
