subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
60.0,100.0,1.0,1587.0,40.1251,33.0878,15.3019,18.2074,25.8154
60.0,100.0,1.0,1588.0,40.9763,34.2026,16.0369,18.2566,25.7752
60.0,100.0,1.0,1589.0,43.4167,36.227,18.5113,20.2579,27.0548
60.0,100.0,1.0,1590.0,41.1375,33.8673,15.4027,17.5875,23.8748
60.0,100.0,1.0,1591.0,38.5313,30.5736,11.3172,13.2234,19.6923
60.0,100.0,1.0,1592.0,38.8045,30.5575,10.4669,13.0169,19.0099
60.0,100.0,1.0,1593.0,41.0015,32.5758,11.656,15.4968,21.0766
60.0,100.0,1.0,1594.0,42.2331,33.6511,14.0829,16.6212,22.5135
60.0,100.0,1.0,1595.0,42.3366,34.8575,16.5269,18.5474,24.6977
60.0,100.0,1.0,1596.0,42.4785,35.773,17.9686,20.1388,26.0678
60.0,100.0,1.0,1597.0,41.9084,35.3456,19.2211,19.8084,25.3324
60.0,100.0,1.0,1598.0,40.3893,34.1399,19.5285,19.1425,24.123
60.0,100.0,1.0,1599.0,41.1733,35.6716,19.6134,20.3981,25.609
60.0,100.0,1.0,1600.0,41.8057,36.6716,18.4972,21.1995,26.3074
60.0,100.0,1.0,1601.0,42.3238,37.0411,19.2888,21.8184,27.0581
60.0,100.0,1.0,1602.0,41.6651,37.0556,22.4514,23.7343,28.5758
60.0,100.0,1.0,1603.0,37.8003,34.6631,19.9335,21.629,26.1329
60.0,100.0,1.0,1604.0,31.644,29.2583,13.9999,16.7999,20.7116
60.0,100.0,1.0,1605.0,28.4167,25.9573,12.0416,14.4209,17.6245
60.0,100.0,1.0,1606.0,27.4229,24.2768,13.221,15.066,17.1881
60.0,100.0,1.0,1607.0,25.6855,23.8931,15.6319,16.53,17.0083
60.0,100.0,1.0,1608.0,25.7079,24.2523,17.137,18.1551,17.5022
60.0,100.0,1.0,1609.0,28.1214,25.9315,18.7083,19.4713,19.782
