subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
79.0,100.0,1.0,1587.0,-30.2939,-23.9891,-9.3243,-12.7191,-16.6586
79.0,100.0,1.0,1588.0,-28.8144,-22.0332,-9.1959,-13.9785,-16.2957
79.0,100.0,1.0,1589.0,-26.5896,-20.3922,-8.8359,-13.6922,-14.3569
79.0,100.0,1.0,1590.0,-26.5306,-20.3873,-8.4056,-12.1329,-12.5192
79.0,100.0,1.0,1591.0,-28.6329,-21.3882,-7.6694,-13.6935,-12.7134
79.0,100.0,1.0,1592.0,-29.4094,-21.2981,-5.4522,-14.5004,-11.8502
79.0,100.0,1.0,1593.0,-29.142,-20.8649,-3.1889,-13.8208,-10.3154
79.0,100.0,1.0,1594.0,-29.4513,-19.7881,-0.4821,-12.8368,-10.4962
79.0,100.0,1.0,1595.0,-28.6631,-19.368,1.5953,-12.3373,-12.23
79.0,100.0,1.0,1596.0,-27.2723,-18.2828,1.6003,-11.2941,-11.4466
79.0,100.0,1.0,1597.0,-24.2793,-15.7676,2.9854,-7.9469,-7.8641
79.0,100.0,1.0,1598.0,-22.1557,-14.5167,3.0006,-8.2513,-6.2075
79.0,100.0,1.0,1599.0,-21.9936,-12.0516,4.2842,-8.0208,-5.4855
79.0,100.0,1.0,1600.0,-20.5612,-9.889,6.8821,-4.5831,-2.3283
79.0,100.0,1.0,1601.0,-19.295,-9.3272,8.3189,-2.2534,0.3534
79.0,100.0,1.0,1602.0,-19.0382,-8.6867,7.3611,-2.3236,-0.002
79.0,100.0,1.0,1603.0,-17.9372,-6.7285,7.4491,-2.3519,0.4561
79.0,100.0,1.0,1604.0,-17.2437,-6.1581,9.4833,-4.4226,0.9268
79.0,100.0,1.0,1605.0,-16.1355,-4.4267,11.6509,-4.1446,1.2027
79.0,100.0,1.0,1606.0,-14.2687,-2.0804,14.5862,-0.6331,3.6432
79.0,100.0,1.0,1607.0,-12.6931,-1.9269,15.96,-1.4712,3.824
79.0,100.0,1.0,1608.0,-12.7282,-2.2728,15.703,-2.3905,2.7196
79.0,100.0,1.0,1609.0,-10.9291,-1.2581,18.657,1.7441,4.3005
79.0,100.0,1.0,1610.0,-10.0585,1.1745,19.9988,3.2943,6.5295
79.0,100.0,1.0,1611.0,-7.3699,3.9768,20.4614,5.5581,8.8557
79.0,100.0,1.0,1612.0,-4.4845,6.6316,23.696,10.223,12.1423
79.0,100.0,1.0,1613.0,-2.1242,7.704,27.5589,11.2938,15.137
79.0,100.0,1.0,1614.0,-2.2471,7.1863,28.1076,10.2964,14.3066
79.0,100.0,1.0,1615.0,-2.8466,7.0848,26.1641,9.2723,12.4259
79.0,100.0,1.0,1616.0,-2.7401,6.9196,23.6112,11.1702,11.6235
79.0,100.0,1.0,1617.0,-2.0555,5.6331,22.7953,11.9051,10.7442
79.0,100.0,1.0,1618.0,-1.5303,5.2227,23.1554,10.8778,10.8556
79.0,100.0,1.0,1619.0,-1.0112,6.1791,23.1849,12.5293,11.0106
79.0,100.0,1.0,1620.0,-1.2464,6.9158,24.7589,16.1515,10.9963
79.0,100.0,1.0,1621.0,0.3815,7.8779,27.4787,17.5595,11.4876
79.0,100.0,1.0,1622.0,1.5264,9.3119,27.5579,16.1276,11.8833
79.0,100.0,1.0,1623.0,0.4363,8.8583,27.2632,12.1933,10.5188
79.0,100.0,1.0,1624.0,1.4656,9.095,29.4207,10.9377,10.9983
79.0,100.0,1.0,1625.0,2.3539,8.4983,30.2394,8.4073,10.6044
79.0,100.0,1.0,1626.0,3.9962,9.4269,28.3094,7.3801,10.9192
79.0,100.0,1.0,1627.0,4.3858,11.0904,26.393,9.742,11.8525
79.0,100.0,1.0,1628.0,3.929,10.7262,26.109,10.4403,10.0302
79.0,100.0,1.0,1629.0,4.1736,10.3575,26.9052,8.8523,8.5756
79.0,100.0,1.0,1630.0,4.599,9.8901,27.3822,8.2787,8.4142
79.0,100.0,1.0,1631.0,5.856,9.8398,27.6906,6.2674,9.0259
79.0,100.0,1.0,1632.0,7.9192,10.7144,25.8038,5.8541,9.1873
79.0,100.0,1.0,1633.0,7.9671,9.8157,22.3664,6.6165,7.0319
79.0,100.0,1.0,1634.0,8.0786,9.194,21.4342,5.5226,5.3894
79.0,100.0,1.0,1635.0,9.5728,8.5184,20.7351,3.3024,3.3266
79.0,100.0,1.0,1636.0,9.0683,6.5076,19.8464,2.2781,2.4456
79.0,100.0,1.0,1637.0,8.9079,5.5532,19.7711,-0.0375,3.125
79.0,100.0,1.0,1638.0,8.3954,5.7735,20.9665,-1.7972,1.6763
79.0,100.0,1.0,1639.0,9.0745,6.2826,21.6146,-1.1004,2.6758
79.0,100.0,1.0,1640.0,9.8784,6.3104,22.5701,-0.3905,4.9062
79.0,100.0,1.0,1641.0,10.1882,6.9172,24.1124,-0.2282,5.016
79.0,100.0,1.0,1642.0,10.5314,7.8834,24.8138,1.9469,5.9514
