subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
31.0,100.0,1.0,1587.0,0.602,-1.6129,-8.8941,-9.2945,-5.5018
31.0,100.0,1.0,1588.0,0.1133,-2.0336,-9.8226,-9.5685,-5.6095
31.0,100.0,1.0,1589.0,1.128,-0.8749,-9.3475,-8.2882,-4.3927
31.0,100.0,1.0,1590.0,0.4524,-1.4188,-11.6534,-9.8095,-5.5598
31.0,100.0,1.0,1591.0,0.3774,-0.4758,-9.2867,-8.3762,-4.8626
31.0,100.0,1.0,1592.0,0.3485,-0.139,-9.4179,-8.482,-4.2204
31.0,100.0,1.0,1593.0,0.0423,-0.6434,-9.411,-8.8029,-4.8017
31.0,100.0,1.0,1594.0,2.2504,2.1354,-5.7225,-6.1518,-2.195
31.0,100.0,1.0,1595.0,3.9505,4.4819,-5.8881,-4.9195,-0.6387
31.0,100.0,1.0,1596.0,6.5249,7.8659,-2.5627,-1.1113,2.7907
31.0,100.0,1.0,1597.0,9.3418,10.6298,2.4428,3.6823,7.0646
31.0,100.0,1.0,1598.0,10.2104,10.5983,4.4423,5.5131,7.6636
31.0,100.0,1.0,1599.0,10.0204,10.1423,3.3291,5.4995,7.098
31.0,100.0,1.0,1600.0,8.5778,8.8988,0.8219,2.9511,5.3022
31.0,100.0,1.0,1601.0,7.0695,6.811,-1.1373,0.387,3.115
31.0,100.0,1.0,1602.0,5.2977,4.0125,-4.1292,-2.4674,0.6748
31.0,100.0,1.0,1603.0,4.8139,4.0474,-4.779,-2.9983,0.4132
31.0,100.0,1.0,1604.0,4.1783,3.9356,-3.7477,-2.817,0.0054
31.0,100.0,1.0,1605.0,5.6582,5.4541,-2.719,-2.2982,1.3935
31.0,100.0,1.0,1606.0,6.8541,7.0817,-2.079,-0.9568,3.0022
31.0,100.0,1.0,1607.0,6.5912,7.1893,-0.5408,0.0688,3.9205
31.0,100.0,1.0,1608.0,6.0332,6.3196,-0.6772,-0.1245,3.6225
31.0,100.0,1.0,1609.0,5.5504,5.9919,-0.9214,-0.607,2.9941
31.0,100.0,1.0,1610.0,5.9334,6.8854,-0.146,0.4015,3.8658
31.0,100.0,1.0,1611.0,7.1997,8.9865,3.0987,4.4057,5.7581
31.0,100.0,1.0,1612.0,7.9581,10.1419,3.0763,5.5502,5.5406
31.0,100.0,1.0,1613.0,9.0717,10.93,4.308,6.9371,7.0793
31.0,100.0,1.0,1614.0,9.4143,10.0479,3.1502,6.1472,6.9117
31.0,100.0,1.0,1615.0,8.9822,8.0998,0.6416,3.5412,5.4214
31.0,100.0,1.0,1616.0,10.25,8.1509,3.7449,5.3747,6.8151
31.0,100.0,1.0,1617.0,9.8405,7.4995,0.9407,3.657,5.4191
31.0,100.0,1.0,1618.0,10.9498,9.5827,3.8567,6.2057,7.9328
31.0,100.0,1.0,1619.0,10.9501,10.5287,4.5702,6.6224,8.6286
31.0,100.0,1.0,1620.0,11.1204,11.0841,7.2268,7.9119,9.6787
31.0,100.0,1.0,1621.0,8.6549,9.6337,7.0914,6.8249,8.1362
31.0,100.0,1.0,1622.0,6.4438,7.7852,5.1087,5.341,6.4207
31.0,100.0,1.0,1623.0,7.0667,8.9662,8.6731,8.242,8.2245
31.0,100.0,1.0,1624.0,6.7396,8.7527,6.0004,6.4394,8.0766
31.0,100.0,1.0,1625.0,8.561,9.8293,8.6469,8.3539,10.0193
31.0,100.0,1.0,1626.0,8.8795,8.6002,6.4696,6.2544,8.8089
31.0,100.0,1.0,1627.0,9.993,10.1243,12.3196,9.8924,10.9946
31.0,100.0,1.0,1628.0,8.4173,8.6545,5.9047,6.0893,8.0417
31.0,100.0,1.0,1629.0,6.7571,6.8175,3.8242,4.4521,6.088
31.0,100.0,1.0,1630.0,5.5114,5.7287,3.3422,4.0952,4.8882
31.0,100.0,1.0,1631.0,4.974,5.47,5.185,5.1171,4.4868
31.0,100.0,1.0,1632.0,4.0127,3.6852,1.5717,2.2135,3.0104
31.0,100.0,1.0,1633.0,4.4141,4.9234,3.5147,3.2083,4.5861
31.0,100.0,1.0,1634.0,5.6412,7.708,6.3185,5.5785,6.5611
31.0,100.0,1.0,1635.0,7.4252,10.2975,8.2473,8.2556,8.264
31.0,100.0,1.0,1636.0,7.1619,9.96,4.2929,5.6739,6.6565
31.0,100.0,1.0,1637.0,7.1163,10.4212,8.1401,7.8996,7.3648
31.0,100.0,1.0,1638.0,5.9048,8.1726,4.4376,5.3794,4.9891
31.0,100.0,1.0,1639.0,6.4676,7.9712,5.8647,6.4796,6.6714
31.0,100.0,1.0,1640.0,7.3065,10.3988,12.665,11.6812,9.6594
31.0,100.0,1.0,1641.0,4.3733,8.1841,6.8198,7.2094,5.9337
31.0,100.0,1.0,1642.0,3.0014,5.2402,1.666,2.5831,3.878
31.0,100.0,1.0,1643.0,4.8128,6.5874,9.1293,6.9178,6.5664
31.0,100.0,1.0,1644.0,3.5252,5.568,9.0058,6.589,5.4821
31.0,100.0,1.0,1645.0,2.6308,4.8111,4.3507,3.931,3.6033
31.0,100.0,1.0,1646.0,3.9548,6.6854,5.5168,5.8536,4.5628
31.0,100.0,1.0,1647.0,3.4532,5.3762,2.5405,3.8209,3.2033
31.0,100.0,1.0,1648.0,4.6159,7.5146,8.6689,8.1419,6.3153
31.0,100.0,1.0,1649.0,5.8519,9.0083,5.5317,7.8187,6.6482
31.0,100.0,1.0,1650.0,7.2439,9.8839,8.1487,9.9272,8.3764
31.0,100.0,1.0,1651.0,8.1647,10.0503,12.7708,12.8547,9.7781
31.0,100.0,1.0,1652.0,5.8172,7.3675,5.9053,7.3363,6.3818
31.0,100.0,1.0,1653.0,5.4106,8.241,8.5813,8.1604,7.1233
31.0,100.0,1.0,1654.0,4.8709,7.9318,6.9292,7.5122,6.6712
31.0,100.0,1.0,1655.0,5.6365,8.0582,5.28,6.7975,6.9804
31.0,100.0,1.0,1656.0,7.4534,9.8687,12.5946,11.3785,10.5559
31.0,100.0,1.0,1657.0,4.3634,5.902,6.7012,6.8108,6.7482
31.0,100.0,1.0,1658.0,3.4297,5.298,6.1282,6.2636,5.725
31.0,100.0,1.0,1659.0,2.9641,5.74,5.8461,5.3197,5.2669
31.0,100.0,1.0,1660.0,2.7634,4.635,7.8661,6.0572,5.6631
31.0,100.0,1.0,1661.0,2.2457,3.1388,6.5629,5.8306,4.6745
31.0,100.0,1.0,1662.0,1.4101,1.4187,3.6193,3.5025,3.0189
31.0,100.0,1.0,1663.0,1.6836,1.6131,3.0189,2.5847,2.7471
31.0,100.0,1.0,1664.0,2.9328,3.0597,5.514,4.2122,3.6254
31.0,100.0,1.0,1665.0,2.3974,2.7116,3.9756,3.3376,2.5603
31.0,100.0,1.0,1666.0,1.794,2.6048,1.0758,1.9552,1.3954
31.0,100.0,1.0,1667.0,-0.1345,1.1744,0.7097,0.3859,-0.1123
31.0,100.0,1.0,1668.0,-1.5378,0.1661,2.2243,-0.3891,-0.7746
31.0,100.0,1.0,1669.0,-0.1907,1.1352,2.5358,-0.1985,-0.5724
31.0,100.0,1.0,1670.0,1.6838,3.3981,2.513,0.767,-0.0604
31.0,100.0,1.0,1671.0,3.3182,4.3254,1.4966,1.1895,1.5466
31.0,100.0,1.0,1672.0,4.4433,5.1344,2.5192,2.3751,3.0784
31.0,100.0,1.0,1673.0,4.5626,6.1129,5.6569,3.8596,4.3136
31.0,100.0,1.0,1674.0,3.3863,4.9155,3.9702,2.2371,3.4476
31.0,100.0,1.0,1675.0,3.7228,5.3574,7.3226,4.0779,4.0239
