subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
66.0,100.0,1.0,1587.0,-25.8488,-27.8925,-20.0644,-22.6423,-25.1786
66.0,100.0,1.0,1588.0,-22.8475,-24.7945,-16.4803,-19.8732,-21.5272
66.0,100.0,1.0,1589.0,-19.3585,-22.2498,-12.9569,-16.0267,-18.7152
66.0,100.0,1.0,1590.0,-18.6779,-21.2817,-10.9235,-14.3673,-17.5052
66.0,100.0,1.0,1591.0,-16.3586,-18.0243,-7.033,-11.9707,-14.4792
66.0,100.0,1.0,1592.0,-13.7919,-14.4033,-3.7243,-8.7442,-10.6885
66.0,100.0,1.0,1593.0,-12.0693,-13.1069,-3.4181,-6.5596,-9.4608
66.0,100.0,1.0,1594.0,-10.0418,-11.6259,-2.569,-5.0729,-8.6047
66.0,100.0,1.0,1595.0,-8.1735,-8.2506,-0.6852,-2.8019,-5.6206
66.0,100.0,1.0,1596.0,-5.7905,-5.9229,-0.0392,-2.5118,-3.2772
66.0,100.0,1.0,1597.0,-3.3847,-3.9947,-1.2019,-2.899,-2.3074
66.0,100.0,1.0,1598.0,-1.1461,-0.6999,-1.8232,-1.035,-0.5997
66.0,100.0,1.0,1599.0,3.5249,4.7087,1.8242,3.1653,3.8062
66.0,100.0,1.0,1600.0,9.9121,9.3054,7.1938,7.5128,9.1892
66.0,100.0,1.0,1601.0,12.9339,11.2439,10.2317,10.2152,12.2815
66.0,100.0,1.0,1602.0,12.7643,12.3074,9.7831,10.9037,13.0054
66.0,100.0,1.0,1603.0,15.2988,15.7361,9.9227,12.9964,15.5096
66.0,100.0,1.0,1604.0,18.3725,18.4803,9.7896,15.0068,17.1221
66.0,100.0,1.0,1605.0,18.3993,18.5609,10.0176,15.0043,16.8835
66.0,100.0,1.0,1606.0,17.4465,18.5385,9.676,14.4702,17.1523
66.0,100.0,1.0,1607.0,18.8392,20.3519,11.3227,15.7985,19.2829
66.0,100.0,1.0,1608.0,20.4492,23.2488,15.02,18.1209,21.8889
66.0,100.0,1.0,1609.0,23.033,26.8239,17.1505,20.5457,23.6446
66.0,100.0,1.0,1610.0,25.2851,28.877,18.2556,21.5009,25.1724
66.0,100.0,1.0,1611.0,25.7374,30.0268,19.8394,22.2832,27.2124
66.0,100.0,1.0,1612.0,28.9019,32.7793,20.8678,24.4813,29.57
66.0,100.0,1.0,1613.0,31.2225,34.6377,20.662,24.2429,31.09
66.0,100.0,1.0,1614.0,33.5712,37.0975,21.9698,26.6702,33.3836
66.0,100.0,1.0,1615.0,37.7453,41.5667,24.6816,30.5874,36.7693
66.0,100.0,1.0,1616.0,41.934,46.4536,26.102,33.5731,40.0801
66.0,100.0,1.0,1617.0,44.1636,48.2378,25.6778,33.6508,40.9885
66.0,100.0,1.0,1618.0,45.3569,48.4951,24.2116,33.5656,41.2584
66.0,100.0,1.0,1619.0,47.1881,49.5409,22.5415,32.2781,41.0974
66.0,100.0,1.0,1620.0,48.323,49.9449,22.4539,31.2756,40.9033
66.0,100.0,1.0,1621.0,48.148,49.3825,24.2378,31.823,40.9926
66.0,100.0,1.0,1622.0,47.5502,48.4826,23.7903,30.7628,40.2078
66.0,100.0,1.0,1623.0,46.6207,46.3918,20.9187,27.3144,38.048
66.0,100.0,1.0,1624.0,46.4012,45.7579,20.2737,27.3253,37.2658
66.0,100.0,1.0,1625.0,46.721,45.8837,19.7215,27.9371,36.6725
66.0,100.0,1.0,1626.0,43.3899,41.2087,15.0121,22.6567,32.6402
66.0,100.0,1.0,1627.0,40.0431,36.4967,11.6237,17.6439,28.9938
66.0,100.0,1.0,1628.0,37.9892,34.2657,9.1295,16.0919,26.6034
66.0,100.0,1.0,1629.0,36.1615,31.8707,7.1898,14.1803,24.3592
66.0,100.0,1.0,1630.0,35.0577,30.341,5.819,11.8354,22.5161
66.0,100.0,1.0,1631.0,34.0877,30.1798,5.4656,11.0105,21.9887
66.0,100.0,1.0,1632.0,32.2932,28.4011,3.2093,9.8971,19.9102
66.0,100.0,1.0,1633.0,30.0052,26.2068,2.0109,7.3054,17.7079
66.0,100.0,1.0,1634.0,28.795,25.2565,1.5225,6.1612,16.8084
66.0,100.0,1.0,1635.0,28.1324,24.7523,1.9849,6.7701,16.7273
66.0,100.0,1.0,1636.0,27.7987,23.3533,2.6754,6.6281,15.2501
