subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
39.0,100.0,1.0,1587.0,14.8557,25.1267,13.8635,14.9472,18.6191
39.0,100.0,1.0,1588.0,15.2476,24.5271,15.1348,14.9048,18.3095
39.0,100.0,1.0,1589.0,14.2781,22.5528,17.5656,14.7095,18.7578
39.0,100.0,1.0,1590.0,11.8684,17.3145,14.4592,13.3439,16.5476
39.0,100.0,1.0,1591.0,13.0658,16.6495,17.4193,15.2542,18.0808
39.0,100.0,1.0,1592.0,13.6822,18.0231,19.5911,16.3339,18.3274
39.0,100.0,1.0,1593.0,10.9393,17.3687,18.1769,15.8885,15.8942
39.0,100.0,1.0,1594.0,9.6096,16.4349,18.4809,15.5198,16.457
39.0,100.0,1.0,1595.0,7.7616,14.9127,15.0243,13.2081,15.8245
39.0,100.0,1.0,1596.0,5.8314,12.2567,9.8672,11.4822,12.3793
39.0,100.0,1.0,1597.0,5.7246,11.5844,9.2242,12.7846,10.8603
39.0,100.0,1.0,1598.0,5.3211,11.1874,10.598,12.4408,9.8689
39.0,100.0,1.0,1599.0,3.6735,11.4617,11.7854,12.2547,10.758
39.0,100.0,1.0,1600.0,5.6234,14.5061,15.441,15.33,13.0055
39.0,100.0,1.0,1601.0,6.6105,15.1527,15.1577,14.8124,12.2753
39.0,100.0,1.0,1602.0,6.9512,13.904,11.941,13.6197,11.0906
39.0,100.0,1.0,1603.0,6.8436,12.0309,10.0275,13.8505,10.0434
39.0,100.0,1.0,1604.0,5.4624,9.7391,8.2196,11.5974,8.2741
39.0,100.0,1.0,1605.0,4.2137,8.3929,8.7001,11.794,8.9201
39.0,100.0,1.0,1606.0,3.8789,7.7105,10.2161,12.4945,9.563
39.0,100.0,1.0,1607.0,3.5664,9.2506,12.778,14.6525,8.4023
39.0,100.0,1.0,1608.0,3.1773,8.1745,9.5754,13.9553,9.2181
39.0,100.0,1.0,1609.0,1.2174,6.5801,7.2473,12.8912,9.294
39.0,100.0,1.0,1610.0,-1.3898,3.4693,4.4291,10.5771,7.4835
39.0,100.0,1.0,1611.0,-3.0908,0.5713,-0.4634,9.1578,6.2358
39.0,100.0,1.0,1612.0,-4.4949,0.7777,0.9876,8.3941,5.2282
39.0,100.0,1.0,1613.0,-5.0692,0.4535,0.701,6.4039,3.467
39.0,100.0,1.0,1614.0,-5.1408,-1.888,-4.0731,3.9062,2.7588
39.0,100.0,1.0,1615.0,-4.5653,-1.7476,-5.9233,3.5966,2.4659
39.0,100.0,1.0,1616.0,-2.5242,1.6383,-3.5976,4.427,1.3769
39.0,100.0,1.0,1617.0,-2.2916,2.1257,-3.433,3.031,0.8073
39.0,100.0,1.0,1618.0,-2.8479,0.959,0.4853,4.6548,1.986
39.0,100.0,1.0,1619.0,-1.8801,0.4079,1.9426,6.4016,3.1508
39.0,100.0,1.0,1620.0,-2.2671,-1.7981,-0.9055,4.2345,0.801
39.0,100.0,1.0,1621.0,-3.3115,-2.5428,-0.0804,4.1791,-0.1288
39.0,100.0,1.0,1622.0,-1.4662,-1.1491,1.1015,5.059,1.1423
39.0,100.0,1.0,1623.0,0.0673,1.4683,0.845,3.9174,0.9614
39.0,100.0,1.0,1624.0,-0.1741,1.3807,-1.7012,2.936,-0.4085
39.0,100.0,1.0,1625.0,-0.7655,1.2515,-1.8416,3.9181,0.5718
39.0,100.0,1.0,1626.0,-0.2782,4.0107,2.8905,6.5065,2.8092
39.0,100.0,1.0,1627.0,0.4301,4.0425,5.4033,7.6703,3.8621
