subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
32.0,100.0,1.0,1587.0,4.5907,-0.4698,2.1882,-1.5759,-7.8434
32.0,100.0,1.0,1588.0,5.972,0.0482,3.6755,-1.3585,-8.2374
32.0,100.0,1.0,1589.0,6.8191,1.0998,3.9603,-1.1933,-8.0991
32.0,100.0,1.0,1590.0,5.8872,-0.115,2.3933,-3.4683,-9.9205
32.0,100.0,1.0,1591.0,4.8026,-0.9357,1.0782,-5.3177,-10.9845
32.0,100.0,1.0,1592.0,4.5442,-0.1,0.4692,-4.7959,-9.4624
32.0,100.0,1.0,1593.0,4.135,0.0375,-1.0257,-4.7119,-9.4883
32.0,100.0,1.0,1594.0,4.3338,-1.1274,-2.4433,-6.9282,-11.2733
32.0,100.0,1.0,1595.0,4.141,-1.8552,-2.7225,-8.103,-11.3696
32.0,100.0,1.0,1596.0,5.5942,-1.4496,-3.7235,-8.1193,-11.0339
32.0,100.0,1.0,1597.0,7.4014,-0.5597,-3.3294,-7.3851,-10.1427
32.0,100.0,1.0,1598.0,8.5479,-0.0924,-3.7288,-6.6989,-9.0129
32.0,100.0,1.0,1599.0,9.1671,1.2214,-1.5353,-4.6591,-7.4622
32.0,100.0,1.0,1600.0,9.3449,1.287,-0.4731,-4.5859,-7.0171
32.0,100.0,1.0,1601.0,8.7463,-0.4179,-4.3531,-7.135,-8.9434
32.0,100.0,1.0,1602.0,7.6323,-3.0474,-6.8736,-9.412,-12.5152
32.0,100.0,1.0,1603.0,5.3468,-5.0757,-7.1332,-10.103,-13.6722
32.0,100.0,1.0,1604.0,3.607,-6.7133,-8.043,-11.9346,-14.5743
32.0,100.0,1.0,1605.0,3.3066,-6.412,-8.1765,-11.4991,-14.1745
32.0,100.0,1.0,1606.0,1.5832,-6.0092,-8.6253,-11.5115,-12.957
32.0,100.0,1.0,1607.0,-0.254,-7.0189,-8.6277,-12.9154,-13.5767
32.0,100.0,1.0,1608.0,1.3207,-5.772,-7.6328,-11.5546,-12.3596
32.0,100.0,1.0,1609.0,3.0724,-4.6378,-8.4928,-11.3393,-11.8999
32.0,100.0,1.0,1610.0,1.9216,-5.9725,-9.9449,-13.1942,-14.3365
32.0,100.0,1.0,1611.0,-0.5773,-8.0361,-12.9294,-15.4347,-16.5764
32.0,100.0,1.0,1612.0,-1.3347,-8.4062,-13.5856,-16.5713,-17.0862
32.0,100.0,1.0,1613.0,-3.9248,-10.2472,-13.1708,-17.8261,-18.5266
32.0,100.0,1.0,1614.0,-5.1049,-11.8269,-15.1659,-19.7741,-20.5604
32.0,100.0,1.0,1615.0,-3.2054,-10.5379,-15.4764,-19.0315,-19.6376
32.0,100.0,1.0,1616.0,-1.3968,-9.1619,-14.0456,-17.4715,-18.2528
32.0,100.0,1.0,1617.0,-1.2547,-9.2386,-13.57,-16.8556,-18.4579
32.0,100.0,1.0,1618.0,-0.6287,-9.6978,-14.0879,-17.2306,-18.8162
32.0,100.0,1.0,1619.0,0.6541,-9.1188,-15.0324,-17.7134,-17.8787
32.0,100.0,1.0,1620.0,2.7472,-7.6282,-15.1363,-17.2628,-16.4924
32.0,100.0,1.0,1621.0,2.859,-8.3756,-14.5119,-17.4009,-18.0016
32.0,100.0,1.0,1622.0,0.301,-11.3124,-15.5278,-19.824,-21.4427
32.0,100.0,1.0,1623.0,-0.0203,-11.0596,-14.7848,-19.916,-21.4249
32.0,100.0,1.0,1624.0,0.6284,-9.3849,-12.2971,-18.1411,-19.5973
32.0,100.0,1.0,1625.0,-1.446,-10.1357,-13.8282,-19.7926,-20.3712
32.0,100.0,1.0,1626.0,-3.2044,-10.9418,-18.4338,-22.2711,-22.0198
32.0,100.0,1.0,1627.0,-2.9326,-10.1275,-18.9861,-22.2041,-22.1796
32.0,100.0,1.0,1628.0,-0.7998,-8.5345,-15.4166,-19.2832,-20.5558
32.0,100.0,1.0,1629.0,2.1625,-5.652,-11.7549,-15.3339,-16.6379
32.0,100.0,1.0,1630.0,3.0322,-4.4805,-10.1693,-14.0548,-15.0333
32.0,100.0,1.0,1631.0,3.8805,-3.8369,-8.2275,-12.0758,-14.0719
32.0,100.0,1.0,1632.0,3.8831,-3.8076,-7.2342,-10.7238,-13.6734
32.0,100.0,1.0,1633.0,6.261,-2.098,-6.9215,-8.9067,-11.6801
32.0,100.0,1.0,1634.0,9.5509,-0.1793,-4.4175,-6.2445,-8.4141
32.0,100.0,1.0,1635.0,10.0649,-1.272,-4.5941,-7.0443,-8.6192
32.0,100.0,1.0,1636.0,8.9225,-1.9999,-4.3554,-8.049,-8.8679
32.0,100.0,1.0,1637.0,9.7266,-0.6768,-2.1245,-6.7176,-8.6069
32.0,100.0,1.0,1638.0,10.6029,-0.0251,-0.605,-5.7708,-7.6409
32.0,100.0,1.0,1639.0,9.1328,-0.7587,-0.1522,-5.4701,-6.8804
32.0,100.0,1.0,1640.0,8.4219,-0.4322,1.6194,-3.9779,-5.7287
32.0,100.0,1.0,1641.0,8.2475,-0.8216,1.6755,-5.0405,-6.428
32.0,100.0,1.0,1642.0,6.9464,-1.7498,1.0003,-6.8093,-7.8561
32.0,100.0,1.0,1643.0,7.5535,-1.1169,2.2148,-5.8408,-6.8936
32.0,100.0,1.0,1644.0,9.3126,0.3516,3.8103,-4.2981,-5.1029
32.0,100.0,1.0,1645.0,11.0778,2.0708,4.3698,-2.8827,-3.0152
32.0,100.0,1.0,1646.0,12.0452,2.8674,3.349,-2.3346,-2.2778
32.0,100.0,1.0,1647.0,10.5221,1.4914,1.136,-4.157,-4.4456
32.0,100.0,1.0,1648.0,8.4068,-0.5515,-0.6763,-5.8372,-7.115
32.0,100.0,1.0,1649.0,8.3863,-1.3112,-0.7424,-5.6112,-7.0061
32.0,100.0,1.0,1650.0,8.3575,-1.0549,-0.7685,-4.5075,-6.4043
32.0,100.0,1.0,1651.0,9.8111,0.2945,2.2364,-2.0141,-5.0519
32.0,100.0,1.0,1652.0,11.5331,1.7252,4.4031,0.0612,-2.9274
32.0,100.0,1.0,1653.0,12.4261,2.7175,5.2862,1.7591,-0.8797
32.0,100.0,1.0,1654.0,12.0018,1.6714,4.1841,0.13,-1.6454
32.0,100.0,1.0,1655.0,9.986,-0.2278,1.8655,-2.3833,-3.4137
32.0,100.0,1.0,1656.0,10.2723,-0.039,2.5877,-0.9115,-2.7744
32.0,100.0,1.0,1657.0,12.326,2.0927,4.2691,0.847,-0.6465
32.0,100.0,1.0,1658.0,12.0692,2.6151,5.9305,0.9706,-0.6034
32.0,100.0,1.0,1659.0,9.7997,1.1118,5.7675,-1.2798,-2.2214
32.0,100.0,1.0,1660.0,6.9545,-0.4445,5.0133,-2.0457,-3.5558
32.0,100.0,1.0,1661.0,7.0575,0.9076,5.306,0.1402,-1.9932
32.0,100.0,1.0,1662.0,9.4117,2.5733,5.6853,0.8163,-0.5228
32.0,100.0,1.0,1663.0,11.1807,3.829,5.8191,1.0486,0.8684
32.0,100.0,1.0,1664.0,11.3776,4.4105,4.827,0.2401,1.249
32.0,100.0,1.0,1665.0,9.7257,3.9795,4.0398,-0.7845,0.9162
32.0,100.0,1.0,1666.0,9.6064,4.1188,4.3418,-0.3677,1.8325
32.0,100.0,1.0,1667.0,11.5893,4.6227,3.5264,-0.6553,1.185
32.0,100.0,1.0,1668.0,13.034,4.0864,2.0371,-1.6488,-0.2419
32.0,100.0,1.0,1669.0,11.2935,0.8013,-2.0258,-5.7519,-3.6599
32.0,100.0,1.0,1670.0,11.9485,0.131,-4.501,-6.5759,-4.742
32.0,100.0,1.0,1671.0,12.7995,0.2401,-4.0821,-5.7066,-4.9221
32.0,100.0,1.0,1672.0,13.3379,0.3576,-3.2332,-4.9865,-4.6723
32.0,100.0,1.0,1673.0,14.3626,1.5046,-1.9235,-3.2486,-2.9893
32.0,100.0,1.0,1674.0,15.9712,3.4291,0.2329,-1.6863,-1.3349
32.0,100.0,1.0,1675.0,16.1143,3.3601,-0.2194,-2.259,-1.6951
32.0,100.0,1.0,1676.0,14.4971,1.9658,-1.5103,-3.6886,-2.8099
32.0,100.0,1.0,1677.0,15.1554,2.8121,-1.2575,-3.6358,-1.9166
32.0,100.0,1.0,1678.0,17.1133,5.2458,0.7721,-1.6751,-0.7881
32.0,100.0,1.0,1679.0,17.57,6.7507,2.2804,-0.7474,-0.1056
32.0,100.0,1.0,1680.0,18.8403,7.8955,5.0184,1.0483,0.8636
32.0,100.0,1.0,1681.0,16.4422,5.5935,3.4853,-0.9795,-1.7617
32.0,100.0,1.0,1682.0,14.5424,3.1204,0.0745,-3.7703,-4.5164
32.0,100.0,1.0,1683.0,15.3446,2.5614,0.1174,-4.1545,-5.1242
32.0,100.0,1.0,1684.0,16.3706,3.3953,0.494,-3.3022,-4.9956
32.0,100.0,1.0,1685.0,18.8215,5.5775,1.4346,-0.3822,-2.0756
32.0,100.0,1.0,1686.0,21.7602,6.6799,2.3375,2.2258,0.8966
32.0,100.0,1.0,1687.0,26.019,9.0231,2.8663,4.1909,4.0
32.0,100.0,1.0,1688.0,27.2031,10.0937,3.9595,5.7013,5.4728
32.0,100.0,1.0,1689.0,26.8253,10.1566,6.1223,6.7126,5.9658
32.0,100.0,1.0,1690.0,27.2016,10.6293,7.588,7.938,6.5109
32.0,100.0,1.0,1691.0,26.7817,11.1047,8.2026,8.9824,7.5726
32.0,100.0,1.0,1692.0,27.5026,12.3013,11.2136,10.6238,9.1074
32.0,100.0,1.0,1693.0,28.6188,14.2387,14.1916,13.6544,11.5802
32.0,100.0,1.0,1694.0,28.3448,15.4421,16.3598,15.5628,12.938
32.0,100.0,1.0,1695.0,24.2135,13.0021,14.2735,12.3954,10.3919
32.0,100.0,1.0,1696.0,22.3694,11.9311,13.9031,10.8606,9.2591
32.0,100.0,1.0,1697.0,23.8335,12.6068,15.0013,11.7309,10.0238
32.0,100.0,1.0,1698.0,22.5874,10.8064,12.6266,10.3999,8.4935
32.0,100.0,1.0,1699.0,22.4623,10.384,13.7967,11.1699,7.6519
32.0,100.0,1.0,1700.0,25.4315,12.8605,16.4001,13.4041,10.2965
32.0,100.0,1.0,1701.0,27.6357,16.1855,18.978,17.2938,14.2462
32.0,100.0,1.0,1702.0,27.4735,16.7147,20.3808,18.424,15.2293
32.0,100.0,1.0,1703.0,28.3426,15.6807,20.0996,17.706,14.6361
32.0,100.0,1.0,1704.0,29.7958,16.6835,20.1818,19.0294,16.3844
32.0,100.0,1.0,1705.0,30.0795,17.646,19.961,20.7346,17.9153
32.0,100.0,1.0,1706.0,31.6435,18.5915,21.3583,22.9563,19.5301
32.0,100.0,1.0,1707.0,34.1508,19.2514,22.8936,23.6454,20.661
32.0,100.0,1.0,1708.0,36.549,20.3594,24.1267,24.0798,21.2373
32.0,100.0,1.0,1709.0,38.0259,23.0507,27.0203,26.4988,23.9427
32.0,100.0,1.0,1710.0,36.9523,24.6272,30.0169,28.8081,26.2092
32.0,100.0,1.0,1711.0,36.1058,24.7964,31.0904,29.6305,26.1319
32.0,100.0,1.0,1712.0,35.2675,24.2247,30.5034,28.5999,25.8218
32.0,100.0,1.0,1713.0,35.245,23.5524,28.456,27.0974,24.6132
32.0,100.0,1.0,1714.0,35.4472,22.8,25.5607,26.1327,23.6232
32.0,100.0,1.0,1715.0,35.6107,22.1526,24.5642,24.8547,23.2408
32.0,100.0,1.0,1716.0,34.1834,21.1701,23.0543,22.3625,22.6159
32.0,100.0,1.0,1717.0,33.279,20.9284,23.2658,22.2425,22.9976
32.0,100.0,1.0,1718.0,32.9702,19.5075,21.5699,19.9787,21.0633
32.0,100.0,1.0,1719.0,32.3135,17.4048,17.4064,15.7272,17.4881
